puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
20,-,Darrell Alden,Darrell Alden,"When a deadly virus is unleashed inside the US Embassy compound in Baghdad, the survivors are abandoned to their fate by an ambitious and ruthless cabal of politicians in Washington DC.",3,Accion,fortress,tt4446398
,-,Eratle Wang,Eratle Wang,"This is a 4-minute film of a man revenge for his wife. It happens in a interrogation, the pace is intense, and aims on the game theory between two men, the prisoner and agent. This film tries to express the grey area of humanity and the individual will against centralization of state power.",5,Accion,agency,tt4449584
43,-,Neil Harper,Neil Harper,"Two men and a briefcase and the plan is set, inexperienced but confident, the deal is in motion. What could possibly go wrong? A One-Shot Short Film",5,Accion,best laid plans,tt4448280
,-,James Jines,"['James Jines', 'Jeremiah Kent', 'Jerimiah Kent']","Garrett is a middle aged down on his luck, blue collar hit man. Unlike the hit men in Hollywood, Garrett keeps getting the low paying gigs with potentially disastrous consequences. With only one hit left to retirement and his dream home in Whitefish Bay, Garrett himself gets caught up in someone elses murder. With four dollars to his name he must help Mike out in orde... Leer todo",22,Accion,beef jerky,tt4448838
-,-,Chad Wilson,Chad Wilson,-,-,Accion,the marauders,tt4453198
,-,Siar Sedig,Siar Sedig,-,-,Accion,assassin's creed underworld,tt4456832
,7.8,Craig Erpelding,Reka Ehrentreu,Time travel is possible. Nestor Talbot creates a time travel app to save a relationship from two years prior.,11,Accion,the advanced technological regression of nestor talbot,tt4457748
,-,Cody Broadway,"['Greg Mc', 'Gee']","Darlene believes she has the right stuff to make it in the mans world of Professional Bull Riding: fearlessness, strength and that touch of crazy that compels you to keep going when every cell in your body cries for you to quit.",12,Accion,she rides bulls,tt4460262
,-,Sewi Ryu,Sewi Ryu,-,-,Accion,home within a storm,tt10043828
,-,Jesper Isaksen,Jesper Isaksen,"An old car carrying the Danish rock n' roll band 11th Street Kids is breaking down in the middle of nowhere. They seek help on a nearby farm inhabited by an old Indian and his daughter. At first everything seems fairly normal, but the band soon find themselves enrolled in a mysterious adventure, where they are haunted by wolves and the fierce and warrior like Indian d... Leer todo",4,Accion,electric lady,tt10067210
,-,Victor Garcia,-,-,1,Accion,chevrolet malibu: bundesliga,tt10079660
,-,Maxime Scharwath,-,-,-,Accion,jase bond - la mort ne meurt jamais,tt10091376
-,-,Carlos Burley,Carlos Burley,"Aiza is a hit-woman, hired by the worlds most elite criminals, but she is requested to do a job that she refuses to do and is ultimately set-up by the one person she least expected it from. That's when everything falls apart.",15,Accion,the secret,tt10121012
,-,Evis Nako,Evis Nako,-,24,Accion,il vizio,tt10139018
-,-,Jaro Jääskeläinen,Jaro Jääskeläinen,"The sins of the past return to haunt the man's life as his girlfriend is suddenly taken away in the middle of a beautiful summer day. As the life of the woman he loves is at stake, the man has no other choice but to return - for one last time - to his former employer's service. (a.k.a. The Last Mission: REDAX)",28,Accion,the last mission,tt10204230
-,-,Jaro Jääskeläinen,Jaro Jääskeläinen,"The sins of the past return to haunt the man's life as his girlfriend is suddenly taken away in the middle of a beautiful summer day. As the life of the woman he loves is at stake, the man has no other choice but to return - for one last time - to his former employer's service. (a.k.a. The Last Mission: REDAX)",28,Accion,the last mission,tt5671378
,-,Denise Sganzerla,Denise Sganzerla,-,-,Accion,mão armada - canal mosaico,tt10212910
,-,Xlson137,Xlson137,-,-,Accion,xlsinyalta : water splash,tt10268538
,-,James Bradford Huston,-,A cop avenges his murdered partner and avoids death by killing death.,8,Accion,mc mullin pd,tt10288116
-,-,Jeremy Eisener,-,-,-,Accion,a guy walks into a bar,tt10344974
67,-,Michael Peristeris,Michael Peristeris,A desperate man who is in need of quick cash in order to help pay for his sister's medical bills takes an illegal chance to win the money he needs. He soon finds out that the price he will pay to get what he needs may be more than what he bargained for.,6,Accion,nikki,tt10401346
-,-,"['Julien Turner', 'Justen Turner']",Julien Turner,"After witnessing the shooting of a loved one on the streets, a young African-American vigilante is born.",17,Accion,foreshadow,tt10413708
,-,Vlad Rimburg,Vlad Rimburg,-,-,Accion,osu 2,tt10427490
,-,Ariel Otero,Alecs Garxia,-,-,Accion,ora,tt10451178
,5.9,Mykola Yeriomin,Mykola Yeriomin,"Mr. Freeze, (Not Exactly) Batman and CIA collide in a plotless spoof of a fan film.",3,Accion,the worst batman fanfilm ever... period,tt10461340
,-,"['Radomir Jordanovic', 'Jacob Riehle']",Jacob Riehle,"Two detectives will stop at nothing to get their hands on 400 kilos of coke after their supply is challenged by a vice department investigation. They work with the local enforcer, the national importer, and the international dealer while evading their fellow officers.",30,Accion,naptown vice,tt10477356
,-,Mykel Shannon Jenkins,Mykel Shannon Jenkins,Tormented CIA agent is lured back by his partner to try to put an end to a child trafficking ring.,-,Accion,laissez les bons temps rouler,tt10499602
,-,Edward Tracey,Edward Tracey,-,-,Accion,here comes the lightning,tt10597060
,-,Willie Ying,-,-,-,Accion,the four,tt10637520
,-,James Couche,James Couche,A struggling novelist gets hit with more than just writer's block when his former life as a contract killer comes back to haunt him in this art-house action thriller.,3,Accion,art of violence,tt10666470
,-,Drew Bromley,"['Zachary Basch', 'Brendan Bromley', 'Drew Bromley']",A bunch of Stick Figures do random stuff.,-,Accion,stick figures go nuts,tt10686196
,-,"['Brendan Bromley', 'Drew Bromley']",Brendan Bromley,A Hunter tries to hunt someone but ends up getting hunted instead.,-,Accion,hunter becomes the hunted,tt10741342
,-,Khama Nakanduungileh,Perivi Katjavivi,"Uushimba is a story off a young man Hangula who arrives in the city to seek greener pastures. He gets caught up with his cousin Tangeni's thug lifeways and becomes a recruit in Tangeni's gang. An opportunity presents itself for Hangula to pursue his ambitions of a career in art, but Tangeni convinces him to do one last robbery job with them before he is willing to hel... Leer todo",25,Accion,uushimba (city-life),tt10749662
71,-,"['Kristoffer Bradley Cruz', 'Tatiana Nguyen']","['Kristoffer Bradley Cruz', 'Elisar Haydar', 'Tatiana Nguyen']","A young girl, Hope, seeks revenge on her sister's murderer, the infamous Pandora killer. Together with her best friend, Isaac, she gathers information and hunts him down.",39,Accion,pandora,tt10778398
,-,Pranay Rao,Pranay Rao,-,26,Accion,nenorakam,tt10778808
,-,Jason Moran,-,-,-,Accion,xavier's school for gifted youngsters tv commercial,tt10810412
,-,"['Drew Bromley', 'Logan Thirtyacre']","['Drew Bromley', 'Charles Cribley', 'Greysen Davis']","Purple Shep begins making vlogs about the stuff he says, while Jeffy makes random noises. Later, Purple Shep goes to Mojang which he comes across Jeffy, causing the two to beat each other up, with Purple Shep winning.",6,Accion,purple shep vs. jeffy,tt10870622
,-,"['Drew Bromley', 'Logan Thirtyacre']","['Drew Bromley', 'Charles Cribley', 'Greysen Davis']","Jeffy begins making random noises before his shirt runs away which he thinks of an idea to do something with Bowser Junior. Meanwhile, Purple Shep does another vlog again, this time being the same one like before, which Pink Sheep mocks him about. Jeffy eventually does a rap song, and Purple Shep then begins annoying Notch. Jeffy then annoys Mario, causing him to get ... Leer todo",7,Accion,purple shep vs. jeffy 2,tt10870698
,-,Anthony Javier,Anthony Javier,"The Gurilla Squad, a group of thieves that have just robbed Central Bank and its up to detective Charlie to serve some justice.",7,Accion,gurillaz,tt10890424
,-,Nermin Zahadilav,Theodore von Aischingenfallach,"In the year 3001, the world is split into an adult's side and a children's one. Alpha, a rebellous Young girl, is chased by children in black clothes from their intelligence agency. To escape them, Alpha uses a time machine to travel back in time to the year 2016. There she meets a Young Boy and they soon become friends. But will their friendship last, although the ch... Leer todo",-,Accion,zweitausendsechzehn-odyssee in der schule,tt10941624
,-,Nermin Zahadilav,Theodore von Aischingenfallach,"In the year 3001, the world is split into an adult's side and a children's one. Alpha, a rebellous Young girl, is chased by children in black clothes from their intelligence agency. To escape them, Alpha uses a time machine to travel back in time to the year 2016. There she meets a Young Boy and they soon become friends. But will their friendship last, although the ch... Leer todo",-,Accion,zweitausendsechzehn-odyssee in der schule,tt10942434
,-,Nermin Zahadilav,Theodore von Aischingenfallach,"In the year 3001, the world is split into an adult's side and a children's one. Alpha, a rebellous Young girl, is chased by children in black clothes from their intelligence agency. To escape them, Alpha uses a time machine to travel back in time to the year 2016. There she meets a Young Boy and they soon become friends. But will their friendship last, although the ch... Leer todo",-,Accion,zweitausendsechzehn-odyssee in der schule,tt10940990
,-,Nermin Zahadilav,Theodore von Aischingenfallach,-,-,Accion,zweitausendsechzehn-odyssee in der schule,tt10941624
,-,Nermin Zahadilav,Theodore von Aischingenfallach,-,-,Accion,zweitausendsechzehn-odyssee in der schule,tt10942434
,-,Nermin Zahadilav,Theodore von Aischingenfallach,-,-,Accion,zweitausendsechzehn-odyssee in der schule,tt10940990
,-,Nermin Zahadilav,Theodore von Aischingenfallach,-,-,Accion,zweitausendsechzehn-odyssee in der schule,tt10941624
,-,Nermin Zahadilav,Theodore von Aischingenfallach,-,-,Accion,zweitausendsechzehn-odyssee in der schule,tt10942434
,-,Nermin Zahadilav,Theodore von Aischingenfallach,-,-,Accion,zweitausendsechzehn-odyssee in der schule,tt10940990
,-,Harris Claude Beauchamp,Harris Claude Beauchamp,-,-,Accion,cheater cheater,tt10975052
,-,-,-,Ver la información de la producción en IMDbPro,-,Accion,top secret gus,tt10980646
,-,Ethan Korver,"['David Hutcherson', 'Ethan Korver']",-,-,Accion,far away from hell,tt11037578
,-,Matt Merritte,Matt Merritte,-,18,Accion,the dragon within,tt11152490
,-,A.J. Harrett,-,-,-,Accion,the journey of the roses,tt11160838
,-,Milad Moore,"['Milad Moore', 'Peshang Rad']",-,17,Accion,30 rena dagar,tt11231024
20,-,Christopher Davison,Christopher Davison,-,-,Accion,stronghold,tt11241494
100,-,Khdiwi,Khdiwi,-,-,Accion,cocoon,tt11258392
,5.9,Joel Mendez,"['Drew Allen', 'Joel Mendez']",-,-,Accion,motoman: ride or die,tt11261176
,-,Alex Rouleau,Alex Rouleau,"Four racers race to the death in a high-stakes game of action. Based on Mad Max: Fury Road, and Death Race.",3,Accion,power wheels death race,tt11357328
,-,Rami Abdulhai,Rami Abdulhai,-,-,Accion,potential crime,tt11371070
,-,Durand Pape,"['Isaac Cole', 'Durand Pape']",Two British Secret Agents go undercover to disrupt a Colombian Arms deal. The assignment leads to the finding of a wanted Russian terrorist.,10,Accion,mi6: secret intelligence service,tt11437724
,-,Miguel Ángel Muñiz,Miguel Ángel Muñiz,-,7,Accion,mal día,tt11470160
,9.1,Hideo Kojima,Hideo Kojima,Kojima Productions logo movie.,-,Accion,kojima productions,tt11559940
,-,-,-,The Days Gone game-play demo from PlayStation's E3 2016 conference.,10,Accion,days gone - e3 gameplay demo,tt11570144
,-,Adam Orton,Beau Batterson,A man's obsession drives him into the heart of the forest to confront the beast that dwells within.,7,Accion,what happens in the woods,tt11655440
,-,Stein-Erik Rutledal,Stein-Erik Rutledal,A man has an unexpected elevator ride when the person next to him pulls out a gun.,2,Accion,interlock,tt11673462
45,-,Nicholas Aiton,Michael Aiton,-,5,Accion,ruby,tt4401636
45,-,Nicholas Aiton,Michael Aiton,-,5,Accion,ruby,tt11691712
,-,"['Mickey Briggs', 'Joel Lava']",Mickey Briggs,-,3,Accion,code blooded 2,tt11758088
,-,Jake O'Flynn,David,"A team of superheroes must face their biggest foe yet. Robot armies, evil scientists and shocking twists await.",23,Accion,a team,tt11820110
85,-,Jace Elton,Jace Elton,-,1,Accion,the batman,tt11889258
,-,Ethan Theo,-,"A man called Ethan has a cat and it turns out he has to take his Cat to the Vet, the doctor tells him that his cat is turning into a monster, Ethan doesn't want to believe this, he tells his family but they do not accept it, the cat at this point is at the Vet. Ethan then learns that his Cat has escaped and then one day at his home his Cat attacks him and he dies.",4,Accion,the cat is a monster?,tt11892148
,-,Tom Hackett,"['Ryan Mc', 'Neill Bolton', 'Camden Filtness', 'Tom Hackett']",-,-,Accion,goons,tt11915856
,-,Marcos Cabello,-,-,8,Accion,idem,tt12094512
,-,"['Sami Belkasmi', 'Jesse van Olderen']","['Sami Belkasmi', 'Jesse van Olderen']",-,-,Accion,youtubekids,tt12139678
,-,Jesse van Olderen,"['Sami Belkasmi', 'Jesse van Olderen']",-,-,Accion,youtubekids 2: the power of youtube,tt12246936
,-,Nicholas Schrunk,Mark Anders,"The Red Bull Air Force is a team assembled from the most accomplished and experienced aviation experts on the planet. Set against the backdrop of the Fisher Towers in Moab, Utah, the team uses pain-staking coordination to showcase their aerial talents all at once.",7,Accion,chain reaction - 8 disciplines of flight,tt12256470
,-,Joshua Seymour,Joshua Seymour,-,-,Accion,1000 bullets to heaven shortz: wmmb news,tt12269228
,-,Vivashwan Chaudhary,Vivashwan Chaudhary,"Winner of Anvaya Film Festival 2016, Year 2027 is about a chase to quench a thirst. It's about one boy running after another, for much more than what he's robbed of. It's about what will happen to us all one day.",3,Accion,year 2027,tt12506418
,-,Anthony Hawkins,Anthony Hawkins,-,-,Accion,headquarters,tt12537740
,-,"['Travis Cluff', 'Chris Lofing']","['Travis Cluff', 'Chris Lofing']","In a world where guns have been outlawed and confiscated, a repentant bruiser is given a second chance, only to get caught up in a fight where an illegal gun can save his life.",3,Accion,slugger,tt12570716
,-,Bryan Sloyer,Bryan Sloyer,-,5,Accion,big sister,tt12811090
-,-,Darius Midcalf,"['Darius Midcalf', 'Alanya Sidelnik']",-,3,Accion,just in time,tt12845192
-,-,Darius Midcalf,"['Darius Midcalf', 'Alanya Sidelnik']",-,3,Accion,just in time,tt10801076
,-,Delmar Burkett,"['Delmar Burkett', 'Gwen Hailey']",-,-,Accion,the fighting dream,tt12906818
,-,Alexander Nguyen,Alexander Nguyen,-,20,Accion,repay,tt12976184
-,-,Allen G. Moser,Allen G. Moser,"In a very small desert town, a group of thugs try to kidnap two young kids. Little did they know a martial arts expert by the name of Mr. Tallon (Allen G Moser from The Fight and The Case) comes to save the day however the group of thugs get the best of him and kill him. Some how Mr. Tallon comes back from dead, finds the kids and avenges his death.",30,Accion,the savior,tt13051668
,-,Amer Jamhour,Amer Jamhour,-,-,Accion,dunia,tt13246848
,-,Evan Combs,Evan Combs,-,10,Accion,it begins//part1 fallout 4,tt13277344
,-,Markus Lingevall,-,Two malicious hitmen is tasked to carry out an ambush on an infamous drug lord.,6,Accion,svensk kriminalfilm,tt13329744
,9.1,Mike Barkhoff,Mike Barkhoff,"The sequel to Bond V Batman: Age Of Vengeance, finds James Bond and Batman working together to try and replenish positivity in the world.",20,Accion,bond p batman,tt13428368
,-,Parker Olukalns,"['Parker Olukalns', 'Josie Shaffer']","Secret agent Titus Armstrong has a new partner, but when an enemy of his agency threatens to destroy the White House, what will the new partner do to stop him?",6,Accion,deadly occurrence agents,tt13499260
,-,"['Jordan Sterland', 'Lucas Wagner']","['Jordan Sterland', 'Lucas Wagner']",-,5,Accion,the souls we possess,tt13550294
93,-,Samuel J. Day,"['Tony Gilroy', 'William Blake Herron']",-,7,Accion,breathe,tt13751020
93,-,Samuel J. Day,"['Tony Gilroy', 'William Blake Herron']",-,7,Accion,breathe,tt13599856
,-,Jesse van Olderen,"['Sami Belkasmi', 'Jesse van Olderen']",-,-,Accion,youtubekids 3: the youtubers are back!,tt13607342
,-,Angga Dwimas Sasongko,-,"Based on the infamous sequence in the movie Redada asesina 2 (2014), in this short/commercial Julie Estelle reprise her role as a character with a killer-skill of martial arts who must defend herself from an assault on an express.",5,Accion,killer express,tt13612156
,-,Jayesh Jaidka,Jayesh Jaidka,Crazy Daisy is a fictional film that is based around 2 prisoners and their different beliefs in life. Some would say there is a huge imbalance in the personality of one of the prisoners but then again who are we to decide; for we are the same species that behave differently in different situations. We are survivors. We are hypocrites and this is what the film portrays... Leer todo,20,Accion,crazy daisy,tt13646004
,-,Jayesh Jaidka,Jayesh Jaidka,Crazy Daisy is a fictional film that is based around 2 prisoners and their different beliefs in life. Some would say there is a huge imbalance in the personality of one of the prisoners but then again who are we to decide; for we are the same species that behave differently in different situations. We are survivors. We are hypocrites and this is what the film portrays... Leer todo,20,Accion,crazy daisy,tt13646316
,-,Jayesh Jaidka,Jayesh Jaidka,Crazy Daisy is a fictional film that is based around 2 prisoners and their different beliefs in life. Some would say there is a huge imbalance in the personality of one of the prisoners but then again who are we to decide; for we are the same species that behave differently in different situations. We are survivors. We are hypocrites and this is what the film portrays... Leer todo,20,Accion,crazy daisy,tt13646004
,-,Jayesh Jaidka,Jayesh Jaidka,Crazy Daisy is a fictional film that is based around 2 prisoners and their different beliefs in life. Some would say there is a huge imbalance in the personality of one of the prisoners but then again who are we to decide; for we are the same species that behave differently in different situations. We are survivors. We are hypocrites and this is what the film portrays... Leer todo,20,Accion,crazy daisy,tt13646316
,-,Daniele Spadoni,Daniele Spadoni,-,6,Accion,body blows fan movie,tt13687686
,-,Tarrell Childs,Tarrell Childs,"Lana goes on a second date with Wes to really see if he is right for her or not. She likes action and he seems a little too laid back for her. They have a few confrontations with people on their date and don't see eye to eye on the solutions. When they have a really big confrontation Lana goes into action, but will Wes?",11,Accion,peaceful action,tt13705030
,-,Hugo Stenson,-,-,2,Accion,shoulders of greatness,tt13710176
,-,Vishvajeet Oberoi,Vishvajeet Oberoi,A brother whose alter ego comes into Retaliation due to the loss of his younger brother and his Sister who was raped by four guys and a person who was behind it all.,9,Accion,adversity,tt13743890
,7.6,Faridul Ahasan Shourav,Faridul Ahasan Shourav,"Immutability according to vision is mainly hypothetical, not real.Everything in this mundane world is relative, brings the view that our judgements and ideals are conditioned by social, historical and personal factors, that relativity also determined through loci. Different loci bring different realizations. Eternal claustrophobic can not reify sunshine living in a co... Leer todo",4,Accion,standpoint,tt13741560
,-,Julian Ferro,Julian Ferro,A young hacker named Mr K fights against three thugs who try to importune a girl very close to him and apparently defenseless.,6,Accion,kappa,tt13782790
,-,Starwarsstudio100,Starwarsstudio100,-,11,Accion,lego war: aftermath,tt13793238
,-,Jacob Brode,Jacob Brode,-,28,Accion,power rangers grid defense,tt13800406
,-,DAC,DAC,-,-,Accion,fortaleza,tt13819540
,-,Connor White,Connor White,"Jon Black, now working as a hit-man, is indirectly hired by a member of the Cuban Government to assassinate a U.S. politician. After that Jon Black is then in turn hired by the C.I.A. to hunt down the man that hired him.",34,Accion,black out,tt13857968
,-,Connor White,Connor White,"Jon Black, now working as a hit-man, is indirectly hired by a member of the Cuban Government to assassinate a U.S. politician. After that Jon Black is then in turn hired by the C.I.A. to hunt down the man that hired him.",34,Accion,black out,tt13352808
-,-,Connor White,Connor White,"In the final installment to the trilogy CIA agent Jon Black is captured and taken hostage and held for ransom by his arch nemesis, Paulie Stokes.",18,Accion,the hostage,tt13857838
,-,Joshua L. Ritter,-,-,-,Accion,landfilms: genesis,tt13858878
,-,Jason Hill,-,-,4,Accion,heroes of the storm: forged by fire,tt13970952
,-,Tom Wolt,Fabian Appelshäuser,"A drug dealer known for his experimental blends is about to quit, when he's called one last time - which might be final indeed.",12,Accion,dead line,tt13975440
-,-,Kazuhisa Yusa,Kengo Kaji,-,-,Accion,dream theater,tt13976772
,-,Paul Del Vecchio,Paul Del Vecchio,-,-,Accion,aftermath: part 3 secrets,tt13991390
,-,Paul Del Vecchio,Paul Del Vecchio,-,-,Accion,aftermath: part 2 never get back,tt13991378
,-,-,Shigenobu Matsumoto,-,10,Accion,deyueru masutazu hamukatsu to dogiragon no karepan dai boken,tt14128574
,-,Dev Stafford,"['Colin Farrar', 'Dev Stafford']","In a post-apocalyptic world riddled with anarchy and a loss of hope, a stray survivor contemplates his own will to continue living on in a bleak and ruthless society. However, he is given a glimpse of optimism when he comes across a runaway girl that makes him reminiscent of a former fond memory.",5,Accion,the open,tt14183310
,-,-,-,Reparto principal,-,Accion,assassins creed sri lanka,tt14364374
,-,Bobby Baham,Bobby Baham,-,-,Accion,poker noir,tt14590872
,-,Ralph Shmerberg,-,-,3,Accion,refugees in (at banksy's dismaland),tt14664162
,-,Andrew Hernandez Sepulveda,Andrew Hernandez Sepulveda,-,-,Accion,gladiadores de la innovación,tt14691544
92,-,Dan Sachs,Dan Sachs,-,-,Accion,leverage,tt14704276
,-,Bruno Benetti,Leo Zincone,-,-,Accion,caçadores caçados,tt14849722
,-,Bruno Benetti,Leo Zincone,-,-,Accion,caçadores caçados - caminho sem volta,tt14849748
,-,Kyle Murphy,"['Christopher Leahy', 'Kyle Murphy']",Two soldiers (Christopher Leahy and Cormac Fitzpatrick) fight for survival during World War 2.,7,Accion,wwii - unseen battles 2016,tt14875414
,-,Elena Codes Muñoz,Elena Codes Muñoz,-,20,Accion,caronte s.a.,tt14998756
,-,Don Thacker,Don Thacker,"This is it, folks. This is what you're here for. The rough stuff. The tough stuff. The buff stuff. The stuff stuff. THIS. IS. TUMBLESTONE.",2,Accion,tumbledome,tt15180224
,-,Guillaume Bouiges,Guillaume Bouiges,-,2,Accion,black death games - opening,tt15264750
,-,Nathaniel Barnhart,-,-,-,Accion,mount vernon j term uas movie,tt15533906
46,-,Rocko Paolo,Rocko Paolo,Johnny is given a high importance letter to deliver. He must avoid it getting into the wrong hands.,-,Accion,the letter,tt15546592
,-,Sebastian Kierkegaard,Sebastian Kierkegaard,-,2,Accion,pq 82: the cherdub agent,tt15681494
,-,Bernd Hackmann,Bernd Hackmann,"Rob and Sinan, two sympathic losers, launch an illegal mobile car repair-service to make some money, but they come under fire of a mysterious organization of masked and fascistic car-fanatics, who call themselves THE YELLOW DEVILS.",30,Accion,die gelben teufel,tt1784411
,8.6,Johnny D. Kirk,Johnny D. Kirk,A young woman looks to overcome her haunting past through the means of a boxing match.,-,Accion,vici,tt1861463
,-,"['Émile Bicher', 'Franck Béland', 'Nick Desjardins']","['Émile Bicher', 'Nick Desjardins', 'Samuel Fortin']","Regroup a couple of bonus or canceled filmed sketches and scenes by the Québécois group, Les Derniers de classe.",-,Accion,les derniers de classe,tt1982779
,8.0,Stephan Parent,Stephan Parent,"Asuya, (a cyber hacker name), was able do document on CIA LSD mind control experiments conducted under MKULTRA project. Asuya calls for an investigation into the nearly 3000 deaths at an asylum Hospital from 1952 to 1973, when CIA money was pouring into the hospital. These deaths may have provided cover for terminal experiments conducted at the hospital. She threatens... Leer todo",17,Accion,asuya,tt2238735
10,5.9,Chris R. Notarile,Chris R. Notarile,-,-,Accion,the specialist,tt2422624
,-,Luis Iga,Luis Iga,"He stood for ideals, until it got personal. Was it too late?",6,Accion,home to roost,tt2506956
,8.1,Andre Hepburn,Andre Hepburn,Two CIA agents enter Russia in search of the world known terrorist Farrid Khan - the man responsible for the death of their sister. Will vengeance be their undoing or will justice prevail?,25,Accion,killing khan,tt2888516
,-,Janie Fontaine,Stella Constance,"""City Boys Backcountry Adventures"" (2016, short film), written by Stella Constance. It is a story of community building, as ordinary individuals get caught up in times of extraordinary circumstances, that tests their choices of who they will become. This impactful tale begins as two young brothers from the city, Will and Peter embark on an adventure in the backcountry... Leer todo",8,Accion,city boys: backcountry adventures,tt2904688
,-,Yonatan Peretz,Yonatan Peretz,"Two girls meet when one of them, a homeless girl, saves the other from being attacked. The girl that's saved wants to thank the homeless girl by inviting her to her house.",17,Accion,no such street,tt2982880
,-,Kevin Norman,Kevin Norman,"The Timelord is a short film revolving around the cruel and shady universe of Ray Truth, a contract killer by trade.",25,Accion,the timelord,tt3095066
,-,Rachael Meyers,"['Rachael Meyers', 'Karla Zamudio']","Based on the acclaimed memoir 'Blown for Good', 'Escape' follows former Sea Org member Frank as he tries to free his wife, Karen, from the hands of Scientology.",15,Accion,escape,tt3864290
,-,Rachael Meyers,"['Rachael Meyers', 'Karla Zamudio']","Based on the acclaimed memoir 'Blown for Good', 'Escape' follows former Sea Org member Frank as he tries to free his wife, Karen, from the hands of Scientology.",15,Accion,escape,tt3108568
,-,Rachael Meyers,"['Rachael Meyers', 'Karla Zamudio']","Based on the acclaimed memoir 'Blown for Good', 'Escape' follows former Sea Org member Frank as he tries to free his wife, Karen, from the hands of Scientology.",15,Accion,escape,tt4946802
,-,Rachael Meyers,"['Rachael Meyers', 'Karla Zamudio']","Based on the acclaimed memoir 'Blown for Good', 'Escape' follows former Sea Org member Frank as he tries to free his wife, Karen, from the hands of Scientology.",15,Accion,escape,tt10530034
,-,"['Clive Mc', 'Kenzie', 'John H. Shelton']",-,The Kung Fu Creeper has tales of Martial Arts and Action/Horror to tell the audience in this fast-pace Anthology.,-,Accion,kung-thology,tt3240696
,-,Dustin D Diamond,Dustin D Diamond,Tensions are high as a group of thieves adjourns to the hideout in the woods after a heist gone wrong.,9,Accion,the heist,tt3271026
,-,Dustin D Diamond,Dustin D Diamond,Tensions are high as a group of thieves adjourns to the hideout in the woods after a heist gone wrong.,9,Accion,the heist,tt4200328
,-,Dustin D Diamond,Dustin D Diamond,Tensions are high as a group of thieves adjourns to the hideout in the woods after a heist gone wrong.,9,Accion,the heist,tt6126744
,-,Nick Jones Jr.,Nick Jones Jr.,"A black ops command officer juggles family, friends, mission success, and fallen comrades.",15,Accion,cold: choices,tt3290384
42,7.3,Jeremy Haccoun,Jeremy Haccoun,"When a rock fall traps his parents inside a burning car, a 7-year-old boy must find the hero within him in order to save their lives.",11,Accion,beyond,tt3323550
,-,"['Greg Costa', 'Eric Fuchs']",Eric Fuchs,This is the story of a typical day in the life of a modern warrior.,18,Accion,a day in the life of a warrior,tt3415276
74,8.8,Sean Buckley,Sean Buckley,"Polar Bear pursues an act of violence as it ricochets through time. From Aaron as a young boy first encountering the bear, to ten years on, where his own rage finally explodes. Then over four more years on, a now young adult Aaron encounters Lea, both bound to and haunted by the same ghost of violence.",18,Accion,polar bear,tt3418268
77,-,-,-,A drug lord tries to rebuild his empire after a ambush. The cops must catch before he can rise again.,15,Accion,mainline,tt3415282
,-,Louis Taylor,Louis Taylor,"After the tragic death of Billy's girlfriend Chloe, Billy spirals out of control. Tommy, desperate to get Billy's life back on track offers his help, but the revelation soon becomes clear that the only way they can both move on, is to put an end to the demons and the person responsible for Chloe's death once and for all.",-,Accion,gang of hoods ii,tt3443548
,8.3,"['Caspar Newbolt', 'Matt Sundin']","['John Sebastian La Valle', 'Caspar Newbolt', 'Matt Sundin']","LIGHT UP THE NIGHT is an analog science-fiction short film set in an Orwellian, futuristic 1980s. The story tells the tensions flaring between rebellious citizens and robotic law enforcement. We are introduced to two dissidents as they take aim at the city's looming, panoptic control tower, while local band The Protomen take the stage amidst the action, inciting unres... Leer todo",17,Accion,light up the night,tt3457488
,-,Eric Fuchs,Eric Fuchs,Who says you can't do moves just like the video games!? Haduken to them!,4,Accion,the sparring game,tt3475410
82,-,"['Jeremy Hill', 'Jeremy R Hill']",Jeremy Hill,-,-,Accion,ice,tt3494444
-,4.6,"['Alessandra Angeli', 'Alessandra Angeli']",Alessandra Angeli,"In the next future, Emily, Michael and Connor are forced to flee and take refuge in a half-destroyed mausoleum, led by a military man, Ivan. The pollution multiplies its effects in the soil, in the water, in the air. The Earth's crust suffers and reacts taking away the lifeblood: oxygen.",15,Accion,asphyxia,tt3497504
,-,Laurène P. Derya,Laurène P. Derya,"Travis and Jo have been friends since they were teenagers. One, now a lawyer, is well settled with his youthful love and the other, lives with his mother and is looking for a peaceful life.",-,Accion,une vie tranquille,tt3543134
,-,"['Sioux Cloud', 'Natalya Lazareva', 'Nicholas Levanti']","['Alex Kruz', 'Natalya Lazareva']",Short Action video that plays when scan Red Cloud Comic Book Issue #2. Using Slow-motion video technology to capture an action dream sequence from the comic book that sets in motion the protagonist's journey to Asia.,2,Accion,red cloud: premonition,tt3549704
,-,Dawson James,"['Jennifer Leigh Allen', 'Dawson James']","Total blackness. We hear only breathing. Then an explosion of light as we are blasted into space. HUD tells the story of one soldier's fight to keep himself, his race and his one true love alive.",-,Accion,h.u.d.,tt3561150
