puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,-,Diego Sanchez,Diego Sanchez,-,-,Accion,the last role,tt29208116
,-,"['Zak Menzies', 'Joshua Triezenberg']","['Zak Menzies', 'Joshua Triezenberg', 'Timothy Triezenberg']","In this fan-film, the Caped Crusader continues his war against crime in the desolate Gotham City. When a young woman is murdered, Batman's attention is pointed towards a rising threat, only known as ""The Scarecrow"".",-,Accion,the batman: harvest moon - dc fanfilm,tt29225442
,-,Sheng Wan,-,"Los Angeles present day, Kristen, a mid-20s years old formal police officer, has been though a lot, including losing her child while pregnant, changed the method of her way of living, she quit being a police officer. One day, she received an unexpected phone call. It was from a d... Leer todo",-,Accion,dead redemption,tt29233816
,-,"['Pat Diablo', 'Mark Gross', 'Paul Kraig']","['Pat Diablo', 'Mark Gross', 'Paul Kraig']",Agent 07 is back in his 25th adventure and the last chapter of the Project Iscariot saga started in 2019. Can MI7 weed out Iscariot once and for all and end the threat of a government coup? Who can be trusted?,21,Accion,agent 07: down to the wire,tt29246571
,-,Kevin Lucero Less,Kevin Lucero Less,"After a bank heist, El Santo makes a generous donation to the church.",-,Accion,santa mierda,tt29253474
,-,Danial Zakaira,Danial Zakaira,"When the threat of omnicide looms over the human race, the US President assembles Infantry Corps 6A, a highly classified army unit consisting of six superhuman clones, in an attempt to save the world. Non-BVU",-,Accion,infantry 6a,tt29254778
,-,Guo Yuming,"['Yu Xiang', 'Guo Yuming']","As usual, Old Wan was fishing by the lake, yet this day, like many before. On the way, he stopped by the roadside to relieve himself, and there he stumbled upon an abandoned inflatable doll hidden in the bushes. He picked up home, out of curiosity and the impulse of sexual needs,... Leer todo",20,Accion,dear,tt29255687
,-,Darryl Pugh,B. Gordon Stovall,"A desperate man named Isaiah embarks on a relentless quest to locate his missing little brother, Aaron.",16,Accion,therapy session,tt29259307
,-,Gabe Bennett,Gabe Bennett,Two catnip drug peddlers scam a pimp and have to escape with their stash before the pimps thugs kill them.,4,Accion,cat burglars,tt29268939
71,-,-,-,"Balu investigates his friend Prudhvi's disappearance, uncovering dark secrets among their circle, leading to a confrontation with a friend harboring a grudge.",-,Accion,rage,tt20673952
71,-,-,-,"Balu investigates his friend Prudhvi's disappearance, uncovering dark secrets among their circle, leading to a confrontation with a friend harboring a grudge.",-,Accion,rage,tt29260890
,-,Spyros Petropoulos,Spyros Petropoulos,-,-,Accion,operation-67 (a star wars fan film),tt29278596
,-,Daniel Girondeaud,Daniel Girondeaud,"A man finds himself teleported into a disturbing and dark world, the only way out is to fight and finish off his opponent who, like him, has been teleported to this strange place. This fight is in fact a selection event, a test to access a legendary tournament.",12,Accion,deadly fight,tt29279983
,-,Yuri Riklis,Yuri Riklis,"A tough bodyguard was promoted to the position of head of the Prime Minister's security team over her seniors. In her new role, she has to face the Prime Minister - a lonely, powerful, and macho man whose policies are controversial, in order to establish her position and fulfill ... Leer todo",-,Accion,"no, prime minister!",tt29280674
,-,Owen Calvert,Owen Calvert,"The Big Man sends ones of his best mercenaries to eliminate Daredevil. Will Daredevil beat his foe, or will Bullseye hit his target?",4,Accion,daredevil: shadows of precision,tt29284490
,-,Rohit Patil,"['Akash Dange', 'Rohit Patil']",-,-,Accion,property ka chakkar,tt29287592
,-,Joey Min,-,"When a tranquil life turns lethal, a retired agent is thrust back into the deadly dance of espionage. With the government's sinister intent to erase him, he must wield his dormant expertise, carving a path through treachery and torrents of bloodshed, in a relentless fight for sur... Leer todo",-,Accion,status: retired,tt29291237
,-,Roméo Laffon,Roméo Laffon,"La Flame, a toy car, enjoys an intense friendship with Swann. He anticipates the arrival of the vacations, which will allow him to have as much fun as he wants. His racing addiction worries Swann, who will try to do something about it.",21,Accion,cendres d'été,tt29293285
,-,Daniel Girondeaud,Amory Violet,"A group of men find themselves in the same place and discover the existence of a mysterious cube, this cube represents the opportunity of the entertainment industry and it is accompanied by a woman who represents the dance partner. Men will then fight for this opportunity to be i... Leer todo",13,Accion,opportunity,tt29300980
,-,Alois R. Knapps Torres,Alois R. Knapps Torres,"After humanity is afflicted by a fungal infection, the infected turn into aggressive zombies. Survivors Vivien and Clara want to free their friend Miles from the clutches of the religious cult. A dangerous journey of life and death begins.",30,Accion,nothing left for us,tt29300696
,9.8,Siôn Owen,"['Liam Evans', 'Cain Hywel']","Two young men create a 'club' for 'chess' to both combat a bully and to fight for a love interests attention. Featuring stars like Joe Rogan (not actually Joe Rogan), this rib tickling action comedy will leave you with stitches!.",-,Accion,chess club,tt29301230
,-,Stefan Zivanovic,-,-,-,Accion,polonia,tt29303879
,-,Dima Barch,Dima Barch,One totally f***ed up night in a bowling alley.,16,Accion,the power of the strike,tt29306599
,-,Matias Djemal,Matias Djemal,"Two brothers, two sides, one world filled with bakemono. Shotai Mou is on a quest to defeat his brother and save the land, will he achieve his goal?",-,Accion,bakemono caller,tt29332855
,-,"['Amen Musbah', 'Claudio Paschoal', 'Leonardo Tovani']","['Amen Musbah', 'Leonardo Tovani']",-,-,Accion,chronicles of the last of us,tt29333463
98,-,Daniel Girondeaud,Amory Violet,"3 men, exasperated and angry after being underpaid for their artistic performance, meet and let their anger explode during a fight. The film talks about the exploitation of many artists, who are not paid their fair value and who harbor resentment, anger, sadness, disappointment.",8,Accion,hope,tt29333676
,-,Tony Cole,Tony Cole,"On the run from London-based gangsters, black market mercenary Damon Guerrero turns to old brother-in-arms Jack Stone for extraction. Little do they know, their pursuers are much closer than anticipated.",8,Accion,soldiers of misfortune,tt29342599
,-,Martin Goeres,-,-,-,Accion,invisio,tt29343997
,-,Charles-Hollis Graves,Charles-Hollis Graves,"Penguin (Charles-Hollis Graves) is getting tired of GD_Charlie (Charles-Hollis Graves) giving him pills all the time. So he decides to run away but, faced a lot of obstacles.",28,Accion,the pills,tt29344385
,-,Kyse Monk,Kyse Monk,"An animated film following the life of Cory, a vigilante who goes by the name Pain Killer. Take a dive into Cory's personal and heroic life. A vigilante wearing a skin tight suit at night and a casual dreadhead during the day. Watch as he fights bad guys and his intrusive thought... Leer todo",4,Accion,pain killer,tt29345598
,-,Shaqwane Yates,Shaqwane Yates,A video call turns deadly when Red is given a life changing ultimatum.,5,Accion,with friends like you,tt29346279
,-,Harrison Lum,Harrison Lum,Alex finds a magic video game in the trash that transports him into a virtual apocalyptic world where he must fight or die.,5,Accion,mindless kombat,tt29346569
,-,"['Suhail Puri', 'Ramgopal Rajagopalan']",Huy Hoang,"Jason Todd tells the story of how he died, how he lived.",-,Accion,robin: red,tt29363017
,-,Tyler David Neihoff,"['Austin Boleware', 'Tyler David Neihoff']","The next Mortal Kombat will decide the fate of Earthrealm. Scorpion, consumed by his past, is faced with an impossible decision before this tournament.",13,Accion,mortal kombat: deathright,tt29370550
,-,"['Mr', 'Kevin', 'Jonsson']","['Kevin Jonsson', 'Reza Moradi']","In this enticing Batman movie you will follow as Batman try's to stop Jokers unforgivable plan. This time the very food that drives Gotham, might become its demise. Joker plans to poison the food with explosives that's triggered by saliva.",-,Accion,batman: a taste of terror,tt29371331
92,-,Michael Charron,Michael Charron,"Jade Betts and her sidekick Richie must infiltrate the Russian mob's Christmas party and fight their way through the ranks, using festive weapons and witty one-liners, to preserve what's most important to her.",14,Accion,leverage,tt29372353
,-,Kyse Monk,Kyse Monk,Two mall cops do their best to secure an incoming shipment. Will these goofballs pull it off and keep their job?,-,Accion,mall copz,tt29380850
,-,Mikie Biesterfeld,"['Mikie Biesterfeld', 'Breccan Conroy']","Breccan starts a new job at a restaurant only to find a mysterious regular, cheating at his game of cards (7's) with other customers. Desperate customers bet their lives, their cars, their savings to win a game. Suspicion continues as Breccan is asked for a game by the mysterious... Leer todo",7,Accion,7's,tt29380613
93,6.3,-,-,"After finding his journal, Chaos Mathematician Dr. Ian Malcolm recalls the mishaps and mayhem from 30 years ago about the island amusement park filled with prehistoric dinosaurs who escape and run amok...a story 65 million bricks in the making.",21,Accion,lego jurassic park: the unofficial retelling,tt29380429
,-,Mike Flack,-,"Josh is sitting in math class when he begins to suspect that his teacher is, in fact, a robot, and must make a daring escape.",11,Accion,mr. flack is a robot,tt29387920
,-,Ryan Rosenblum,Ryan Rosenblum,"When things go wrong for a retired time agent with a mysterious past, he must unearth his old ways to save the one he loves.",-,Accion,the paradox protocol,tt29406783
81,-,Tiger Ngo-Yin Yau,Mak Ho-Fai,"A driver who has ties with criminals follows certain principles and distinguishes himself from the ""bad guys"". But just as the unanticipated carrots found in the usual ""Today's Special"", this night's mission is made special when a young woman is seemingly in grave danger. Trying ... Leer todo",25,Accion,today's special,tt29389513
,-,Mevan Karunarathne,Mevan Karunarathne,-,-,Accion,gattanaya 2023,tt29415795
,-,Tony Cole,Tony Cole,"1973. The Paris Peace Accords have been signed, but armistice in Vietnam remains a dream. A covert CIA operation led by the erratic field agent Adrian Brooks goes sideways, and his entire team disappears. The Agency turns to their British brethren of the MI6 for assistance, and g... Leer todo",32,Accion,george whitebrooke: operation sledgehammer,tt29416024
,-,Andrew Bachelor,-,-,-,Accion,in deep,tt29417842
,-,Luciano Yaya,Luciano Yaya,"In an apocalyptic wasteland, two men must save a woman from her deranged captor before she is killed.",7,Accion,nuke road,tt29426709
,-,Bervyn Chua,-,A security guard must protect a priceless Jewel from a thief's clutches until the police arrive.,5,Accion,covert,tt29428235
,-,Alfie Bull,Alfie Bull,"When a dangerous assassin is attacked by a group of thugs, he must fight to survive.",4,Accion,assassin by alfie bull,tt29432280
,-,Daxton Mateer,"['William L. Graves', 'Daxton Mateer']","When the evil Dr. Breakup threatens Willy G's relationship, he has no choice but to enlist the help of The Grand Rizzard and fight to protect the one he loves.",-,Accion,the ballad of the grand rizzard,tt29439844
,-,Elder Fraga,Leonardo Granado,-,-,Accion,fã nº 01,tt29440434
,-,"['Joshua Linder', 'Nelson Quan']","['Nelson Quan', 'Jack Smith']","Hypercapable AI Clint Baxter dreams of obtaining a legendary item that'll make him the master of his digital universe. After completing a mission he is tempted by an unusual NPC, Ginger, who offers a route to the Orb of Death, and invincibility. Clint gathers his plucky team to s... Leer todo",7,Accion,five alive,tt29443071
,-,Muddana Chaitanya Abhiram,Muddana Chaitanya Abhiram,"Following the events of part 1, roommates should now face the consequences for their actions.",-,Accion,roommates part-2,tt29454375
,-,Conner Miller,"['Carson Deibert', 'Kaelin Mc', 'Innis', 'Conner Miller']",-,2,Accion,billy's balloon,tt29465254
,-,Alfie Bull,Alfie Bull,"Freddie, an assassin, and Alex, a thug, arrange to meet up to complete a transaction, but it all goes wrong when Freddie is set up and has to fight his way out of the intense situation.",12,Accion,the setup by alfie bull,tt29466071
,-,Benjamin Harrison,Benjamin Harrison,-,-,Accion,racer's nature: trial by fire,tt29469584
,-,"['Daniel Mc', 'Quade']","['Daniel Mc', 'Quade']","Haunted by his actions in Convergence, Jay battles his inner demon in an alternate dimension and learns a vital lesson that will determine his fate.",10,Accion,reckoning: dark days,tt29480368
28,-,Matthew Johnstone,"['Kristen Creech', 'Matthew Johnstone']",-,-,Accion,jackrabbit,tt29482875
,-,German Salvador,German Salvador,"When Princess Peach is kidnapped, and the kidnapper leaves a photo; Mario goes to the only guy he knows, that can help.",12,Accion,mario & wario's wacky investigation,tt29485434
,8.5,Tim Cianfano,"['Brian Bollmann', 'Tim Cianfano', 'Chris Pugh']",A tight-knit group is thrust into a thrilling adventure to help reunite a baby dinosaur with its family while evading the wrath of gargantuan beasts and a web of forces with their own agendas.,10,Accion,the hatchling,tt29520279
,-,Jacob Whyatt,Sam Harker,-,4,Accion,the duel of delusion,tt29538512
,-,Louis Dabrowski,Louis Dabrowski,A young and persistent freelance thief is about to steal a competitor's mysterious loot. But her plan does not go as expected.,7,Accion,scavengers - rapaces,tt29541802
,-,"['Olexandr Druzhyninskiy', 'Danylo Dubkovskyi']","['Olexandr Druzhyninskiy', 'Danylo Dubkovskyi']",-,-,Accion,the dream,tt29544237
,-,"['Calvin Kertzman', 'Ryan Wells']","['Calvin Kertzman', 'Nathan Vitale']",A mercenary for hire gets more than he bargained for when a mysterious client hires him to retrieve a joint that meets more than the eye.,-,Accion,grim reefer,tt29549795
,-,Shelby Burke,Andrew Sego,"At a house party, a determined boy sets out on a mission to get the girl, only to discover that he's not the only one with a plan.",6,Accion,dating: impossible,tt29550950
,-,"['Daniel Mc', 'Quade']","['Daniel Mc', 'Quade']","The Explorer is called into a wild goose chase by his brother, Avery, to take down a fugitive who possesses a deadly virus.",10,Accion,dm productions presents: mystery film,tt29551685
61,-,Renny Nahuel,Renny Nahuel,-,-,Accion,vendetta,tt29552525
85,-,Justin Lanier,-,-,-,Accion,game night,tt29569066
82,-,Haley Farrell-Kissun,Haley Farrell-Kissun,-,-,Accion,we need to talk,tt29569103
,-,Carlo Fortin,Jessamine Salas,"A young beauty pageant hopeful prepares to walk the stage for the first time, despite the tattoo standards, while incorporating unorthodox training techniques: Boxing and Basketball.",-,Accion,the 3 b's,tt29578899
,-,-,Laurence E. Gibbs,Two Social Media influencers are dieing to try the new RED NIGHT challenge. Will they be successful or will they end up a victim of social insecurity?,5,Comedia,paranoia tapes: urban legend,tt10005078
,8.0,Michael Shumway,Lex Hogan,"A farmer wakes up one morning to an unexpected apocalypse. As the last man alive, he decides to throw caution to the wind and start living his very best life.",-,Comedia,the last queen on earth,tt10005772
,-,Stanislav Shelestov,Stanislav Shelestov,Two guys decide to become bloggers. In order to get views and likes they take some experimental military pills which deprive them of any sense of pain. But it goes too far.,8,Comedia,like.share.repost.,tt10011184
,-,Horace Chan,Robin Dillon,-,-,Comedia,daily bus,tt10014322
,-,Christopher Logan,Christopher Logan,"Moonboy is a catalyst in other people's lives to grab onto joy. Through a series of vignettes, his unabashed joy sparks positive changes in the lives of the people he encounters.",-,Comedia,moonboy,tt10021472
,-,Jenna Harder,Jenna Harder,A darkly comedic look at a day in the life of a struggling actor and the unique ways she deals with the pressures of the industry.,-,Comedia,whenever you're ready,tt10032352
,-,"['Sara Muñoz Bautista', 'Rebeca Lasheras']","['Sara Muñoz Bautista', 'Rebeca Lasheras']",-,12,Comedia,1 euro/9 minutos,tt10036476
,9.7,Patrick Neff,Patrick Neff,Jayne and her team are assigned to rework the all-important Wellington Proposal by 6:00am. Setbacks and complications result in a hilarious race to the finish line.,16,Comedia,pajama party work night,tt10035666
,-,Elena Altman,John Romanos,"Money Bags, Guns, Baseball Bats... A Robbery Gone Bad but Who's Fault Is It?",42,Comedia,dropped,tt10058888
,8.6,Caitlin Carleton,Caroline Newton,The story of three horse girls as they prepare for the annual Calypso Township Model Horse Competition.,19,Comedia,fantasy pony,tt10061048
,-,Marlon Morales,Marlon Morales,-,5,Comedia,días negros,tt10073872
,-,Brendan Gallogly,Brendan Gallogly,-,12,Comedia,break and run,tt10085786
,-,Malte Wirtz,Malte Wirtz,"By accident Bastian meets Isabell in the elevator, he writes secretly his telephone number on one of her cigarettes. In the morning she smokes the cigarette and accidentally destroys the chance to contact him again. She goes to a radio station of which she knows he is listening to, but in the very second she talks on the radio to him he gets a phone call and doesn't h... Leer todo",11,Comedia,nur ein augenblick,tt10092172
72,-,"['Ben Mc', 'Cullough']","['Ben Mc', 'Cullough']",Slippy the Soap yearns for a life outside his bathtub. But when his dreams slip down the drain he's forced to journey through a wild and treacherous labyrinth.,7,Comedia,pipe dream,tt10098080
,-,Millicent Malcolm,Millicent Malcolm,"In the face of a demeaning request from her misogynistic boss, a hardworking young lawyer must decide whether to stick up for herself or keep living in her imagination.",4,Comedia,bossy,tt10098084
,-,André Mileti,André Mileti,The hero of a terrible action film realizes he's fictional and tries to escape with the help of a mysterious filmmaker.,12,Comedia,vanity project,tt10101588
,-,Dusty Mitchell,Dusty Mitchell,"In an effort to get a quick fix to low confidence issues, Mr. Adler seeks the help of a counselor with questionable methods. It's all business as usual for Mr. Psychiatrist.",7,Comedia,mr. psychiatrist,tt10111114
,-,Abhishek Samariya,Abhishek Samariya,"A surreal dark comedy, set at a funeral, narrated by a cat.",11,Comedia,john mortonson's funeral,tt10116558
,-,Calyx Passailaigue,"['Calyx Passailaigue', 'Richard Walters']","Chad is a pretentious white Jamaican film director. With his ragtag Caribbean cast and crew, he aims to shoot a highbrow social drama called ""Brothers in Babylon.""",15,Comedia,zeen?,tt10123682
,-,Analisa Robertson,"['Sandra Lucas', 'Sara Vitale']","Two straight-laced female cops, on a stakeout, who get bored and decide to smoke a confiscated joint. They find themselves in an altered state and discover that they have more in common than they thought.",-,Comedia,teech and bron,tt10131078
,-,Anastasi Soldatenkova,Anastasi Soldatenkova,Two students rent an apartment in the city. Their meeting was happenstance. Freedom unfolds in a rather different way through the perspective of a roommate.,12,Comedia,on the mind,tt10135484
,-,Gia Milani,Gia Milani,"A surrealist, stylized, comedic short film about a disliked dead man as seen through the eyes of his equally disliked daughter-in-law. And shoes. A lot of shoes.",-,Comedia,at the back,tt10135262
,-,Harrison Houde,"['Harrison Houde', 'Dakota Daulby', 'Lino Meoli']","An experimental exploration of an artist's innocence, BLUE finds a way to see the outside world for the first time with the help from an eccentric therapist.",10,Comedia,shades of the ranebo,tt10151804
,-,Frances Wilkerson,Frances Wilkerson,"Red, a once famous clown, lost his 6-year old son 2 years ago. He continues to blame himself for the loss. He is currently a small-time party clown, but the majority of the time he is too bitter and intoxicated to be effective.",18,Comedia,red,tt10150776
,-,Aileen Sheedy,"['Maren Curtis', 'Kevin Swanson']","After a failed attempt to reconnect, a gamer's frustrated wife decides to build him a game of her own with real-life stakes.",-,Comedia,the legend of stella,tt10155378
43,-,Cole Ryan Brewer,Jacob Douglas Wolfe,Three men stranded in the desert attempt to recreate Burning Man.,6,Comedia,rebirth,tt10167478
,-,Kasey Quinn,Kasey Quinn,Shelly's special night goes awry when an unexpected visitor arrives.,-,Comedia,fantasy,tt10165742
,6.7,Joel Junior,Joel Junior,"Tyler is a hyper-intelligent 9-year-old boy, who has no shame on being himself. On an ordinary lunch, he talks about his new crush, causing an unexpected reaction on his older brother, Daniel.",15,Comedia,tyler,tt10171474
,-,Milda Baginskaite,Milda Baginskaite,"When no one shows up at her birthday party, eighteen-year-old Agnès makes all the wrong choices.",11,Comedia,pink pool,tt10174310
,-,Marc Muñoz,"['Marc Muñoz', 'Iván Serra']",-,-,Comedia,huida del nido,tt10171574
,9.4,Yan Fisher-Romanovsky,Omri Rose,"Two Jews in the holy land attempting to flee the chaos of the 3rd Crusade come across an unconscious Crusader on a lonely desert road, and a comedic encounter ensues as they debate whether to help him, kill him, or ignore him all together.",-,Comedia,achan and ezra,tt10182460
,-,Brandon Colby Cook,"['Ray James', 'Violetta Pioro']","Stuck in the friend zone, a young woman secretly attempts to win her BFF's heart by helping him hatch a scheme that will end his cheating fiancée's steamy affair.",14,Comedia,the love prank,tt10182416
,-,Jovan Atanackovic,Jovan Atanackovic,"A 15 year old girl who wants to be a famous instagram model, a 35 year old guy with a fetish and how their worlds collide.",11,Comedia,#shootme,tt10199238
,-,Robin Flemgård,Robin Flemgård,A young man discovers that his bathtub can be used as a teleporter.,10,Comedia,dive under,tt10212486
,-,Dan Whitehead,Dan Whitehead,"Tom is a 20 something guy who just finds himself lost. He graduated from college where he followed his passion for four years, and now can't seem to convince anyone he's right for them. Through his struggles, Tom learns about the challenges of life, and the uncertainty of what's to come.",13,Comedia,life undefined,tt10229024
,-,Dale Nicholls,Dale Nicholls,"Absurdist dark comedy. A fevered fairy tale in five parts. Sam (Vivian Bang) is having a bad day. Violent haircut, fascist parents, Irish fentanyl dealer, nightmare first date. Sam needs a win.",-,Comedia,bad day sam,tt10228512
-,-,Brooke Trantor,"['Kate Morgan Chadwick', 'Brooke Trantor']",Jane is on the hunt for a rockin' one-night stand before an impending arrival.,-,Comedia,"oh, baby!",tt10229192
,6.0,Julian Acosta,"['Julian Acosta', 'Antonio Macia']",An argument between two families in a thrift store erupts into a full-scale brawl.,8,Comedia,what bitch?,tt10228534
,-,Andreas Mortensen,Andreas Mortensen,Benjamin has traveled to the underworld for a chance to see his dead girlfriend again.,9,Comedia,ett hett rum,tt10236882
,-,Flora Tennant,Flora Tennant,"Arabella has her eye on Fred which means it's not easy. So when she (and Fred) attend the Tall Man's party, she is self conscious. Afterwards, to make herself feel better, she invites Eve round for her version of a party. And of course it's easy around Eve. So with a wave of self assuredness, she invites Fred round. But again she is self-conscious around him. So Arabe... Leer todo",20,Comedia,we all just want to be mad,tt10236686
,-,Stefánia Lovasová,Stefánia Lovasová,Short drama with elements of comedy exposing author's point of view on contemporary communication and relationships issues.,25,Comedia,only plastics and diamonds are forever,tt10243018
,-,Jenny Kleiman,Jenny Kleiman,"When an electric outage threatens Landry Family Furniture's ""Going Out of Business"" sale, Martha Landry attempts to reconnect the power and her fractured family.",12,Comedia,sofa queen,tt10243514
,-,"['Arkadij Khaet', 'Mickey Paatzsch', 'Katrin Gärtner']",-,"21-year-old Alina is an intern on the set of the scripted reality show 'Madly in Love' and prepared for her first day in pleasant anticipation. But her motivation receives a damper when she witnesses the way has-been director Marc treats his team. Under his rule, abuse of power and sexism are everyday occurrences. When Marc resorts to physical and psychological violen... Leer todo",33,Comedia,alina in wonderland,tt10260480
,-,Jaki Bradley,"['Jaki Bradley', 'Jordan Mann']","When impulsive Callen agrees to donate her eggs to her perfect big sis, she thinks she's gaining the world-free rent, sick apartment, and cash in hand. But in her new life nothing is her own, not even her body. The Big Ask looks at the rules of consent when you're renting out your body for a cause.",-,Comedia,the big ask,tt10265622
,-,Magdalena Lauritsch,Magdalena Lauritsch,"In his job, delivery boy Karim meets Brigitte, a customer who wants to live out her power status on him. Afraid to lose his job, he must play along with her perfidious game. When her mother, who is suffering from Alzheimer`s disease, joins in as well, the situation plunges into complete chaos.",19,Comedia,we deliver a smile,tt10264344
12,5.6,Valentin Merz,"['Valentin Merz', 'Claude Muret']","Louis is spending the summer in his boyfriend Paul's family house, hidden in the depths of the French countryside. It is very hot, the house is empty and the two lovers are alone. They make love, play, go for walks, make love again and sleep, at night and sometimes during the day. But Paul, whose mother has just died, is tired and nervous. Meanwhile, Louis has started... Leer todo",19,Comedia,dream on,tt10267428
,5.5,Kim Tran,Kim Tran,"A young woman is caught in a lie by her suspicious mom. With tensions already high from recently losing a loved one, their relationship unhinges.",9,Comedia,zoe and hanh,tt10268568
,10.0,Ronald Baez,Ronald Baez,"Longtime Instagram penpals Jean and Nina meet in person for the first time, re-defining their relationship as they stumbling through a deceptive, although well-meaning dinner with Nina's ultra-conservative father.",13,Comedia,a postcard to nina,tt10273646
,6.8,"['Evan Johnson', 'Galen Johnson', 'Guy Maddin']","['Evan Johnson', 'Galen Johnson', 'Guy Maddin']","He works at the fairground as ""Stump the Guesser"", who can guess anything for a fee. But suddenly his tricks stop working. And then he unwittingly falls in love with his sister whom he believed to be lost. He sets out to scientifically disprove the theory of heredity and marry his beloved as soon as possible. An absurdist firework of a silent film in black and white.",19,Comedia,stump the guesser,tt10272208
,7.2,Lorena Lourenço,"['Lorena Lourenço', 'Jorge Molina']",-,13,Comedia,muy gay too mexicano,tt10274116
,-,Liviu Monsted,Liviu Monsted,A darkly comic examination of one man's particularly serious existential midlife crisis.,12,Comedia,how to quit,tt10275884
,-,Neal E. Fischer,"['Neal E. Fischer', 'Justin Shady']",A housewarming gift temporarily strains the relationship of two newlyweds.,-,Comedia,mystery flavor,tt10277776
-,-,Dame Pierre II,Ciera Angelia,"After a terrible breakup, three Sworn Enemies party hard with high hopes of inspiring their mutual friend.",16,Comedia,"the nun, the witch and the bloodsucker",tt10278758
,-,Daniel Jeffery,"['Zack Hamm', 'Daniel Jeffery', 'Mackenzie Warner']","After one too many rage-filled outbursts, a magical talking dog named Basketball must talk his owner, Frank, out of having him put down.",12,Comedia,a new leash on life,tt10284690
,7.0,Sigurd Culhane,"['Chris Valdez', 'Patrick Tamisiea']","With help of Russian mob clients, The Green Cobra details her rise as a ""Life Ending Technician,"" on the backdrop of a poor soul's final hours.",14,Comedia,green cobra,tt10283500
,7.0,Kevan Peterson,Steve Martin,A woman goes into a shoe store to try - the cruel shoes. (Retained in the Academy Film Archive's collection. Available for reference and/or research in the Margaret Herrick Library).,-,Comedia,cruel shoes,tt10287420
,-,Scott Bovelander,Scott Bovelander,When Benjamin has to kill a prostitute everything goes terribly wrong.,-,Comedia,underdog days,tt10290298
,-,Bryan Burton,"['Bryan Burton', 'Robert Gongora', 'Edison Hong']","A short film musical comedy set between the worlds of fandom and pop culture, PUSH THE POINT follows four online gamers through their squad-based mission. Harder than defeating the red team, however, is sticking together while trying to navigate toxicity, super-fandom, and the futility of having an argument on the internet.",8,Comedia,push the point,tt10292964
,8.5,Holt Boggs,Holt Boggs,"An insecure mob boss enlists the help of an eccentric hit man to 'take out' his girlfriend's lover who he presumes to have a significantly larger penis. The only problem is, it's almost 4:00.",10,Comedia,crazy,tt10293178
,8.9,Gina Marie Rodriguez,Gina Marie Rodriguez,Seeing a therapist is hard. Breaking up with one is harder.,8,Comedia,cruel and unusual therapy,tt10294668
,6.6,"['Skyler Caleb', 'Daniel Weiss']",Skyler Caleb,"Scott is hoping for a relaxing weekend, but finds his friends exhibiting bizarre behavior that is either an endless prank or something more disturbing.",10,Comedia,wrightwood,tt10299044
,-,Rodrigo Baumgartner Ayres,Rodrigo Baumgartner Ayres,"When an incompetent boutique owner who steals jewelry to keep her business afloat is assaulted by one of her victims, she considers marrying for money to save her finances.",-,Comedia,gold and girl,tt10298782
,-,Alex Hluch,Jim Lincoln,-,-,Comedia,the plane truth,tt10304548
,-,Kris Atkins,Kris Atkins,A young couple search for a reasonably sized flat at an affordable price. within a difficult Auckland renting market.,-,Comedia,renters,tt10309086
,-,Jose Maria Carrizo,Jose Maria Carrizo,"When the family dog dies, Pancho the only child tries to arrange a proper burial, only to realise that all his efforts won't make anyone happy, but his mother.",-,Comedia,fiambre,tt10319854
,-,Nicole Gomez Fisher,"['Nicole Gomez Fisher', 'Bj Gruber', 'Riley Thomas']","A ""woke"" super hero is hired to teach a sexual harassment seminar. His hubris and ignorance lead to shocking yet hilarious misinformation. The women of the office teach him a lesson in return.",8,Comedia,wokeman: women in the workplace,tt10322132
,-,Josh Brandon,Josh Brandon,-,-,Comedia,alexa,tt10332460
76,-,Justin Lewis,"['Wyatt Daane', 'Justin Lewis', 'Katie Mc', 'Donald']","An arrogant young man tries to fake his own death to break up with his girlfriend, but his soon-to-be-ex keeps foiling his plans.",10,Comedia,the end,tt10333730
,-,"['Larry Bain', 'Craig Olejnik']","['Larry Bain', 'Craig Olejnik']",A dark comedy about an animal controller that's had enough of his innocent furry friends being killed.,-,Comedia,road kill renegade,tt10346006
,-,Stephen Province,Jessica Stamper,-,-,Comedia,f.m. live,tt10343930
,-,Michaela Wadzinski,"['Ethan Grafton', 'Michaela Wadzinski']","Kaja Powlaski has closed herself off from the world. Taking solace only in her love for photography. When her elderly neighbor Amelia arrives at her doorstep with a film camera and a script, Kaja must decide to exit her comfort zone and try something new. However, feelings of inadequacy and embarrassment may hold her back.",13,Comedia,1995,tt10352270
-,5.0,Joe Pezzula,Joe Pezzula,"Betty is fighting a hangover. In between morning sips of wine, she finds herself entangled with three strangers claiming to be time travelers. As the travelers work to fix their malfunctioning gear, Betty talks up her own problems and works through her own life malfunctions.",17,Comedia,"have wine, will travel",tt10365648
0,-,"['Conor Casey', 'Rebeccah Love']","['Conor Casey', 'Rebeccah Love']","A woman must decide between having a kid or her dream job, after a medical diagnosis gives her partner a small amount of time before he is infertile.",13,Comedia,ripe,tt10366958
