puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,8.8,Partha Sarathy,-,"An Aspirant Police Officer is given an assignment to investigate the mysterious death of a senior Journalist were it tends to connect a link between a gang and it's rivalry,",-,Drama,karta,tt10650806
,8.4,Rommel Villa,Rommel Villa,"1951, Mexico City. After synthesizing the main component of the contraceptive pill, young scientist Luis Miramontes deals with the religious and personal consequences of his groundbreaking invention.",30,Drama,sweet potatoes,tt10650350
,-,Péter Dóczé,"['Zsuzsanna Bak', 'Péter DóczéDávid Kojnok']",-,-,Drama,dilemma,tt10651656
,-,"['Tori Kotsen', 'Ilya Zorin']",Tori Kotsen,"Two incredibly close sisters, Annabel and May, whisk away to their beach house to have the best summer ever until one drunken night lands Annabel in an unsafe situation that alters the dynamic of their friendship.",13,Drama,unsafe,tt10502690
,-,"['Tori Kotsen', 'Ilya Zorin']",Tori Kotsen,"Two incredibly close sisters, Annabel and May, whisk away to their beach house to have the best summer ever until one drunken night lands Annabel in an unsafe situation that alters the dynamic of their friendship.",13,Drama,unsafe,tt10653176
,-,David L. Fernandez,David L. Fernandez,-,-,Drama,home is where the hatred is,tt10653168
,6.6,Joscha Bongard,"['Joscha Bongard', 'Felix Schreiber']","At times of changing gender roles, a tinder date encourages young Leonid to live his own definition of ""masculinity."" A current reflection on love, sexuality and role models.",25,Drama,"young, fragile",tt10656448
,-,Paolo Vincent,Paolo Vincent,-,24,Drama,l'autre maison,tt10655908
,-,Lisa Dunning,"['Bryan Huynh', 'Chris Lee']","There aren't always the perfect words to make it better for Adam, a 20 something young man, has to endure right now. He feels his father is overbearing over him, while his mother is trying to do her best to support her son through his dark moments. The words are insightful to oth... Leer todo",-,Drama,tomorrow never came,tt10659458
,-,Teddy Pryor,Teddy Pryor,A hitman reassesses his moral values after making a mistake on the job.,-,Drama,the reaper,tt10659502
89,-,Jason Park,Joohun Lee,A brother finds his older sister digging holes at a deserted beach in the middle of the night for unknown reasons.,10,Drama,under the boardwalk,tt10660470
,-,Giovanni Pugliese,Nicholas Bomparte,-,-,Drama,asethedeath,tt10660586
,-,Nathaniel Foster,"['Nathaniel Foster', 'Manny Spero']","Playing catch, two guys attempt to make sense of the rapidly changing world of online dating.",-,Drama,catch,tt10661508
,-,Vahid Keshavarz,Vahid Keshavarz,Emily is grappling with depression when a discovery from her past changes her world.,7,Drama,unexposed,tt10668582
,-,Lorenzo Cassol,Alessia Buiatti,-,-,Drama,l'aurora,tt10665722
,6.9,Ingrid Haas,Ingrid Haas,"Gertie and her sometimes boyfriend, Sam, are faced with a major life decision only to realize that even when they know what they want, life has other plans.",11,Drama,still wylde,tt10670234
,-,Lars Soti,Tess Van Duijvenbode,A person suffering from severe OCD and paranoia (accompanied by the color red) must deal with his condition.,5,Drama,what if i didn't?,tt10671244
,-,Madeline Silton,Madeline Silton,"Empty Space is about Matthew, who finds himself in an empty town, attempting to find his girlfriend. Touching on topics of depression and suicide, this short film explores the mind state of someone deeply affected by depression and isolation.",-,Drama,empty space,tt10670346
,5.3,Yasemin Demirci,Yasemin Demirci,Iklim moves from Istanbul to London in hopes of a better future but starts having adaptation issues.,20,Drama,climate change,tt10671332
67,-,Victoria Shefer,Victoria Shefer,"Desperate woman, tormented for a long time by guilt and grief, decides to take a step - forward to the light or back into the dark?",6,Drama,before i sleep,tt10673548
,-,Nicole M. Brevard,Nicole M. Brevard,-,15,Drama,dreaming of sleep,tt10674928
-,-,David M. James,Maxine Clement,"Alicia, a heartbroken mid 20s young woman, is still trying to get over the break-up from her long-term boyfriend. In the process she traverses the big city encountering obstacles, meeting new people, all the while trying to literally drag her heavy emotional baggage along for the... Leer todo",-,Drama,baggage,tt10675598
,-,Kalainithan Kalaichelvan,Kalainithan Kalaichelvan,"Lucy and John,a pair of offish,insensitive marriage. On this distant relationship,just one witness testifies,a recorder.",-,Drama,80613,tt10674768
52,-,Lucia Bellini,Naya James,"Stuck, is the story of a close-knit Italian-American family that must grapple with what it means when one of its members wishes to ""go in the goo,"" a colloquialism of the time that means to remove oneself from society by hooking up full-time to a virtual reality pod.",-,Drama,stuck,tt10675366
-,-,Talon Gonzalez,"['Bo Galvin', 'Talon Gonzalez']","David, an aspiring social media influencer, receives a distressing call from a crying woman. The seemingly wrong number becomes personal when a kidnapper demands a ransom for his mother's life.",-,Drama,wrong number,tt10681576
92,-,Brandon Russell,"['Derik Ha', 'Ryan Mc', 'Crory', 'Brandon Russell']",A man looks for clarity in the wrong things in life while he is trying to get even.,-,Drama,small world,tt10684580
,7.3,Shawn Welling,"['Claire Elizabeth', 'Shawn Welling']","Two people find the most unexpected encounter on flight 483. From Shawn Welling, creator of If I Could Talk, comes a whole new adventure in K9 Human bond as created by the health and wellness producers Life in Sight.",12,Drama,flight 483,tt10686246
,7.9,M.G. Evangelista,Stephanie Adams-Santos,"In the days following her suicide attempt, a queer lovelorn teen finds connection and solace with her Abuela through the secret language of dreams.",15,Drama,la gloria,tt10685676
,-,Melik Kuru,Melik Kuru,"Haluk, an incompetent factory owner, competes with his wife and skillful operations manager Güler. As the power crisis between the husband and wife escalates, someone unexpected will suffer from it in a most tragic way.",18,Drama,we are a family,tt10685420
,-,Léa Raud,Léa Raud,"Barbara arrives in Los Angeles to meet her favorite actor ever Johnny Depp, but soon she realizes that no one has never heard of the famous actor.",-,Drama,missing johnny,tt10686386
,-,"['Connor Chadwick', 'Daniel J. Patton']","['Connor Chadwick', 'Daniel J. Patton']",-,-,Drama,uploading,tt10687420
,6.0,Juan Sebastian Valencia,Juan Sebastian Valencia,"A heartbroken magician needs to fix his magic wand, but in order to mend it back together he must mend his broken heart.",17,Drama,magico,tt10690706
,-,Mason Cade Packer,Mason Cade Packer,Birthday party clown Marshall attempts to reconnect with his father Jack before his untimely death at the hands of a government body. Set within an alternate-reality where elders are subjected to compulsory euthanasia at the age of 65.,15,Drama,eutha-nation,tt10694106
50,-,Michael Benjamin Walker,Michael Benjamin Walker,"Hazel, a lonely woman suffering from Alzheimer's, decides to preserve a rose to help her recall her husband, Walter's face, but things don't go according to plan.",10,Drama,preservation,tt10694164
,-,"['Andy Mc', 'Quade']",Felicity Wren,-,-,Drama,american english,tt10696588
,-,Debanjan Majhi,-,"Hodophobia - It is the fear of travelling, especially alone. Though ignored by mainstream medical sciences, hodophobia is a big threat to the new generation, especially girls. Midnight Mirror delves deep into the psyche of what exactly one thinks, when put under such horrific cir... Leer todo",-,Drama,midnight mirror,tt10698746
,-,"['Andrea Ballesta', 'Coni Samperi']","['Andrea Ballesta', 'Coni Samperi']",-,-,Drama,milkshake,tt10011052
,-,"['Reece Mc', 'Cullagh', 'Finbar Somers']","['Reece Mc', 'Cullagh', 'Finbar Somers']","Dave has accepted his fate, consigning himself to miserable solitude, until an old friend arrives with a box of old records. Hearing the psychedelic sounds of his youth, something stirs deep within Dave that he thought was lost forever.",-,Drama,garden of paradise,tt10033714
,-,Abhijeet Kamble,"['Abhijeet Kamble', 'Nayan Pachori']","Lallan, a migrant from U. P., loses his employer's important parcel on his very first day in Mumbai; little does he know it's pursuit is going to put him into some hilarious situations encountering some bizarre people.",32,Drama,welcome to mumbai,tt10040326
,-,Jesko Thiel,"['Cornelis Kater', 'Sascha Vennemann']","David learns that the world will only be habitable for humanity for another 3 weeks, as a previously unknown side-effect of climate change is causing oxygen levels to fall inevitably.",24,Drama,lo2ss,tt10048746
,-,Yasmin Gorenberg,"['Yasmin Gorenberg', 'Myra Noveck']",An immigrant boy of the Depression era soars above his family's tragedies.,28,Drama,40 nickels,tt10049134
,-,Akash Motwani,"['Margaret Lockyer', 'Akash Motwani']",-,-,Drama,the long halloween,tt10049710
,-,Maanasi Patel,Maanasi Patel,-,-,Drama,taken for granted,tt10074108
,-,Paul Howard,Jemma Arnold,-,18,Drama,sour milk,tt10116030
,9.6,Viktor Szabados,Viktor Szabados,Two men talk about a car accident and its consequences.,-,Drama,szembesülés,tt10126104
,8.8,Alejandra Hou,"['Alejandra Hou', 'Angelica Reyes']","After a mysterious storm, Egypt is moved to a new planet away from Earth. There, the Pharaoh decides to impose a law where every kid belongs to him. Istar, the Pharaoh's obsession, decides to return after not seeing her mother for 12 years. Therefore, she will need to survive the... Leer todo",15,Drama,inside the notebook,tt10121942
,-,Scott Burkhardt,Scott Burkhardt,"When a mother and daughter are stranded at his service station, Sayid's faith in his adopted country is put to the test.",-,Drama,girls are strong here,tt10130050
54,5.4,Andy Heck,"['Jonathan Kittrell', 'Nick Shaner']",A young gay man thinks back to his childhood growing up in a conservative Christian home and wants to move on with his life.,7,Drama,burn,tt10136966
,-,"['Daniel Fox', 'Sean Peter Fox']",Daniel Fox,"'God In The Sky' tells the story of a young woman dealing with a crisis of faith. One day, an interstellar object appears on Earth and begins sending everyone visions of the afterlife - everyone except her.",-,Drama,god in the sky,tt10137298
,-,Louise Hylland,Louise Hylland,"A tragicomic existentialist tale of an alternative encounter between two misplaced, identity-confused teenagers, Mada and Ave, who, despite a failed rape attempt, develop empathy, understanding, and feelings for each other.",-,Drama,r[evol]ution of love,tt10160440
,-,Alexei Gredinaru,Alexei Gredinaru,A man is born from the sea in what appears to be a mythical world only to realize he's no longer alive.,-,Drama,port radacini,tt10160712
,-,Diana Chire,Diana Chire,"In this exploration of gender roles, Francesca, a horn player and music composition student is contemplating the pros and cons of continuing a relationship with Nick, an artist. The film explores and dissects the problematic idea of the female muse in the 21st century.",9,Drama,a living sculpture,tt10160948
,-,"['Fiona Mc', 'Kenzie']","['Fiona Mc', 'Kenzie']","Trying to connect with his estranged son, and confronted with a neighbor who does things differently, Mark is forced out of his solitary comfort zone. All three find common ground in a way none of them could have foreseen.",12,Drama,peninsula,tt10162788
,8.1,Ibrahim Faal,Ibrahim Faal,Anna lives with her alcoholic and controlling father and dreams of becoming an actress.,9,Drama,don't kill my dreams,tt10173624
,-,Naomi Fryer,Naomi Fryer,-,-,Drama,this river,tt10178240
,-,Daniel Stemen,Cedric Gegel,A young farmer and his wife must save the farm from failure while navigating the combined pressure of a family legacy and a recent cancer diagnosis.,-,Drama,growing season,tt10202368
54,-,Sylvain Pelissier,Sylvain Pelissier,-,-,Drama,instinct,tt10209778
,7.9,Lucas Vasconcelos,Lucas Vasconcelos,A man questions himself about a political doctrine during his last birthday.,12,Drama,nada de bom acontece depois dos 30,tt10211236
80,-,Irina Hall,Irina Hall,A mother of two loses her husband and gets caught in a chain of unfortunate events that leave her and her children on the street. She must find a way to bring her family back home while overcoming an internal struggle.,-,Drama,hidden,tt10214926
,-,Adam Swain Ferguson,"['Adam Swain Ferguson', 'Caitlin R. Williams']",-,-,Drama,the exit interview,tt10217312
,-,Brett Puglisi,Brett Puglisi,"When Edward, a determined father struggling with anger issues and a coke addiction, searches for his daughter at his druggie brother's crazy party, he must keep her from making the same mistakes he made and reconnect with them both.",10,Drama,playboy eddy,tt10223204
,-,Grace Kim,Grace Kim,"A portrait of a woman's humdrum existence told from the perspective of a voyeuristic, unlikely love interest.",7,Drama,an interloper's kiss,tt10232622
13,4.6,Shane Hartline,Shane Hartline,A young woman who loses her voice tries to pursue her dream of acting,13,Drama,cookie,tt10255620
,7.3,Loïc Darses,"['Loïc Darses', 'Lucie Simone Tremblay']","-May 20, 1980. After his father's passing, Raymond Tremblay, tax investigator, begins to suspect the funeral home of fraudulent activities. Accompanied by his daughter, little Lucy, he decides to go investigate in his native Saguenay against the backdrop of a referendum on Quebec... Leer todo",29,Drama,"cercueil, tabarnak!",tt10264392
,-,Alex Kamb,Alex Kamb,-,5,Drama,four strokes,tt10265126
,-,Indra Villaseñor Amador,Indra Villaseñor Amador,"Grandmother, mother and daughter return to an old abandoned house that was once their home. Now the place is full of family ghosts and painful memories of the men who abandoned them. Confronting the past is the only way to heal their broken hearts.",20,Drama,bedtime story for ghosts,tt10263160
71,-,"['Gerard Michael Mac', 'Carthy']","['Gerard Michael Mac', 'Carthy']","Moscow investment banker Vyacheslav is on his way to the grand opening of the Renaissance theatre, the three year restoration of which he has funded. His driver is ill and the city is in gridlock, so he calls a limousine service so that he can pick up his highly-strung actress gi... Leer todo",-,Drama,restoration,tt10262172
,6.9,"['Maxime Caperan', 'Thomas Finkielkraut']","['Maxime Caperan', 'Thomas Finkielkraut']",-,15,Drama,pornstar,tt10268132
,-,Joseph Guinan,Joseph Guinan,"ELVIS and PRISCILLA explain to everyone the Scientific factual locations on earth that match Biblical Scripture of ""PROOF OF GOD""",-,Drama,proof of god,tt10288032
33,5.9,Rob Padilla Jr.,"['Marie D. Jones', 'Stephen King']",Events take an unexpected turn when a young woman attends her boyfriend's graduation party at his parents' home Adapted from the Stephen King short story.,17,Drama,graduation afternoon,tt10293032
,-,Jenny Gärtner,Jenny Gärtner,-,-,Drama,aimbot,tt10308068
,-,Ahmed Khaled Farag,Ahmed Khaled Farag,-,-,Drama,the woman who predicted her own death,tt10323164
,-,Alexandre Bilardo,Alexandre Bilardo,"In a cabin on the edge of a forest, Karen, Keeper of the Hourglass, Master of Time, relives moments of her life and sends herself a last message through time.",14,Drama,le sablier,tt10324186
,10.0,Samuel C. Morrison Jr.J. Branden Turner,J. Branden Turner,A war veteran's attempt to get past his decades-long pain of unrequited love begins to affect his perception of reality.,6,Drama,years,tt10332270
,-,Rachna Suri,Paddy Campbell,"As a bloody conflict between rival drug gangs operating out of ice cream vans rages in '80s Glasgow, the limits of love and loyalty are tested.",15,Drama,mr whippy,tt10342478
,-,Azadeh Nikzadeh,Azadeh Nikzadeh,The Girl sitting Here tackles the culture of sexual violence against women in the Middle East as we follow Bahar getting pushed to into a temporary marriage.,4,Drama,the girl sitting here,tt10348936
,-,Jennifer Reeder,Jennifer Reeder,A young woman struggling with loss fakes a pregnancy and lies to the lesbian couple she is supposed to be surrogate for. The discovery of the dead body of a woman about her age helps her to cope.,13,Drama,forevering,tt10348902
,10.0,Angela Matemotja,Lita Lopez,A grieving sister finds a ray of light amidst the darkness with the help of an unusual balloon.,-,Drama,the good balloon,tt10350572
,-,Joel Ström,Joel Ström,-,-,Drama,the simplicity of life,tt10350920
,-,Karin Lee,-,-,-,Drama,ts'ekoo cha ke: the girl with big feet,tt10353864
,-,Bahador Adab,Bahador Adab,-,-,Drama,peyman,tt10358578
,-,Gary Landry Jr.,"['Alistair Mc', 'Kenzie']",Dramatic thriller centering around Commander Gris.,-,Drama,gris,tt10365704
,5.6,Hlumela Matika,-,A coming of age story. The eldest daughter Khanya has her period while waiting out her fathers horse gambling addiction. Film explores the tensions in father daughter relationships.,14,Drama,tab,tt10363182
89,-,Senie Priti,Senie Priti,"The fragile relationship between a father and daughter is tested, when an unexpected call jeopardizes their time together.",-,Drama,alba,tt10365862
,-,Yung-Chih Hsu,Yung-Chih Hsu,"Thomas, a sensitive and stubborn eleven-year-old boy, tries to make sense of his feelings for his piano teacher.",30,Drama,piano lessons,tt10369560
,-,James Allodi,James Allodi,"In the age of precarious employment, some paydays come harder than others. Bella used to eat light bulbs on stage for a living. Then she meets Buddy, who used to throw himself at moving cars. Buddy hasn't told Bella about his latest job, and their unexpected chemistry brings trou... Leer todo",17,Drama,bella wild,tt10373668
,-,James Allodi,"['James Allodi', 'Carl Knutson']","A controlled package arrives for Alex Lopez. It appears he did indeed order it - you can order anything on the Internet these days. But the question of whether he's willing to accept it -- sets off a chain of events that transforms his best friend, and a desperate stranger, too.",18,Drama,delivery,tt10373608
,5.6,Kris Niklison,Kris Niklison,"In a remote and arid place, three people lead a monotonous life. Every day the man and his peon go to plow the land while the woman feeds the animals and washes the clothes. When an unexpected event breaks that routine, oppression and cruelty will manifest themselves without limi... Leer todo",19,Drama,dogs,tt10376530
,-,"['Mitchell Le', 'Blanc']","['Mitchell Le', 'Blanc']",A pianist struggles to finish a song when visited by a stranger.,15,Drama,melody,tt10381288
,6.0,Benjamin Steiger Levine,"['Greg Kaufman', 'Benjamin Steiger Levine']",Marco and Polo Go Round is a comedic love story with a very surreal twist. A couple confronts the difficulties in their relationship as gravity turns on its head and their world literally falls apart around them.,12,Drama,marco & polo go round,tt10383780
,5.3,Megan Tremethick,Megan Tremethick,A naive potential candidate repeatedly gambles for acceptance at a prestigious drama school.,-,Drama,slot,tt10388514
,5.3,Megan Tremethick,Megan Tremethick,A naive potential candidate repeatedly gambles for acceptance at a prestigious drama school.,-,Drama,slot,tt14720810
0,-,Dame Pierre,Ciera Angelia,A woman with mysterious abilities travels to a home with a deadly secret.,22,Drama,nola,tt10397810
,7.4,Terry Loane,"['Gerard Mc', 'Carthy']",Johnny wants to wear a dress for his upcoming First Holy Communion.,-,Drama,just johnny,tt10399532
,-,Mara Linsener,Mara Linsener,"The Russian investigative journalist Daria chose to flee to Berlin. Living in exile she fights with paranoia and remorse, until her past catches up with her present life.",-,Drama,seelenschatten,tt10426186
,-,James T. Cernero,James T. Cernero,-,-,Drama,carrol lynn,tt10431668
,-,Diana Stefanescu,Diana Stefanescu,"Have you ever imagined that random gestures of kindness with purity of soul can ignite something inside of us, thereby flowing into those we interact with, creating an infinite wave that shall be felt in the entirety of humanity with the passing of time? Tina Filipascu, a gentle ... Leer todo",-,Drama,"tinerete, dulce batranete...",tt10433734
94,-,Ella Jones,Charlotte Hamblin,"When a mysterious young woman turns up on Ruth's doorstep, she's blindsided by her feelings for her. Little does she know why she's there and just who she has fallen for.",-,Drama,petra,tt10449406
94,-,Ella Jones,Charlotte Hamblin,"When a mysterious young woman turns up on Ruth's doorstep, she's blindsided by her feelings for her. Little does she know why she's there and just who she has fallen for.",-,Drama,petra,tt11004574
,8.0,"['Jonatan Egholm Keis', 'Ludvig Frøkjær Thomsen']",Jonatan Egholm Keis,"Villiam goes on a trip to a vacation house with Bjørn and his friends only to discover that things are not the way they used to be between them, and that Bjørn has invited him for a very specific reason.",34,Drama,"sail on, my love",tt10451004
,8.0,Bastien Solignac,Bastien Solignac,"Eighteen-year-old Étienne is trying to find his place in his family. His father, a former skinhead, can no longer stand his son's indolent, lazy, dreamy and nocturnal behavior.",28,Drama,apatrides,tt10461698
47,-,Nader Farahwaschy,"['Nader Farahwaschy', 'Amin Seqatchi']","The pickup driver Sina and his brother Behrouz, are both confronted with existential toubles: Sina being in the middle of a divorce, his younger brother about to ruin the family buisiness. Both on the road close to the Iranian-Afghan border, loaded with a cargo of seemingly unkno... Leer todo",13,Drama,donkeys,tt10464802
,-,Royce Leii,"['Royce Leii', 'Nolan Rudi']","When the family road trip to Mexico is abruptly interrupted by a turbulent carjacking, Fernando, stranded and desperate, must accept the help of a mysterious stranger.",-,Drama,conductor,tt10474800
,-,Cassandra Thomas,"['Jonnie Hurn', 'Cassandra Thomas']","Traumatised by an abusive past, Sebastian finds work with a family as a groom in a polo yard. When charged with trying to re-train Liberty, an unhand-able, failed racehorse, Sebastian bonds with the wayward animal and secretly trains as a polo player ultimately changing both thei... Leer todo",22,Drama,riding liberty,tt10479784
100,-,Seayoon Jeong,Seayoon Jeong,A woman contemplates her life as she suffers from anxiety and depression.,4,Drama,captive,tt10482866
,-,Jumic Emma Anderson,"['Ebenezer Andoh', 'Jumic Emma Anderson']","A short teen drama, melodrama that explores love in its many forms-romantic and platonic; through the eyes of two teenagers. That innocent inclusiveness it can be built upon.",-,Drama,a better friend,tt10483856
,9.3,Abigail Prade,Abigail Prade,A Vietnamese woman enters a marriage of convenience with a disabled American war veteran and struggles to balance her new life with her personal desires.,20,Drama,a mutual understanding,tt10487984
,-,Zoe Deleon,Zoe Deleon,-,-,Drama,girl beast,tt10498052
,-,"['Georgia Azoulay', 'Félixe De Becker']","['Georgia Azoulay', 'Félixe De Becker']","Behind the curtain of a prestigious symphony, Louise fights against her predator.",-,Drama,ictus,tt10509924
,-,C.S. Hughes,C.S. Hughes,"A story of two friends who are trying to change their lives for the better, but the same old mistakes seem to keep getting in their way. Will this time be any different?",-,Drama,silver flask,tt10517736
,-,Seth Christian,Seth Christian,"During her last days, a grandmother finds a special bond between her past and her granddaughter.",-,Drama,radley,tt10518812
,-,Mmabatho Montsho,Mmabatho Montsho,"On what should be the most prestigious day of her 8 years on earth, Princess Mahakwe is humiliated in front of the whole school.",9,Drama,the award ceremony,tt10522608
,-,Morgan Coffman,Morgan Coffman,"Based on the award winning video game, Life is Strange, The Dark Room tells of the few weeks before the disappearance of Rachel Amber. After Rachel discovers a family secret, she is driven away from her parents - and into the arms of someone much more sinister.",-,Drama,rachel in the dark room,tt10533540
53,-,Will Kim,Will Kim,"""The Hole"" is about a mother bird with a big hole in her heart, on a journey of searching for her baby son that fails to fly and accidentally falls into a hole. With an original sound track by Green Seo, Will Kim uses watercolor animation technique to reflect on his personal and ... Leer todo",4,Drama,the hole,tt10544106
83,7.9,Alexandr Borecky,Alexandr Borecky,"Three friends, that had known each other since they were little kids, have decided to spend a night out together. Leo, a person that relies heavily on their friendship, is realising how much he has been lacking behind in his life when he sees his how much his friends grew as peop... Leer todo",18,Drama,origin,tt10544116
,9.5,Samik Roy Choudhury,Samik Roy Choudhury,"The story revolves around 90s Kolkata. Daichi Dutta, an average man in his late 30s, grew up being bullied for his name and various other reasons. He practices law in a leading and old law firm under a celebrity lawyer. He happens to reminisce about his past whenever there's a ca... Leer todo",-,Drama,okiagari,tt10545658
,7.6,Rakib Erick,Rakib Erick,"After years of estrangement, a daughter finally attempts to reconnect with her father.",12,Drama,boshack,tt10546172
-,8.4,Joffre Faria Silva,Joffre Faria Silva,"Bullied at school because of his father's sexuality, Beckett takes matters into his own hands.",19,Drama,being brave,tt10551584
,-,Ermir M. B.,Ermir M. B.,-,-,Drama,fighting ghosts,tt10553408
,-,Peter Marsden,"['Peter Marsden', 'Jamie Robson']","Struggling to deal with a tragic loss, Derrik Jones retreats inwards - reinventing himself as a spiritual leader.",-,Drama,the truth about dreaming,tt10553930
,-,Jody Bryce Phelps,Jody Bryce Phelps,-,3,Drama,eingehüllt,tt10560282
,-,Will Schneider,Will Schneider,A depressed lunch lady finds new meaning in her mundane life when she falls for a troubled janitor.,-,Drama,ageusia,tt10573952
,-,Spencer Longmore,"['Spencer Longmore', 'William Shakespeare']","A unique modern retelling of Shakespeare's famous classic, updating the timeless story, while maintaining it's original themes and dialog, in a contemporary setting.",-,Drama,othaniel,tt10592782
,-,Amy Poux,Amy Poux,-,-,Drama,do-nothings,tt10607058
,-,Jaime Bennington,Jaime Bennington,There is a man by the door in a raincoat smoking a cigarette.,35,Drama,a chant,tt10622284
,-,-,-,Ver la información de la producción en IMDbPro,-,Drama,port tesaturi,tt10634918
-,8.0,Leena Pendharkar,Leena Pendharkar,"Rakhi Singh, a poised businesswoman, struggles to care for her Alzhiemer's stricken mother, amid mounting family tensions.",12,Drama,awaken,tt10648352
,-,Sandra Garcia-Arceo,"['Cole Mc', 'Kisson', 'Riley Porter', 'Duncan Star-Boszko']","Morris, a recent widower, struggles with his loss while being forced to move out of his lifelong home. With the help of Tabitha, his lively sister-in-law and best friend, he must learn to find humor in the darkest of places and begin coming to terms with his new life and identity... Leer todo",-,Drama,rotten,tt10601112
,-,Sandra Garcia-Arceo,"['Cole Mc', 'Kisson', 'Riley Porter', 'Duncan Star-Boszko']","Morris, a recent widower, struggles with his loss while being forced to move out of his lifelong home. With the help of Tabitha, his lively sister-in-law and best friend, he must learn to find humor in the darkest of places and begin coming to terms with his new life and identity... Leer todo",-,Drama,rotten,tt10655036
,8.2,Mat Johns,Mat Johns,"Rabia and Maddie, a pupil and teacher, form a friendship under the unlikeliest of circumstances.",18,Drama,inertia,tt10665422
97,-,"['Tina Carbone', 'Jaclyn Jasgur']",Jaclyn Jasgur,-,-,Drama,sorry for your loss,tt10681682
55,-,Patric James Callahan,"['Patric James Callahan', 'Devin Lee White']",A young Hippie living the dream in 1969 suddenly comes to a halt when he gets drafted into the Vietnam war.,-,Drama,1969,tt10685024
,-,Rob Haffey,Rob Haffey,"A man and woman longing for companionship meet for a first date. Their sincere efforts to connect with one another are soon challenged as disturbing inner demons bubble to the surface, threatening to ruin the night not only for them but for everyone else in the restaurant.",-,Drama,sick fuck,tt10691448
,-,Craig Hinde,David Baboulene,A love story.,-,Drama,bella,tt10699260
26,7.8,Samuel R. Gibson,Samuel R. Gibson,"Christmas Eve, 1977. Two brothers are connected to strangers through a mysterious light in the sky.",37,Drama,bright,tt10697676
-,-,"['Maria Mc', 'Indoo']",Tina Alexis Allen,-,-,Drama,mind games,tt10716904
,-,Andrew Acedo,Andrew Acedo,The story of a man ready to sing (to someone).,20,Drama,sing (to me),tt10738602
,-,-,-,Ver la información de la producción en IMDbPro,-,Drama,"in fata marii, sub glia temeteului",tt10736286
,-,Jason Snellman,Jason Snellman,"After surviving an attempt on his life, a disgraced police officer enlists the help of his partner to seek revenge.",30,Drama,a blue shroud,tt10736172
,7.6,Louise Kärsbo Svanerud,Evelina Saulo,-,-,Drama,mustard,tt10746680
,-,Emilie Kroyer Koppel,"['Emilie Kroyer Koppel', 'Lucas Lynggaard']",-,-,Drama,akvarium,tt10768602
,-,Alba Roland Mejia,"['Saida Edwards', 'Jon Warfield Harrison', 'Alba Roland Mejia']","My Own Mecca is a story of a young man, Dre, and his relationship with his vessel. We learn how he must contort into different versions of himself in order to navigate through his world. The plot follows Dre living his day to day life in Oakland, California. Dre and his wife, Any... Leer todo",-,Drama,my own mecca,tt10782720
60,-,Alexis Sallee,Alexis Sallee,-,-,Drama,who we are,tt10786894
,-,Patrick Weiers,Patrick Weiers,"Struggling with depression, a famous vlogger travels to Asia and documents his search for dopamine.",11,Drama,i hope they remember my name,tt10790184
83,-,Chen Zheng,-,"May 2018, a small city in Southern China, hot and humid. Lila(27) is escaping from this sad place after having a fight with her violent boyfriend. Trees and electric poles are passing outside of the cabinet window. Lila is on the train to another city to visit her college best fr... Leer todo",-,Drama,heat,tt10805740
,-,"['Maayan Amzallag', 'Alon Levy']","['Maayan Amzallag', 'Alon Levy']","Nimrod, the introverted and shy, is invited by his friend Dar that he secretly in love with to taste a world full of sexual passions, a wild world that will put his masculinity to test.",17,Drama,beast show,tt10814820
,-,"['James Carrillo', 'Nancy Rodriguez']",Nancy Rodriguez,-,-,Drama,quiet storms,tt10815898
33,-,Scott Nielsen,Scott Nielsen,-,-,Drama,alone,tt10833172
,9.4,"['David Bengtsson', 'Gustav Bengtsson']","['David Bengtsson', 'Gustav Bengtsson']","A passionate artist (Torasidis) with a series of eye-catching and bestial works in the luggage, decides to do his last work of art. In the film we follow Torasidis as a passionate and innovative artist. After earlier provocative works, he now wants to go one step further.",-,Drama,torasidis last masterpiece,tt10834016
,6.4,"['Ania Gauer', 'Julien Gauthier']",Ania Gauer,"Marion has just moved to the German side of the French-German border to follow her boyfriend - Lukas - who recently got a job in a theater company. On the day of her 28th birthday, Lukas surprises Marion by proposing to her. Aged now 29 and 28, they have been together for three y... Leer todo",34,Drama,comme des grands,tt10837310
7,-,-,Skipper Elekwachi,-,-,Drama,checkmate,tt10838698
,-,Kimberley Lasi,Kimberley Lasi,-,-,Drama,where i'll stay,tt10843204
,-,Ben Bocko,"['Ben Bocko', 'James Ciskanik', 'Emily De', 'Ville']","Sara is in a state of mental adversity. Following the death of her father and the foreclosure of her childhood home, she experiences an internal breakdown that tangles her reality.",-,Drama,gamut,tt10849714
,8.5,"['Benjamin Cleary', ""Michael O'Connor""]","['Benjamin Cleary', ""Michael O'Connor""]",A visual feast set in the imaginative mind of a heartbroken panda named Herbie who has recently broken up with his girlfriend Rice. Herbie is an illustrator and through his art we delve back through the memories of his relationship from the heartbreaking end to the beautiful begi... Leer todo,20,Drama,glimpse,tt10855054
,-,Sej Saraiya,Sej Saraiya,"The life of a retired, widowed professor is challenged when a young couple moves in next door. Burning to find answers and unearth the truth about his deceased wife, he follows them into the forest. What he finds there will change his life forever.",20,Drama,the curious woods,tt10863602
