puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,-,James Bradford Huston,-,A cop avenges his murdered partner and avoids death by killing death.,8,Comedia,mc mullin pd,tt10288116
,4.5,Marion Guerrero,Marion Guerrero,-,27,Comedia,finir ma liste,tt10288976
-,-,Malik Baker,Malik Baker,A music producer decides to throw a listening party for his artist.,-,Comedia,the kickback,tt10289872
62,-,-,"['Alana Gospodnetich', 'Tess Hanna', 'Jolene Kennedy']",-,-,Comedia,cat ladies,tt10293782
,-,Aaron Avont Johnson,Aaron Avont Johnson,-,-,Comedia,uncle pervis goes out to eat,tt10302296
,-,Aaron Avont Johnson,Aaron Avont Johnson,-,-,Comedia,uncle pervis section 8 haunted house,tt10302268
,-,P. Pradeep Kumar,-,-,-,Comedia,red or blue,tt10314682
14,-,Gbemi Oluwayimika,-,Hapless driver is trapped in a parking garage by a saucy ticket machine.,17,Comedia,just my luck,tt10313618
,-,Laura Brincat,Laura Brincat,"Our story takes place over the course of a summer with an estranged mother and daughter, who discover that the mother has breast cancer. So they make a deal: the daughter will drive the mother to her treatment and sit with her everyday, and in exchange, the mother will share her medicinal marijuana.",11,Comedia,token of love,tt10318468
-,-,"['Andrew Spach', 'Matthew Spach']",-,"Two oddball friends embark on a day-hike, followed by a mysterious extra companion. They each are faced with different insecurities when they get split up in the forest.",17,Comedia,guys like us,tt10323152
,-,Peighton Tubre,Peighton Tubre,"A lot is known about Jay Alvarrez and his girlfriend Alexis Ren, but little is known about his younger brother...Timmy. Timmy is tired of living in the shadow of his older brother and wants to show the world that his life is just as exciting.",6,Comedia,jay alvarrez's younger brother timmy,tt10328856
-,-,Aaron Mak,Aaron Mak,"When one mate suggests to his other mate that they should go grab some coffee, they embark on a journey across Australia's countryside that amounts to the most ridiculous coffee run anyone's ever done.",4,Comedia,coffee run,tt10330840
-,-,"['Jason Mc', 'Ghinnis']",Scott Woodard,Every family has things they wish would remain hidden. Some families have secrets that must never. get. out.,6,Comedia,blood relations,tt10336554
,-,Lucas Haugland,"['Lucas Haugland', 'David Ludvigsson', 'Sebastian Sanneh']",-,6,Comedia,the story of night school,tt10353584
,-,Yuriy Karabak,-,"One day in the life of the plant workers. Kirill, a factory lathe operator, arrives to work suffering from a terrible hangover and looks for the hair of the dog. As he doesn't succeed in his enterprise, Kirill uses an industrial accident in his favor.",6,Comedia,finger,tt10356352
,-,"['Ernst Zorin', 'Anastasia Zorin-Machado']","['Anastasia Zorin-Machado', 'Vinicius Zorin-Machado']",-,-,Comedia,counter religion,tt10368694
,-,Rian Lennon,-,-,-,Comedia,the dick,tt10381108
-,-,Gunnar Peterson,Gunnar Peterson,-,-,Comedia,after party,tt10393844
,-,Cara Deptula,Cara Deptula,"The Twirlcopter Cara Deptula adventures from location in California doing twisty and twirly things on her head. Random cartoon characters pop up to add a kitschy, unique cutesy humor. Music Artist Heather Gruber sings the song ""Snowglobe"" from the album ""Imagination""",-,Comedia,where in the world is the twirlcopter?,tt10399526
11,-,Dunya Djordjevic,-,"When a mom of two discovers the world is going to end in less than 12 hours, she embarks on a mission to fulfill her destiny -- to woo George Clooney.",8,Comedia,end of the world,tt10398026
,-,Martin Stirling,Rosie Gaunt-Mathieson,"A young girl pays a visit to the doctor, but things don't go quite as she expects.",4,Comedia,open wide,tt10404300
,-,Javier Farias,Javier Farias,-,-,Comedia,arranca,tt10409720
,-,Brandon Petrizzo,"['Madeline Hartley', 'Brandon Petrizzo']",-,-,Comedia,brad,tt10417666
,-,Sandra Tilley,"['Sandra Tilley', 'Sandra Tilley']",A young man chooses an unorthodox way to escape from the clutches of his assertive mother.,-,Comedia,momma's boy,tt10414912
,-,Hunter Stair,-,"A comic take on the popular TV series To Catch a Predator, with a shocking twist.",4,Comedia,dad trap,tt10418762
,-,John Noel,John Noel,-,-,Comedia,life tutorials,tt10422418
,-,Rahma Nurlindasari,Agustinus Dwi Nugroho,"Pak Bejo and Sutini are a poor family in a small village on a mountainside. The harvest of their rice fields fail and Sutini who sell fried snacks in the market also was not doing well with the selling. In the most difficult days of their life. There were many events was held in a village and due to the culture rules, everyone has to attend and donate money. The frust... Leer todo",20,Comedia,nyumbang,tt10421820
,-,Agustinus Dwi Nugroho,"['Agustinus Dwi Nugroho', 'Himawan Pratista']",Mr. Bejo found an ancient statue in his yard and shared the story with his wife. He decided to sell the statue after the discussion with his wife. The village people received the news when the wife started to share the secret with her close friends. The whole village started digging to find more statues and earn.,24,Comedia,reco,tt10439042
,-,Sean Gallen,Alan Wanders,-,-,Comedia,gimp tiger,tt10441348
,-,Sarah Lew,-,-,-,Comedia,tinder documentary,tt10446740
,5.9,Mykola Yeriomin,Mykola Yeriomin,"Mr. Freeze, (Not Exactly) Batman and CIA collide in a plotless spoof of a fan film.",3,Comedia,the worst batman fanfilm ever... period,tt10461340
,-,Vivian Miranda,"['Chandler Duke', 'Vivian Miranda']",-,-,Comedia,chandler duke 4 prez,tt10461906
85,-,Cecilio Martinez,-,-,-,Comedia,dinner party,tt10460948
,-,Jonathan González,Jonathan González,-,4,Comedia,cervantes dogs,tt10469744
43,-,Leo Josefsson,Leo Josefsson,"The Box is more than a film or a musical experience. The Box is a call to arms; an all out declaration of war against those who seek to define us, chiseling our roles and our realities in stone.",-,Comedia,the box,tt10478516
,-,Jonathan Petermann,Jonathan Petermann,-,5,Comedia,break a leg!,tt10476482
,-,Dave Urlakis,Dave Urlakis,What IS ThunderCats really about?,2,Comedia,what thundercats is really about,tt10480854
,-,Daniel James,Adam Ransley,"Bloodgurgler is a dark comedy/thriller which highlights the potential dangers of a life online, particularly when playing games with people whose real-life identities we don't know. Computer-based role play games have become a significant part of the lives of many adolescents and young adults, and Bloodgurgler taps in to the excitement, the thrill, the terror experien... Leer todo",13,Comedia,bloodgurgler,tt10483016
,9.0,Randy Rainbow,Randy Rainbow,Randy predicts that Hamilton will sweep the Tony Awards.,3,Comedia,"sorry, you're not hamilton",tt10486836
,-,Cleveen Dominguez,Belle Adams,-,-,Comedia,actor speak,tt10487192
,-,-,Hayden Simpson,-,5,Comedia,copspeak,tt10486648
,-,Nabil Fathi,Nabil Fathi,-,-,Comedia,welcome to finland,tt10492594
,-,Divyansh Pandit,Vikkas Vicky Sharma,-,-,Comedia,happy villain's time day,tt10500612
,9.6,Divyansh Pandit,Vikkas Vicky Sharma,-,-,Comedia,faqr hai,tt10498150
,-,Joey Jawiche,-,-,-,Comedia,hot business,tt10498928
97,-,Feng-I Fiona Roan,Leif Eric Johnson,-,-,Comedia,rocks,tt10505284
,-,Vladislav Muko,Vladislav Muko,-,8,Comedia,what do adults play?,tt10509688
,-,Nacho Álvarez,Andrés Aloi,-,4,Comedia,re da ¿da o no da?,tt10514362
,-,Peter Boiadzhieff,Jeff Justice,"He is not a famous person, but he has a big dream, to be on Conan O'Brien show ... In Atlanta the dreams come true at The Punchline Atlanta's Best Comedy Club. I love America, here if you dream big anything is possible.",-,Comedia,i love america comedy,tt10517184
,-,Alex Furnas,Alex Furnas,Tim's new job gets off to a rocky start.,9,Comedia,first day at work,tt10520828
,-,Peter Boiadzhieff,Peter Boiadzhieff,"Peter Boiadzhieff promise to recover the American Dream for every hard working person in America. These are the three things in his program: 1. Brand new yacht. 2. Solve the economy, eliminate the dept with removing the three zeros, give a start capital with adding three zero, and 3. Everyone should own a bridge. Sarah Heike (Jamie Keenan)- Reporter of KnVideoStudio s... Leer todo",-,Comedia,the economy parody,tt10525184
-,-,Hazel Hayes,Hazel Hayes,-,-,Comedia,hot mess,tt10545246
,-,Jonathon Ferino,Jonathon Ferino,-,-,Comedia,delivered 7:42,tt10544164
,-,Zachary Trussell,-,-,-,Comedia,the great bambino,tt10549252
,-,Vid Steh,Vid Steh,Roman is a worthless drug dealer on the run. His only way out is to borrow money from his estranged brother Janez.,11,Comedia,pravila igre,tt10552260
,-,"['Michael Carty', 'Trish Crist']",Trish Crist,-,-,Comedia,popcorn and gin,tt10553434
,-,Anthony Belliot,"['Jean-Baptiste Bazin', 'Anthony Belliot', 'Mathilde Roger']",A maniac receives a young woman at home for the evening. He then uses his art to put her at ease.,8,Comedia,etreintes,tt10554266
,-,Masashi Yamashita,Masashi Yamashita,"A certain summer day. Mika Shiota, a company employee who always works silently in the corner of the company. Even though it's midsummer, the office is still very cold today because somebody has cooled the AC. Therefore, she wants to go to the restroom immediately. Mika heads to the restroom, but all are in use. Despite the limits of patience, visitors have come. ""It ... Leer todo",10,Comedia,the ac is too high?,tt10564438
,-,Matt Martin,Kirk Buckhout,-,7,Comedia,t and me,tt10568106
83,-,Samuel Pilbeam,Samuel Pilbeam,-,-,Comedia,kidnapped,tt10580156
,-,Agnishwar Mukherjee,Arin Paul,-,5,Comedia,a,tt10580128
,-,P.J. Liguori,"['Louis Grant', 'P.J. Liguori', 'Sophie Newton']","The dark and twisted adventures of Hades, Aubrey and Robin in their hair salon, Hair and Brimstone.",-,Comedia,hair and brimstone,tt10607104
,-,Riley Wong,Riley Wong,-,-,Comedia,watch this space,tt10614022
,-,"['Manue Anu', 'Ram']","['Manue Anu', 'Ram']","The confusions that a 23 year old ""Harsha"" has in his life. What are his confusions? Will he be able to come out of them? Will he be successful in life? You have to watch this film if you want to know the answers.",18,Comedia,ippathmuru 23,tt10634518
,-,Jasmine Alexander,"['Jasmine Alexander', 'Eric D. Altman']",Lumberjacking friends Sam and Frank take a chance at making their life-long stories into a TV show. Stay tuned to find out why this was the only episode they ever filmed-- B-roll and all.,7,Comedia,the lumberjack's pub,tt10643554
,-,Dário Guerreiro,Dário Guerreiro,-,-,Comedia,meita,tt10658672
,-,Dário Guerreiro,Dário Guerreiro,-,-,Comedia,melhor que enfardar,tt10658798
,-,Andrea Diprè,Andrea Diprè,-,6,Comedia,the ideal family,tt10660738
,-,Evan Snyder,Evan Snyder,Skeletons and fishermen show off their cool new hats and their crazy dance moves.,2,Comedia,hats,tt10666640
,-,James Couche,James Couche,A struggling novelist gets hit with more than just writer's block when his former life as a contract killer comes back to haunt him in this art-house action thriller.,3,Comedia,art of violence,tt10666470
,-,Lucas Echikson,Lucas Echikson,A segment from a terrible horrible film where a man is chased by a murderer at a farm.,7,Comedia,farmland of horror,tt10669858
,-,Lucas Echikson,Lucas Echikson,A parody of The Blair Witch Project.,2,Comedia,the fake witch project,tt10669866
,-,Lucas Echikson,Lucas Echikson,A kid tries to see if he has superpowers.,5,Comedia,do i have superpowers?,tt10669886
,-,-,Lucas Echikson,Comparing the expectations and realities of a few things.,2,Comedia,expectation vs reality,tt10669894
,-,Lucas Echikson,Lucas Echikson,A young man is sent a flip phone that terrorizes him.,4,Comedia,living flipphone,tt10669892
,-,Lucas Echikson,Lucas Echikson,A typical dating profile video you'd find on the dating sites.,1,Comedia,my dating video,tt10669896
-,-,Lucas Echikson,Lucas Echikson,A man playing solitaire is consistent interrupted by someone else.,4,Comedia,solitaire,tt10669862
,-,Sergio Balaguer Orfao,-,-,3,Comedia,el flechazo,tt10674744
,-,Annie Murray,Annie Murray,-,8,Comedia,dear david (attenborough animation),tt10680912
,-,Drew Bromley,"['Zachary Basch', 'Brendan Bromley', 'Drew Bromley']",Stick Figures do random stuff again in this particular picture.,-,Comedia,stick figures go nuts 2,tt10686206
,-,Lucero Pasarán,-,-,-,Comedia,cuando tu subconsciente te traiciona,tt10694982
,-,Will Storie,Jeremiah Budin,-,-,Comedia,art cheaters,tt10723284
,-,Peter Boiadzhieff,Peter Boiadzhieff,"Peter is walking in mid town Atlanta, first time in the town and the strange man approached him and strike a conversation. Peter is performing Comedy trying to be funny at Comedy Club Punchline Atlanta.",-,Comedia,strange man in atlanta,tt10735704
,-,"['Chris Parker', 'Terri Birnbaum']","['Terri Birnbaum', 'Chris Parker']","A down-at-heel private detective, a guy who can't even pay the rent, finally gets a couple clients. One, a desperate businessman who wonders why the competition is always one step ahead of him, sees conspiracy everywhere. The other seems much easier to deal with - she's a cute dish whose questions seem less concerned with intrigue, and more with philosophy, and perhap... Leer todo",5,Comedia,noir prefers the shadows,tt10736006
,-,-,-,Reparto principal,-,Comedia,cherry & pepper play it dirty,tt10740930
,-,Thierry Dejean,"['Thierry Dejean', 'Jacques Rouxel', 'Michaël Souhaité']",-,3,Comedia,les shadoks et la maladie mystérieuse,tt10752742
,-,"['Erin Mc', 'Laughlin']",Maeve Kern,-,-,Comedia,more for me,tt10766140
,-,Andrea Beluto,Andrea Beluto,-,-,Comedia,salifornia,tt10766654
,-,Jason Kuchar,"['Jason Kuchar', 'Oakland Valleau']",-,6,Comedia,chicken lover,tt10776914
,-,Spencer Elmore,Spencer Elmore,A hopeful chef prepares a meal for a woman looking to impress her; she isn't.,3,Comedia,tasty,tt10786968
,-,Tyler A.M.,Tyler A.M.,An anxious slob questions her reality when she meets a semi-familiar face.,6,Comedia,t.e.v.,tt10800284
,-,Tómas Víkingsson,Tómas Víkingsson,"Alex is revisited by his childhood friend, Jóhann, who's ignored Alex for years after becoming a famous music producer. Jóhann wants to take Alex along with him into a cabin in the country to catch up but everything is not what it seems.",19,Comedia,falskar nótur,tt10814052
,-,-,Mark Needle,-,-,Comedia,sick day,tt10815762
18,-,-,"['Anna Callegari', 'Sam Klemmer', 'Caralyn Stone']",-,-,Comedia,free the nipple,tt10814488
0,-,Irina Octavia Andronic,Irina Octavia Andronic,-,-,Comedia,the reunion,tt10814574
,-,Jonah Feingold,"['Max Godnick', 'Michael Goodman', 'Adam Weinrib']",-,-,Comedia,pokémon writers room,tt10820128
,-,"['Joey Fishman', 'Gabriel Lyons Loeb', 'Matt Spevack']",Max Godnick,-,-,Comedia,hamiltrump,tt10820258
,-,Nick Rasmussen,Lyndsey Frank,-,-,Comedia,honest roommates,tt10819342
,-,-,Sammy Paul,Young Alexis is sat down to hear the truth about Christmas.,3,Comedia,santa's not real?,tt10826262
,-,Robin Thedenat,Robin Thedenat,-,12,Comedia,versus dating,tt10829678
60,-,Sarah Conley,Sarah Conley,-,-,Comedia,regeneration,tt10831580
,-,Roberta Mucci,"['Alberto Cavallini', 'Roberta Mucci']",-,6,Comedia,marco e il nonno,tt10832142
,-,Aaron Zarabi,Aaron Zarabi,-,-,Comedia,save a frat pledge,tt10843330
,-,Aaron Zarabi,Aaron Zarabi,-,-,Comedia,how to pee in public in nyc,tt10843338
,9.0,Randy Rainbow,"['Randy Rainbow', 'Richard M. Sherman', 'Robert B. Sherman']",Official music video of Braggadocious.,2,Comedia,braggadocious!,tt10845306
,-,"['Jay Farnie', 'Ben Granger']",-,A musical short that explores what Jesus was up to post-resurrection.,2,Comedia,inside the cave: the 3 day jesus musical,tt10855862
,-,Lilian Cornelis,-,-,-,Comedia,de schlëssel,tt10857840
,-,Daði Einarsson,Daði EinarssonÞorgrímur Þráinsson,-,12,Comedia,núll núll 9,tt10880644
,-,Lloyd Darling,Lloyd Darling,-,13,Comedia,hip with it,tt10900996
0,-,Peter Kelly,"['Rachel Joravsky', 'Peter Kelly']",-,-,Comedia,hacker,tt10915492
,-,Vincent Lamanna,Anthony A. Labriola,"Armed with arcane knowledge and in search of ancient treasure, one adventurer finds himself face to face with cosmic evil like no other.",3,Comedia,beyond the reach of stars,tt10917354
43,-,Ryder Insua,"['Ryder Insua', 'Amy Meyers', 'Megan Sampson']",Four struggling clowns make one last ditch effort to save their business.,7,Comedia,funny money,tt10918858
,-,Aytl Jensen,-,-,-,Comedia,la cleptomane,tt10933200
,-,Luis Ramos,-,-,-,Comedia,lo del agua al agua,tt10936876
,-,Charles Germain,Charles Germain,Students from all over the world meet and interact with American born students. They all are facing awkward use of language as well as different cultural patterns.,-,Comedia,tj street,tt10942528
-,-,"['Drew Dull', 'Justin Strandlund']",Justin Strandlund,"Three friends embark on a night out in Chicago, only to realize that there aren't any places that Richard hasn't been kicked out of.",-,Comedia,that guy,tt10951660
,-,Leon Elliott,Leon Elliott,-,5,Comedia,hurtling,tt10955944
,-,Adrian Dean,Adrian Dean,A naughty couple tries to escape the site of their mischief without being seen by the mystery man who has just arrived back home.,7,Comedia,he's home,tt10963596
,-,Nelson Ascencio,Nelson Ascencio,Sketch comedy short inspired by the iconic and seasonal New York Fashion Week.,-,Comedia,fashion week: a comedy,tt10972380
,-,Luke Harlan,Luke Harlan,-,-,Comedia,the layoff,tt10973862
,-,Harris Claude Beauchamp,Harris Claude Beauchamp,-,-,Comedia,cheater cheater,tt10975052
,-,Eric Simons,Eric Simons,-,-,Comedia,14 karat industries: about us,tt10975332
,-,Caroline Duncan,"['Caroline Duncan', 'Carly Roland']",-,-,Comedia,pick me,tt10980140
,-,Omar Khaled,Omar Khaled,-,12,Comedia,drawing vs artist,tt10987962
,-,Gregg Jaffe,Gregg Jaffe,"A happy couple celebrate their anniversary by exchanging gifts, leading to an exploration of self-expression and attempts at pleasing the one you love. Or maybe say it with a very large, very strange body tattoo.",1,Comedia,if it ain't baroque,tt10989000
-,-,"['Jenina Mac', 'Gillivray']","['Jenina Mac', 'Gillivray']","In a coastal town in Newfoundland a man named Skip cares for his widowed grandfather, admires the local store clerk from afar and dreams of making something of his life through an unlikely endeavor: rock skipping.",12,Comedia,skip,tt11006058
45,-,Anthony Dickenson,"['Colin Mc', 'Kean', 'Chris Willis']",-,7,Comedia,messiah,tt11047386
,-,Álvaro de Armiñán,-,"A maid receives a surprise visit from her brother who just escaped from prison, and tries her best to help him get money.",3,Comedia,amordázame,tt11068134
-,-,Paloma Hernandez,Paloma Hernandez,A remorseful thief returns stolen goods to their rightful owners unaware of the chaos it will ensue.,10,Comedia,kleptomania,tt11069016
,-,Juan Manuel F. Pozzo,Juan Manuel F. Pozzo,-,5,Comedia,chaplin in the toilet,tt11070676
,-,Jeremiah Budin,Jeremiah Budin,-,-,Comedia,childproofing 101,tt11072916
,-,Gabriel Athanasiou,Lazaros Kolaxis,Young Odysseus discovers that something is going terribly wrong when he decides to visit his father's village for the first time.,-,Comedia,the big thirst,tt11108458
,-,Alanna Rose,Alanna Rose,An Aboriginal community in North West NSW is still waiting for a tap and pipeline to be installed to supply clean running water. But unfortunately all the funds and resources have gone into bureaucracy and endless unneeded reports.,7,Comedia,the tap,tt11138232
55,-,Sean Oliver,"['Drew Leatham', 'Sean Oliver']",A man gets lost in a virtual world while trying to solve a mystery game. Blind to the real world around him the player ends up in a mystery of his own.,9,Comedia,blind detective,tt11141596
,-,Justin Blake Webber,Justin Blake Webber,"After a man receives a n important letter in the mail, he goes to every length to hide it. Until his wife finds it and their lives will never be the same.",9,Comedia,send off,tt11146980
46,-,Hunter Nelson,-,-,-,Comedia,balls,tt11151522
,-,Susan Casey,David Eskridge,-,-,Comedia,spiderguy,tt11153790
-,-,Alex Stout,Alex Stout,A killer clown epidemic wreaks havoc in a small neighborhood. It's up to a sexy Alice in Wonderland and a trick or treating Jedi to stop it.,6,Comedia,clowning around,tt11173140
,7.9,Todd Larson,Todd Larson,"Victor Le Duesbahge, a young and accomplished chef out of Cordon Bleu, meets two unlikely contestants in the battle for a grand prize of $10,000.",17,Comedia,axed (halloween horror),tt11181270
,8.0,Cody Larson,Cody Larson,"A baller living in Faymaple Hills gives a tour of his mansion, commodities, and shows off his lavish lifestyle.",3,Comedia,my baller life,tt11181234
,-,Rafael Cruz,Rafael Cruz,-,3,Comedia,did you study?,tt11183066
,6.6,"['Arnaud Guez', 'David Noblet']",-,"Bambi is a shy young boy. While waiting in the car for his mother to come back from the grocery store, he meets Anais. They start talking, without any words.",3,Comedia,le premier pas,tt11190840
,-,Alexandre Sandyck,-,-,-,Comedia,jordy,tt11191272
31,-,"['Sergio Alex Maggi', 'Jeff Toy']","['Sergio Alex Maggi', 'Jeff Toy']","Cassie convinces her best friend Lena to take a drug with her. At first Lena thinks it's funny to watch Cassie make a fool of herself on the drugs. After some time, Lena realizes that what Cassie is experiencing seems pretty great so she decides to join in the adventure, hoping it's not too late.",2,Comedia,going home,tt11197672
,-,Glenn Boozan,Gwynna Forgham-Thrift,-,-,Comedia,sex in the winter,tt11201170
,-,Daniel Malakai Cabrera,-,"Skillz, Laughs, and Style! Celebrating 20 years of Skill Methodz - the Renowned and rebellious b-boy crew.",-,Comedia,skill methodz x soh,tt11202500
,-,Matt Shepherd,Matt Shepherd,-,-,Comedia,affirmations,tt11236132
,-,Christine Eunji Kim,Christine Eunji Kim,A group of students attempt to make a short film for a class project.,4,Comedia,how our film never got made,tt11242106
,-,Greg Shull,-,-,-,Comedia,who sharted?!,tt11247822
-,-,Michi Que Doan,Stephanie Ai,"In this crime comedy, two murder suspects must cover up their tracks at a crime scene after a burger mishap.",3,Comedia,evidence,tt11247908
,-,Alfred Ward,Alfred Ward,"Patches is the greatest kazoo player of all time, however no celebrity is above the law.",13,Comedia,call of the kazoo king,tt11252574
19,-,Crystal Jin Kim,-,-,-,Comedia,love stinks,tt11266676
,-,Darren Mortimer,-,Physical Education is an original comedy TV pilot about head of P.E. John Wilson and his co-workers as they deal with the ups and downs of being teachers in a not-so-successful school.,20,Comedia,physical education,tt11289964
,8.5,Natalie Wynn,Natalie Wynn,Contrapoints brings light on the NB experience.,-,Comedia,non-binary genders,tt11290064
,-,Brett Puglisi,"['Brett Puglisi', 'Will Ringwood']","After blacking out at his own party, AJ and his friends try to piece together what happened during the night of chaos.",12,Comedia,blacked,tt11295636
,-,Pablo González,Pablo González,Everyone has the right to celebrate Christmas.,-,Comedia,freakmas,tt11302472
83,-,"['Austin Rivera Davison', 'Matthew Shapiro']","['Chris Milliken', 'Austin Rivera Davison', 'Matthew Shapiro']",Chris is hungry for a fight.,-,Comedia,the fight,tt11306240
83,-,"['Austin Rivera Davison', 'Matthew Shapiro']","['Chris Milliken', 'Austin Rivera Davison', 'Matthew Shapiro']",Chris is hungry for a fight.,-,Comedia,the fight,tt10217534
,-,Guillermo Chapa,Jordi Farga,-,-,Comedia,le monteur,tt11304092
93,-,John Vang,Troy W. Miller,-,-,Comedia,the landlord,tt11337440
,-,Federico J. Arioni,Federico J. Arioni,His girlfriend left him and he meets a friend who makes him imagine things.,4,Comedia,ella me dejó,tt11339974
,-,Shane Mullarkey,Shane Mullarkey,-,10,Comedia,three sausages,tt11368558
42,-,Keith Wilson,"['Ed Cavalieri', 'Keith Wilson']","News surfaces that after just a few months of learning his new instrument, a naturally gifted trumpet player is about to take the Dundee music scene by storm, and a local TV reporter is invited to create a news item about the new sensation. Starring Ed Cavalieri(Credited as Ed Copeland), Keith Wilson, Sam Drummond, Dave Thomas, Tanya McCartney and Gavin Webster.",6,Comedia,the prodigy,tt11384226
,-,Matt Fitzwater,Matt Fitzwater,-,6,Comedia,his big day,tt11417042
,-,Federico J. Arioni,Federico J. Arioni,Using another's cup can have very rare consequences.,1,Comedia,cambio de cara,tt11418808
,-,Zura Chakhunashvili,Zura Chakhunashvili,-,9,Comedia,dick laurent is dead,tt11421170
,7.1,Sameh Alaa,Sameh Alaa,-,11,Comedia,the steak of aunt margaux,tt11426640
,-,Zach Lorkiewicz,Zach Lorkiewicz,"Middleton High is having its annual dance off at the school pep rally, and Penelope is determined to finally defeat the nasty cheerleaders. When the Poms new uniforms are stolen, however, Penelope realizes they must rely on teamwork to succeed.",9,Comedia,pep,tt11427678
,-,Matt Sweeney,"['Danielle Shapira', 'Matt Sweeney']",-,-,Comedia,when bae asks you to scratch her back,tt11438864
,-,Fedor Kuzmenko,Efim Gugnin,-,6,Comedia,what we do in the web: interview with some hackers,tt11444442
,-,Davis Grant,"['Davis Grant', 'Grant Tidwell']",Schmuele and Gully are two friends making a web show while others are making a documentary about them.,22,Comedia,schmuele and gully,tt11458474
,-,Brian Kirchgessner,Brian Kirchgessner,A lonely college student tries to win over the girl of his dreams through the only way he really knows how- through his almost instinctual love of film.,12,Comedia,love at first shot,tt11464506
,-,Christian Wadiei,Christian Wadiei,-,-,Comedia,kapow,tt11468822
-,-,Marvin Tolentino,Marvin Tolentino,-,8,Comedia,gray,tt11516606
,7.6,Jia Xiaoxiong,"['Xie Bingbing', 'Feng Chun', 'Romio Luo']",-,17,Comedia,yi ge cheng ren dian ying gong zuo zhe de zi bai,tt11540768
,-,Tin Nguyen,Tin Nguyen,-,12,Comedia,just a little cheese,tt11546294
,-,Melinda Jansen,Melinda Jansen,"Richard Wagner is the most controversial composer of all time. The documentary examines the private man, his love affairs, his handling of gold and money and his political career.",20,Comedia,sie hatte große füße,tt11570136
71,-,Kieran Sebille,Kieran Sebille,A filmmaker attempts to write a story in less than 50 seconds.,-,Comedia,too late,tt11598628
,-,Jorge Mencos,Jorge Mencos,-,-,Comedia,clara & justina,tt11610866
,-,Maxim Lecompte,Maxim Lecompte,Two men spending the weekend in the countryside are attacked by a werewolf.,8,Comedia,hors-champ,tt11660922
,-,Zane Todywala,"['Zachary Marc Kaplan', 'Zane Todywala']",A confused young man discovers what other people really do in the shower.,6,Comedia,stamp it down,tt11666668
,-,Ronald Short,Ronald Short,-,-,Comedia,wtfn?,tt11669006
,-,Sarah Chahley,"['Sarah Chahley', 'Zia Islam']",-,-,Comedia,so long sally,tt11678126
,-,Michael J. Allen,"['Michael J. Allen', 'Harry Malone']",-,4,Comedia,greek gods and body image,tt11696010
,6.6,"['Markus Mischkowski', 'Kai Maria Steinkühler']","['Christos Dassios', 'Markus Mischkowski', 'Ulla Wätzig']",-,6,Comedia,der wechsel,tt11709500
,-,"['Austin Bragg', 'Meredith Bragg', 'Hunter Christy']","['Austin Bragg', 'Meredith Bragg', 'Hunter Christy']",-,-,Comedia,the goodfather,tt11740718
,-,Michael Huang,Michael Huang,"Blocky accidentally makes a mess, and needs to get a paper towel to clean it. But he'll have to get through Eraser first, if he wants to do that",-,Comedia,paper towel,tt11741838
,-,Nisa East,-,-,6,Comedia,holy denver,tt11765478
,-,Angela Palladino,Emily Menez,"Do you have a real bad craving for a biscuit, but just can't find one? Try Biscuit Finder, it's like Seamless, but specifically for Biscuits.",-,Comedia,biscuit finder,tt11770790
,-,Ruben Pacheco,"['Rubén Pacheco', 'José Manuel Rey']","In a café, the mathematician Víctor is working on his dissertation. Through the window he sees an interesting girl handing out flyers. Soon he is sitting and calculating probabilities that have nothing to do with the dissertation.",7,Comedia,1+1,tt11772194
73,-,Lee Gant,"['Lee Gant', 'Andy Naylor']",A cheerful city worker attempts to connect more with his salt-of-the-earth bellboy.,3,Comedia,the bellboy,tt11784342
,-,Luca Zambianchi,Luca Zambianchi,"A sudden 10-year amnesia leads a young cinema-goer to search for the cinema halls of his teenage years: a walk through closed shutter, abandoned buildings, new restaurant reconversions in search of the few surviving cinema halls.",17,Comedia,lo spettatore,tt11786978
,-,Scott Rivers,Scott Rivers,Mugsey takes a trip to the village of Winterbourne where he tells the history of the location.,4,Comedia,winterbourne massive,tt11787924
,-,Nadia Raïs,Nadia Raïs,"When disaster strikes, the NASA (National Agency Survival and Arabic) publishes a call for applicants for a limited number of Survival Visas.",10,Comedia,sabâa arwah,tt11800184
,-,Brent Forrest,Brent Forrest,A timeless tale of good versus not so good,2,Comedia,dirty pool,tt11822012
,-,Martín Garabal,"['Martín Garabal', 'Iair Said', 'Violeta Urtizberea']",-,10,Comedia,tarde,tt11827782
,-,Gabriel Zehm,Gabriel Zehm,-,6,Comedia,"29, spiritual & tyrolean",tt11850964
,-,Antoine Le Gallo,Antoine Le Gallo,-,2,Comedia,recalée,tt11861106
,6.3,Noni Harrison,"['Manoj Anand', 'Noni Harrison']",-,2,Comedia,cholay: a curried western,tt11885548
,-,Karim Emara,Rob Pendulbery,"At a middle school, A detective investigates who has committed a murder the art teacher has witnessed.",-,Comedia,noir blanc et rouge,tt11884488
,-,Ethan Theo,-,A boy has a cat and that cat attacks him.,1,Comedia,the attack of my cat,tt11898594
