puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,5.0,Shun'ichi Hirano,-,"A former boxer with a blunt personality and strong hand-to-hand combat skills, Ichigo is a member of the NPS, the national police unit that combats terrorism and other dangerous crimes outside the scope of ordinary police work.",-,Accion,s: saigo no keikan - dakkan: recovery of our future,tt3573412
58,7.6,"['Khurram H. Alavi', 'Ayman Jamal']","['Ayman Jamal', 'Alexander Kronemer', 'Michael Wolfe']","A thousand years ago, one boy with a dream of becoming a great warrior is abducted with his sister and taken to a land far away from home. Thrown into a world where greed and injustice rule all, Bilal finds the courage to raise his voice and make a change. Inspired by true events, this is a story of a real hero who earned his remembrance in time and history.",105,Accion,bilal: a new breed of hero,tt3576728
28,-,Manos Krystalis,Manos Krystalis,"Jess, a sardonic, bitter, verbose, hungover, drug dealer, has a really bad day working on his last drug deal.",-,Accion,justice,tt3573136
67,2.7,Michael Lansu,Michael Lansu,"When RJ (Matt Singletary) returns home to Chicago after an 8 year tour in the army, he quickly finds that the streets he once knew are now eerily similar to the war torn villages and deserts of the Middle East. His Uncle Richard (Harlem Globe Trotter Curley Boo Johnson), who has taken care of him since he was a little boy, explains the rules of the urban battleground ... Leer todo",100,Accion,hood,tt3579158
,5.3,"['Peter Pau', 'Tianyu Zhao']","['Junli Guo', 'Lei Jin', 'Huanhuan Zhang']","Legendary Chinese anti-hero Zhong Kui, a young man endowed with mysterious powers who is forced into a battle among the realms of Heaven, Earth and Hell in the course of his attempt to save his countrymen and the woman he loves.",118,Accion,zhong kui fu mo: xue yao mo ling,tt3585004
-,7.2,Maninder Chana,Maninder Chana,A female rookie armored truck guard is caught between her co-workers' plot to rob their own truck and greedy gangsters desperate to grab the cash.,95,Accion,scratch,tt3589408
-,6.1,Jamie Sharps,Jamie Sharps,"Directed by Independent filmmaker Jamie Sharps (Tucker's Crossing), this thrill a minute action/comedy simultaneously pokes fun at the zombie genre and pays homage to the spaghetti western films of the 1960's and 70's. All Kyle Brew ever wanted to do was to be left alone, but his life changes forever when he meets up with ""Zombie Boy"". After being injected with a dead... Leer todo",78,Accion,zombie boy,tt3598130
-,3.6,Tristan Aurouet,"['Alexandre Coquelle', 'Matthieu Le Naour', 'Romain Lévy']","Alfonso, brutal agent of the Department of Protection of High Personalities, is forced to team up with young inexperienced recruit Walter, fascinated by the world of show biz. This improbable duo is in charge of the protection of Jal-Y, a young R'n'B star threatened by his ex, a criminal on the run.",81,Accion,les gorilles,tt3592172
-,6.9,Mandeep Chaahal,"['Mandeep Chaahal', 'Jagdeep Sidhu']",A contract killer's ( Navraj Hans) life turns upside down when he falls in love with a girl whose father he has to kill.,107,Accion,punjabian da king,tt3592082
,5.5,Kaige Chen,"['Kaige Chen', 'Haofeng Xu', 'Ting Zhang']","A monk leaves his monastery and ventures out into the real world for the first time in his life, and ends up in an adventure with a kung-fu master who is guarding a special artifact.",123,Accion,dao shi xia shan,tt3594826
46,4.4,Sooraj R. Barjatya,"['Sooraj R. Barjatya', 'Aash Karan Atal']",-,164,Accion,prem ratan dhan payo,tt3595298
91,4.4,Bradford May,"['Brandi Ellis', 'Tye Lombardi', 'Brett R. Miller']","Remo Street is a young fighter who has to choose between the long hard road to honor and glory, or succumbing to a brutal future as a cage fighter for the Russian Mafia.",85,Accion,street,tt3602106
49,5.3,A. Todd Smith,"['Jason Faller', 'Liska Ostojic', 'Justin Partridge']",Mallister takes Thane prisoner and forces Marek and her team on a quest.,93,Accion,mythica: the necromancer,tt3608646
,6.0,Gianfranco Gaioni,"['Giacomo Berdini', 'Gianfranco Gaioni']",A disgraced copywriter addicted to psychiatric drugs goes through a hell of a weekend to save his marriage.,87,Accion,solo per il weekend,tt3611280
-,7.0,Mikiko Sasaki,Mikiko Sasaki,"The Great Sasuke chronicles a-year-in-the-life of an aging Japanese professional wrestler and politician who once enjoyed a great fame. Reflecting on his 20 turbulent years as a wrestler, Sasuke decides to climb back into both arenas -- wrestling and politics -- for a final battle royale.",73,Accion,the great sasuke,tt3615044
,5.5,"['Lok Man Leung', 'Kim-Ching Luk']","['Dean Kole', 'Lok Man Leung', 'Kim-Ching Luk']","A nuclear device, DC8, has been stolen from South Korea. As the weapon will change hands in Hong Kong, Inspector Lee sets up a task force in order to get it back. But the elusive criminal mastermind, Helios, is always a step ahead of Lee.",118,Accion,chek dou,tt3614922
83,6.6,Roar Uthaug,"['John Kåre Raake', 'Harald Rosenløw-Eeg', 'Martin Sundland']",-,105,Accion,the wave,tt3616916
-,5.1,"['Shivam Nair', 'Amit Patel']",Vikram Bhatt,"Blackmailed into murdering, a casanova is presented with the opportunity of living two lives. One in which he commits the crime and the other in which he refuses and goes on the run.",118,Accion,bhaag johnny,tt3619710
-,6.8,"['Timothy Christian', 'Geoff Brown']",Timothy Christian,"What would you do, if you where forced to 'TURN UP'?",76,Accion,turn up,tt3620174
36,5.8,Lourens Blok,"['Mirjam Mous', 'Marco van Geffen', 'Philip Delmaar']","A Dutch teenager is unaware of who or where he is. Police chase him. He gets a notebook describing himself as a student who helped a cute girl hack, got caught, and was punished with special training camp. What happened to him then?",90,Accion,boy 7,tt3620418
13,4.4,Jim Weedon,"['Julian Unthank', 'Matthew Read']",Vengeance is the driving force behind a shadow walker's return to Norman conquered Saxon lands after the Battle of Hastings and a brutal repression of it's people by a cruel lord.,87,Accion,sword of vengeance,tt3622332
,6.2,"['Paul Mc', 'Aroni']","['Paul Mc', 'Aroni']","The latest exploitation / Grindhouse feature film from Ungovernable Films, featuring all your favorite ungovernable motifs like sex, gore, violence, nudity, schlock, and laughs. Oh, and of course a social message.",101,Accion,the ungovernable force,tt3628704
,-,T. David Carangan,T. David Carangan,-,-,Accion,gotham: inner city demons,tt3626364
17,3.6,Andrew Goth,Joanne Reay,"Students at a quantum academy attempt to create a collective consciousness, only to discover that they themselves are part of a greater experiment.",97,Accion,mindgamers,tt3625516
-,-,Kier Atherton,"['Kier Atherton', 'Skye Grace Bennett']","Love Like Gold is a story of Gage and Lola. Gage, a wayward ranch hand in search of something different in his life, and Lola, a singer who wants to get away from the bad choices and hardships that have fallen on her. When these two meet they can't tell if they should trust each other to fall in love and start clean, or if there is no hope left for love and try to run... Leer todo",84,Accion,love like gold,tt3633016
,7.9,Tetsurô Araki,Hajime Isayama,"As the Trost District is reclaimed from the Titans, Eren is taken under the wing of Captain Levi and his squad, who decide to try and teach him to master his mysterious abilities.",-,Accion,gekijôban shingeki no kyojin kôhen: jiyû no tsubasa,tt3646946
,7.7,William Lee,William Lee,"In the tradition of THE GODFATHER, BLACK CAESAR and GOOD FELLAS comes a tale of family, trust, honor and betrayal. The story of the mob's first Black don.",134,Accion,bad fellaz,tt3651652
83,6.6,Eli Hershko,"['Eli Hershko', 'Isaac Broyn', 'Victor Baranes']",A tale of friendship and betrayal between 3 friends set against the backdrop of Brooklyn real estate market during the biggest boom and bust of the subprime meltdown,92,Accion,the closer,tt3659162
91,6.7,"['François Simard', 'Anouk Whissell', 'Yoann-Karl Whissell']","['Anouk Whissell', 'François Simard', 'Yoann-Karl Whissell']",-,93,Accion,turbo kid,tt3672742
,5.9,Daniel Lee,Daniel Lee,-,127,Accion,tian jiang xiong shi,tt3672840
,5.5,Takashi Miike,Yoshitaka Yamaguchi,-,115,Accion,gokudô daisensô,tt3675748
92,7.4,Sriram Raghavan,"['Massimo Carlotto', 'Sriram Raghavan', 'Arijit Biswas']",-,134,Accion,badlapur,tt3678782
,3.4,Teli Hsueh,Teli Hsueh,A resentful entity continued to reincarnate back to the Saha World in search for his lost love while fighting on a losing battle against the secret guardians of the underworld.,72,Accion,taven,tt3686630
,-,Noah Talbot,Noah Talbot,"A group of friends go on a road trip to the famous area 51, but something they are least expecting happens.",110,Accion,destination 51,tt3686776
0,4.7,Adam Silver,Ryan Rothmaier,"Lauren's life is on a positive trajectory, until she is falsely accused of murder. Discovering that an obsessive serial killer with her exact DNA match has been knowingly implicating her in all his crimes, she is forced to fight to prove her innocence and save her life.",87,Accion,bad blood,tt3685022
100,6.1,George Amponsah,"['George Amponsah', 'Dionne Walker']","The police killing of Mark Duggan in London, 2011, ignited the worst civil unrest in recent British history and made headlines around the globe.",85,Accion,the hard stop,tt3688612
21,6.2,Gus Trapani,Gus Trapani,A kidnapping goes sour when the perpetrators cross paths with the unforeseen.,99,Accion,absolute zero,tt3691974
60,6.2,Ha Yoo,Ha Yoo,"Jong-Dae and Yong-Ki make a living by picking up paper and empty bottles. Both then join different gangster clan and becomes involved in a struggle of political interests over development in Gangnam, Seoul.",135,Accion,gangnam 1970,tt3698118
,5.0,Prabhu Deva,"['Chintan Gandhi', 'Sahar Quaze']",A lazy youth failing to take up any responsibility is sent to work with his father's friend in Goa where he meets a woman who has problems of her own.,141,Accion,singh is bliing,tt3696192
,6.4,James Christopher,"['James Christopher', 'Carlo Rodriguez']",A killer is stalking the actors of Quadruple X films and trying to get a cut of his favorite porn stars.,89,Accion,quad x: the porn movie massacre,tt3700822
88,6.3,Jason Howden,Jason Howden,-,86,Accion,deathgasm,tt3705412
,3.9,Graham Abraham,"['Graham Abraham', 'Paul Mc', 'Gillicuddy']",Franklin and his family flee from New York City to the countryside to defect from the evil Woodlawn Crime Family and its leader Don Gatti.,93,Accion,mobsters in the mountains,tt3714582
12,3.6,Owen Carey Jones,Owen Carey Jones,Synthetic diamonds meet the French Riviera in this crime thriller.,104,Accion,rough cut,tt3721082
43,3.1,Laura Lee Bahr,Laura Lee Bahr,"A struggling actress must play the role of a detective in order to save an adorable Maltese puppy from a murderous group of Goth Thugs, a Devilish Dominatrix, and a handsome, lying doctor.",91,Accion,boned,tt3721630
0,5.2,David Hackl,"['Chad Dubea', 'Primo Brown', 'Marvin Peart']",-,97,Accion,life on the line,tt3727202
17,4.1,Wych Kaosayananda,Wych Kaosayananda,"Johnny and Peter, former paramilitary operatives, search Bangkok - leaving carnage in their wake - to find the men who killed Johnny's daughter, Angel.",89,Accion,zero tolerance,tt3727690
,4.9,"['Chi-Kin Kwok', 'Henri Wong']","['Joe Chien', 'Chi-Kin Kwok', 'Henri Wong']",A young woman trains to become a badminton champion with help from reformed crooks.,108,Accion,quan li kou sha,tt3730518
67,7.2,Sanjay Leela Bhansali,"['Nagnath S. Inamdar', 'Sanjay Leela Bhansali', 'Mallika Dutt']",-,158,Accion,bajirao mastani,tt3735246
,6.2,Kôbun Shizuno,"['Gôshô Aoyama', ""Jun'ichi Iioka""]",Conan and his friends must prevent Kid from stealing a famous painting.,112,Accion,meitantei conan: goka no himawari,tt3737650
50,4.7,Garrett Batty,"['Melissa Leilani Larson', 'Garrett Batty']",A group of native Liberian missionaries make a desperate cross-country trip through their war torn country to save one of their own.,113,Accion,freetown,tt3735554
75,7.2,Navdeep Singh,Sudip Sharma,"On their way to a weekend retreat, a married couple find their dream vacation turn into a nightmare when they cross paths with a dangerous gang.",115,Accion,nh10,tt3742284
,6.0,Stewart Marshall,Stewart Marshall,"Chris, a prison officer is seeking justice to find Candidate 5238 ""Jericho"" an escaped prisoner who has gained powers beyond the typical super soldier, but with the R.O.N in the way, Chris is forced to fight back along side the resistance.",122,Accion,red sky: candidate 5238,tt3747512
35,4.7,"['Jen Soska', 'Sylvia Soska']",Justin Shady,-,90,Accion,vendetta,tt3746298
-,4.5,"['Alex Padrutt', 'Oliver Juhrs']","['Mike Möller', 'Marco Theiss']",-,98,Accion,one million k(l)icks,tt3756838
,-,Ahsan Bakhsh,Ahsan Bakhsh,"Does the boy shift in to his father's show,or does he succeed in convincing his father to pursue his foot mark ?",84,Accion,under the sky,tt3763358
,2.1,"['Jim De', 'Vault']","['Jim De', 'Vault']","The hunters are still on Morgan Locke's trail. As the latest closes in on him he finds an unlikely ally: one of Locke's victims, out for vengeance on the powerful vampire. Three hunters, with three objectives, in the final showdown.",90,Accion,blood reunion 3: hunters,tt3766370
-,6.4,RJ Cusyk,RJ Cusyk,"After retiring from being a hit man due to a physical disability, a man returns for one final job to take care of his struggling family.",82,Accion,a final hit,tt3764048
,5.7,"['Rodrigo Aragão', 'Petter Baiestorf', 'Joel Caetano']","['Rodrigo Aragão', 'Petter Baiestorf', 'Joel Caetano']","A group of kids embarks in a macabre adventure, full of characters from the Brazilian popular imaginary - the werewolf, a witch, a ghost, monsters and The Saci. With the anthological meeting between four of the most important names in the Brazilian horror: Rodrigo Aragao, Petter Baiestorf, Joel Caetano and Jose Mojica Marins, the eternal Coffin Joe.",93,Accion,as fábulas negras,tt3774236
,6.7,Shinsuke Sato,"['Kengo Hanazawa', 'Akiko Nogi']",-,126,Accion,ai amu a hîrô,tt3775202
,7.0,Gabriele Mainetti,"['Nicola Guaglianone', 'Menotti']",-,112,Accion,lo chiamavano jeeg robot,tt3775086
,7.0,Min-ho Woo,"['Min-ho Woo', 'Yoon Tae-ho']",A former political henchman seeks out revenge for being dropped by a ruthless politician while a determined investigator tries to find proof of a connection between the two of them.,130,Accion,nae-bu-ja-deul,tt3779028
,4.3,Ryan Little,"['Adam Emerson', 'Andrew Boodhoo Kightlinger', 'Steven Luke']",-,91,Accion,saints and soldiers: war pigs,tt3779300
,6.4,Alan Walsh,Alan Walsh,"It is the story of a young man Steve Wilson who wants to put his troubled past behind him. His passion is music and he gets a chance to hit the big time. An old friend Jack Spider recently escaped from prison, driven by greed, drags our hero back to a life he thought he had left behind. The record deal is waiting. A life saving chance for him and his daughter. Will he... Leer todo",86,Accion,spiders trap,tt3779828
7,2.7,Timothy Woodward Jr.,"['Calvin Cox Jr.Jennifer Deror', 'Henry Mitchell']",-,102,Accion,checkmate,tt3781616
,-,Greg Mitchell,-,"Under the leadership of newly appointed CEO Clair Freeman, ZoÍ International Biotechnologies has become a leader in Nanotech. After years of congressional hearings the military has approved the use of nanotech in US soldiers. Presidential candidate Senator Troy Lakey has been the biggest supporter of the super Soldier program called ""Freedoms Front Line,"" since the te... Leer todo",-,Accion,the 19th,tt3790218
,5.8,Varun Khanna,Vijay Basu,It is a kind of Realistic story which happened in Delhi long before between the gangsters in there.,-,Accion,yeh ishq sarfira,tt3790250
-,6.4,Karan Malhotra,"[""Gavin O'Connor"", 'Cliff Dorfman', 'Ekta Pathak Malhotra']","After living many years together, two brothers discover that they are not blood related so square off in a mixed martial arts tournament to determine whose blood is stronger.",156,Accion,brothers,tt3802576
-,6.4,"['Tim Clague', 'Danny Stack']","['James Cary', 'Tim Clague', 'Danny Stack']",Four kids on their annual summer camp holiday suspect the park's mascot has been murdered so they set out to investigate who killed Nelson Nutmeg?,82,Accion,who killed nelson nutmeg?,tt3800520
0,4.3,Chimbudeven,Chimbudeven,A virtuous soldier tries to save people from an evil queen and a throne-seeking commander.,155,Accion,puli,tt3803860
,5.7,Ringo Lam,"['Ringo Lam', 'Koon-Nam Lui', 'Shiqi Shen']",A cop-turned-bar owner befriends a drunken woman and finds himself pursued by her former lover and the thugs he employs. The chase turns deadly when the bar owner's deadbeat brother and a suitcase full of cash enter the picture.,-,Accion,mai sing,tt3801934
,5.4,Takashi Ishii,Takashi Ishii,"GONIN is one of the major classics of 1990s Japanese gangster cinema. In this modern sequel, journalists attempt to clarify the messy fallout from the original movie, and two sons of the original GONIN protagonists become entangled in a violent and psychotic nightmare. Tense, melodramatic, funny, and above all, hard- boiled.",129,Accion,gonin sâga,tt3809492
,5.2,Zach Lipovsky,Tim Carter,-,118,Accion,dead rising,tt3816458
-,6.2,"['Nanda Kishore', 'Jocky']","['Nanda Kishore', 'Trivikram Srinivas', 'Prashanth Rajappa']","A rich man is pining for his daughter who left him 25 years ago. He wants her back in the family, something only his grandson Bhargava can make happen.",152,Accion,ranna,tt3817652
,7.2,Tadayoshi Yamamuro,Akira Toriyama,-,93,Accion,dragon ball z: doragon bôru z - fukkatsu no 'f',tt3819668
-,4.3,A. Venkatesh,"['Rajesh Kumar', 'R. Sarathkumar']","An undercover cop tries to foil the plans of an unrepentant criminal, who tries to supply an extremely dangerous chemical to terrorists for money.",149,Accion,sandamarutham,tt3822410
,-,Jean-Manuel Fernandez,"['Lucie Debay', 'Jean-Manuel Fernandez']",-,-,Accion,daedalus,tt3821960
,-,Dino Vicencio,Dino Vicencio,-,-,Accion,alpha-1,tt3825274
,7.9,Pauli Janhunen Calderón,"['Pauli Janhunen Calderón', 'Emilio Janhunen Calderón', 'Jonas Masko']",An unknown enemy is threatening to reveal C.I.S. most protected secrets. Clank begins a search for answers. Every clue that leads closer to uncovering an evil plan will also destroy things he cares about. The right choice must be made.,101,Accion,clank: agent recruit,tt3825272
47,5.3,Howard J. Ford,Howard J. Ford,"A single mother on vacation, takes the law into her own hands to take back her abducted child.",93,Accion,never let go,tt3833474
,-,Giorgio Caprioglio,Giorgio Caprioglio,-,-,Accion,maledetto taipan,tt3835152
35,4.1,"['Ryan La', 'Plante']","['Ryan La', 'Plante']",If HOBO WITH A SHOTGUN and MACHETE had a baby - it'd be Holy Hell!,89,Accion,holy hell,tt3835612
,3.6,Irasj Asanti,"['Irasj Asanti', 'Lasse Johannessen']","After release from prison, he finds his brother mistreated and dying in the hospital. When trying to find out what's been going on, he soon is involved with Albanian mafia and responsible for his brothers debt.",80,Accion,høvdinger,tt3845122
,5.2,Suave Richardson Richardson,Jeremiah Suave Richardson,"Its the year 2027. A breakout of illegal gene mutation used by criminals to engage in war. TNA researched and developed a DNA Antimatter, enhancing DNA to turn them into weapons to fight enemies using bad science to create super humans.",90,Accion,the nexum agency,tt3848538
19,4.3,"['Amariah Olson', 'Obin Olson']","['Dwain Worrell', 'Obin Olson', 'Amariah Olson']",-,88,Accion,operator,tt3849692
75,7.9,Neeraj Pandey,Neeraj Pandey,-,159,Accion,baby,tt3848892
50,3.7,Vikram Bhatt,"['Vikram Bhatt', 'Shagufta Rafique']","After gaining the power of invisibility; a man becomes a vigilante, in order to take revenge on those who have wronged him.",133,Accion,mr. x,tt3848938
,5.5,Tomoyuki Takimoto,"['Kôtarô Isaka', 'Takeshi Aoshima']","Movie contains the stories of three people: Suzuki (Toma Ikuta), Kujira (Tadanobu Asano) and Semi (Ryosuke Yamada). Suzuki is a former middle school teacher. His girlfriend was killed, which led him to quit his job and attempt to take revenge on her murderer. To do so, Suzuki has to infiltrate the underground world of criminals. Kujira is a contract killer for hire. H... Leer todo",119,Accion,gurasuhoppâ,tt3846972
,6.1,Eiichirô Hasumi,"['Yûsei Matsui', 'Tatsuya Kanazawa']","The Earth's moon is suddenly 70% smaller and permanently crescent shaped by a devastating and unknown force. For the students of E Class, Kunugigaoka Junior High School, the being responsible is known, as their teacher. The strange and very supportive entity has given the Japanese government a challenge to save the Earth from destruction. It wants to be the teacher of... Leer todo",110,Accion,ansatsu kyôshitsu,tt3853452
-,5.3,"['Nicolas Alberny', 'François Gaillard', 'Gilles Landucci']","['Nicolas Alberny', 'Maki Hisatomi', 'Gilles Landucci']",A man repeats the same day running from the Yakuza. A woman encounters her violent mirror image. A woman and her laser gun fight a shadow demon. And a man is cursed to become a werewolf pining for a prostitute.,115,Accion,tokyo grand guignol,tt3853946
,8.2,Stavros Tofalos,Stavros Tofalos,"In Chile, where European football (i.e., soccer) is the dominant sport, Coach Carlos Zuniga offers at-risk teenage boys a unique opportunity to learn and play American-style football. He struggles through a grueling season trying to balance teaching the unfamiliar game to his players while fighting for recognition and funding from city officials who have no interest i... Leer todo",94,Accion,gladiadores,tt3854574
-,8.1,"['Ryan Wermich', 'Jonathan Utley']",Chelsea Groomer,"Two amnesia patients team up to recover their mysterious pasts as rival mafia families, a frantic FBI unit, and an unexpected enemy threaten both of their lives.",85,Accion,drawing a blank,tt3858956
-,3.9,Bretten Hannam,Bretten Hannam,In the dead of winter a young aboriginal hunter falls in love with a fugitive ex-con and helps him fight off an army of crooked cops seeking revenge.,78,Accion,north mountain,tt3856100
,5.8,Geoffrey Cowper,"['Geoffrey Cowper', 'Jesús Lloveras']","On his first weekend parole after 5 years in prison, Mark Rodriguez witnesses the armed robbery of a security van. His brother's critical situation and his own feelings of remorse will lead him to take desperate measures. His only help will be a young and sexy stripper he met the night before.",80,Accion,tercer grado,tt3863542
88,8.1,Kabir Khan,"['Vijayendra Prasad', 'Kabir Khan', 'Parveez Sheikh']",-,163,Accion,bajrangi bhaijaan,tt3863552
60,5.5,Matt Hullum,"['Burnie Burns', 'Chris Demarais', 'Josh Flanagan']",Four losers are thrust into the position of saving the world when they stumble upon a UFO crash site and become genetically equipped to the battle suit on board.,102,Accion,lazer team,tt3864024
-,3.3,Joe Nation,Joe Nation,"Joe Nation wants to go viral on YouTube and reach Internet fame. But things take a turn for the worse when he mistakenly hires Bob Thunder, a cold-blooded killer, to help him.",-,Accion,bob thunder: internet assassin,tt3874556
,-,Lando Jackson,Lando Jackson,"Former Agents; succumb by budget cuts, are called back to duty to retrieve a data box (SSR) from a shot down satellite that is set to detonate 'In 24 Hours'",91,Accion,in 24 hours,tt3878118
0,-,Brent Gorsage,"['Brent Gorsage', 'Ani Waggoner']",A doomsday device has fallen into the wrong hands and only an elite team of operatives can retrieve it before it's too late.,-,Accion,the deal,tt3882366
0,-,Brent Gorsage,"['Brent Gorsage', 'Ani Waggoner']",A doomsday device has fallen into the wrong hands and only an elite team of operatives can retrieve it before it's too late.,-,Accion,the deal,tt10426758
-,3.6,V.R. Nagendran,V.R. Nagendran,A righteous cop has to put a bullet through a dreaded contract killer.,127,Accion,kaaval,tt3885742
-,2.5,Raj Zacharias,-,"Jai and Neha, eloping to Hyderabad to get married, offer lift to a stranger on the highway not realizing that he is a murderous psychopath.",93,Accion,kadavul paathi mirugam paathi,tt3885704
,-,Matt L. Hahn,Matt L. Hahn,"A terminally ill woman tries to right her wrongs before she dies, ranging from the organization she once worked for to her estranged daughter.",98,Accion,tiger lily,tt3889100
,8.5,Karl Wilson,Karl Wilson,"A bounty hunter finds himself stranded south of the border with a career criminal being pursued by a hit man, a bookie, a crooked cop, and a loan shark.",110,Accion,catching junior tate,tt3889312
,-,Paul Young,"['Mitsuo Shigeta', 'Paul Young']",This is the sixth co-production project between Tokyo University of the Arts and Korean Academy of Film Arts. It describes meeting and parting on business of Japanese and Korean young workers. A young employee of a Japanese automobile automaker goes to Busan for a business trip. His company has announced joint project with Korean largest automaker and a new-model car ... Leer todo,50,Accion,brake mode,tt3890270
-,6.7,Maggie Surovell,"['Courtney J. Camerota', 'Chuck English']","While in the employ of Mr. Worthington, James, Mickey and Whitey have made several successful and uneventful pickups, but one last pickup will prove to be an adventure and the difference between life as free men and life behind bars.",72,Accion,last pickup,tt3895838
,7.0,Luis M Ventura,Luis M Ventura,"Set in a future without electricity, Skye, a young woman, receives a mysterious map from her father and must embark on an adventure through a post-apocalyptic world to save mankind.",-,Accion,tetro rouge,tt3899822
,3.6,Juanma Bajo Ulloa,Juanma Bajo Ulloa,-,112,Accion,rey gitano,tt3902698
,3.6,Lucio A. Rojas,Lucio A. Rojas,"Ana is a young woman who has just been given a scholarship to study in a foreign country. She decides to celebrate with their friends out of the city. On the road, after helping an injured woman, they are kidnapped by a weird family.",85,Accion,sendero,tt3901962
,-,-,Christian Gudegast,"The story of an infamous network of international art and jewel thieves, given the nickname by Interpol, the Pink Panther Mafia.",-,Accion,pink panther mafia,tt3903172
20,6.4,Ceppy Gober,"['Gandhi Fernando', 'Dhani Jaka']",Three girls waking up from a hang over only to find the house is trashed and a mysterious pizza delivery guy is in a coma in their bathtub. They have to remember what happened the night before in order to save the pizza man before anything worse happens.,90,Accion,pizza man,tt3903990
,6.0,Samuthirakani,Samuthirakani,"Arvind Nani who came to the city from a rural area, is a naive employee in a company. He cannot tolerate corruption, bribery, breaking rules, lavishness and the urban culture of youth in cities. He is caught by traffic police for a minor mistake though not of his own. Although he has all documents with him, he is asked a bribe by traffic policeman. When he refuses to ... Leer todo",129,Accion,janda pai kapiraju,tt3916754
,6.8,Mauro Russo Rouge,Mauro Russo Rouge,"Christmas Eve. The clock has just struck at midnight. A man is sitting on the couch beside the great Christmas tree dominating the wide living room. Decorations, lights, colors. Lisa, his nine-year-old daughter, is unwrapping presents of any kind. She's happy and smiling. It's a celebration like others, maybe...",78,Accion,censurado: inno all'amore,tt3915354
,3.4,"['Maxim Genchev', 'Nikolai Maksimov Genchev']",Maxim Genchev,"The movie is about the great historical figure Vasil Levski. It follows five different plot lines: his attitude towards himself; his attitude towards the religion; the relationship with his mother, Gina; the relationship with his loved one, Ana; and the plans for freeing Bulgaria from the Ottoman Empire. The movie starts in 1848 and follows Vasil Levski's whole life u... Leer todo",130,Accion,levski,tt3917044
,5.6,Nikhil Mahajan,Nikhil Mahajan,It is an action-adventure laced superhero vigilante film that transcends both folklore and present day. It is based on the legend of a man who took upon himself to protect the common man against oppression and injustice.,170,Accion,baji,tt3919208
,8.0,Bonginhlanhla Ncube,"['Bonginhlanhla Ncube', 'Carl Roddam']","When Frank's lifelong friend Khaya turns up with another money-making scheme, Frank is tempted into throwing in the entire boss's money into a fixed boxing match.",93,Accion,safe bet,tt3922880
,-,Steven Bailey,"['Josh Bailey', 'Steven Bailey']","Joshua Bailey is invited to find a lost island inhabited by anarchist cannibals, dinosaurs, and danger around every corner.",-,Accion,joshua bailey and the island of death,tt3922790
,6.6,Margus Paju,"['Tom Abrams', 'Mika Keränen', 'Christian Gamst Miller-Harris']","When the town is attacked by a mystical virus that turns all the grown-ups into children, four brave 10 year olds fight back to save their loved ones despite all the obstacles.",95,Accion,supilinna salaselts,tt3949936
83,5.3,"['Tammy Davis', 'Chris Graham']","['Steve Barr', 'Hone Kouka', 'Casey Zilbert']","Coming of age tale told through the eyes of 'Tu', an ambitious young man from Auckland who dreams of being a professional hip-hop dancer.",96,Accion,born to dance,tt3951190
,-,"['Andrew Di Pardo', 'Aramis Pacitto']","['Andrew Di Pardo', 'Aramis Pacitto']","The final challenge is upon us. A deadly new mysterious enemy has risen called the Copy-Cat Challenger. His goal is to destroy the Challenger's (Aramis Neal Pacitto) reputation and then his body. Divided by beliefs, The Challenger and Gunnerson (Andrew Di Pardo), are at odds; from partners to worst enemies. A femme fatal and vigilante named Josephine Strike (Niki Tass... Leer todo",70,Accion,the challenger 7: broken hope,tt3951724
,8.0,"['Eric Arnold', 'David Gattis']","['Eric Arnold', 'David Gattis']","After their world is destroyed, and their princess has been kidnapped, Mario and Luigi hunt down an evil wizard hellbent to destroy the Mushroom Kingdom.",69,Accion,the luigi0730 sequel,tt3955078
14,4.4,Greg Kiefer,"['Elizabeth Hansen', 'Greg Kiefer', 'Daryn Tufts']","When a group of wayward teens arrive at a desert boot camp, with no communication, and nowhere to run to, they realize their only chance for survival is to fight for their lives.",87,Accion,thirst,tt3955808
56,7.1,Bejoy Nambiar,"['Vidhu Vinod Chopra', 'Abhijat Joshi', 'Bejoy Nambiar']",A grief-stricken cop and an amputee grandmaster are brought together by a peculiar twist of fate as part of a wider conspiracy that has darkened their lives.,103,Accion,wazir,tt0315642
,7.1,Kader Kashmiri,Kader Kashmiri,A police officer enlists help of a dancer and a jailed comrade to stop an evil mastermind to destroy India apart.,137,Accion,aman ke farishtey,tt0364201
11,4.4,Tod Williams,"['Stephen King', 'Adam Alleca']",-,98,Accion,cell,tt0775440
29,6.7,Duncan Jones,"['Charles Leavitt', 'Duncan Jones']",-,123,Accion,warcraft,tt0803096
37,3.6,Jay Martin,"['James Patterson', 'Angelique Hanus', 'Jesse Spears']",-,88,Accion,maximum ride,tt0825283
35,6.2,David Yates,"['Adam Cozad', 'Craig Brewer', 'Edgar Rice Burroughs']",-,110,Accion,the legend of tarzan,tt0918940
,8.5,-,Larry J. Jacobson,A title for testing IMDbPro Stay informed features.,-,Accion,siuat sumanth 3,tt10022870
,-,Pablo Martínez,-,-,45,Accion,mercenarios en acción,tt10104138
-,-,Premashu Singh,Manoj Kushwaha,-,-,Accion,doodh ka karz,tt10102292
