puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
94,-,Masih Tajzai,"['Nickolas Dam', 'Masih Tajzai']","After receiving distressing news, Iman, a young Afghan refugee, must immediately find a way to help his mother back in Afghanistan. With no remaining legal options to earn money in his new home, he turns to kickboxing in the underground fight club on the seedy side of Berlin. X i... Leer todo",15,Accion,x,tt12379052
,7.4,Mario Durán Araujo,Mario Durán Araujo,"Hank Pym has discovered a way to save the original Wasp, but when Ghost and Yellowjacket arrives it's up to Ant-Man and The Wasp to save her in time.",10,Accion,ant-man & the wasp: quantum quarantine,tt12378194
20,-,-,-,Ver la información de la producción en IMDbPro,-,Accion,no way out,tt12379210
,-,André Guima,Payton Tavernier,A pair of burglars rob the wrong house during spring break.,4,Accion,spring breaking,tt12384446
,-,Scottio Arnold,"['Scottio Arnold', 'Curtis Lyons']",-,-,Accion,the chase- through the woods,tt12385030
9,-,Karolina Jasinska,Melissa Bresler,"Evie is an assassin locked in a game where the objective is simple, hunt or be hunted. She is in a group of young people; she must kill them before they kill her.",7,Accion,assassin,tt12390610
,-,Konstantinos Mazgaltzidis,Giorgos Angelos Gkrizis,-,-,Accion,to mystirio tis spilias,tt12398286
,-,Darrell Harris,-,-,17,Accion,marvel knights spider-man one shot motion comic,tt12397934
,-,Theodor Ionut Popescu,"['Amalia Barna', 'Onica Dragomir Darius']","In a Bucharest where a lot of bad things happens at night, a renegade cop must find what's happening to the underground world and the people who are supposed to put it to an end.",-,Accion,dawn of night,tt12401206
,8.1,Elliot C. Rosen,"['Elliot C. Rosen', 'Nik Shaw']",-,5,Accion,one punch man vs. genos,tt12409764
,-,Anthony Tabron,Scottio Arnold,-,-,Accion,the fixer- she's the boss,tt12409824
96,-,Ramya Mogallapu,Ramya Mogallapu,-,-,Accion,notorious,tt12411718
,-,Kai Jacoby,Kai Jacoby,"After the events of Spy Cat- 2, Cookie and Sugar are called upon to execute the final mission of Operation: Spy Cat.",-,Accion,spy cat: a crazy story- 3,tt12410512
,-,"['Antoni Mc', 'Vay']","['Antoni Mc', 'Vay']",-,-,Accion,beat 'em up 2: quarantine kombat,tt12418090
,-,"['Garrett Atkinson', 'Jyo Carolino']",Jyo Carolino,A birthday planning session at the office causes conflict among the employees.,11,Accion,office 86,tt12416038
,-,"['Carolynne Bremmer', 'Brandon Freeman', 'Rachel Freeman']",Chance Fuerstinger,A team of CIA agents attempt to foil the villainous Doctor Hornet.,4,Accion,operation: honey bee,tt12426924
,-,Sergio Navarretta,Faye Lavin,-,-,Accion,black pearl,tt12427580
,-,David Mizera,"['David Mizera', 'Nailya Red']",-,-,Accion,snatcher,tt12432446
,-,Jeremy Sande,Jeremy Sande,"... Its a three step program , and the first one will kill you .",-,Accion,.357,tt12434182
,-,Ty Hunt,-,-,-,Accion,re: action,tt12434264
,-,Ray Jones,Ray Jones,-,11,Accion,reader,tt12440030
53,-,Bryan Edwards,-,A seemingly average Mechanic is ambushed by an elite squad of mysterious soldiers in this solo-shot and performed filmmaking adventure.,-,Accion,the mechanic,tt12441270
,-,Adrien Duhamel,Adrien Duhamel,"A young man straight out of an action film, finds himself in a critical situation and has to cope with, as the only help, a most singular call center.",12,Accion,ne quittez pas...,tt12441594
,8.3,Sergey A.,Sergey A.,The violent shark attacked Barcelona. No one escape.,5,Accion,barcelona shark attack,tt12440702
,7.8,"['Pat Diablo', 'Mark Gross', 'Paul Kraig']","['Pat Diablo', 'Mark Gross', 'Paul Kraig']","Things get tense when Agent 07 encounters Seventeen in the field. As they try to recover an important hard drive from Bronson, it becomes increasingly murky who is on whose side.",14,Accion,agent 07: cut to the chase,tt12445320
45,-,Grant Wayland,Grant Wayland,Three dangerous men have a deadly standoff.,-,Accion,the standoff,tt12456520
,6.8,Eric Linden,-,-,3,Accion,skull,tt12460490
,-,Aurélien Grellier-Beker,Aurélien Grellier-Beker,-,-,Accion,capsules: avril,tt12466066
,8.5,Chetan Sharma,-,"A sexy, brilliant special Agent receives a dangerous mission to kill an international terrorist Masood Khan. She is an iconoclastic female detective who is excellent at infiltrating the enemy's boundary, but also has a dark side as she has a sexually deviant behavior but her will... Leer todo",25,Accion,agent mona 0.1,tt12465618
,-,Timon Birkhofer,Timon Birkhofer,-,2,Accion,maserati: the art of perception,tt12470198
,-,Vince Fraumeni,Vince Fraumeni,-,2,Accion,qb1,tt12478044
,-,Joshua Ortiz,Joshua Ortiz,A group of Starfighters come to the rescue of a planet being invaded by an evil race of Alien/Robot hybrids called Darkorians.,14,Accion,the valiant falcons,tt12487112
,-,Marbra Velo,"['Dean Albachero', 'Marbra Velo']","During an attack on the New York Times building, Office Man comes to save the day.",-,Accion,office man ii: poor pay,tt12490746
,-,Helios Nieto,Francisco Gonzalez Piña,"A young female athlete with Asperger's syndrome and no experience in high altitude mountain running sets a new record by climbing 3 volcanoes in less than 24 hours, going through Mexico City's rush hour. Presented by RedBull.",11,Accion,tres picos,tt12490258
36,-,Ethan Hill,"['Ethan Hill', 'Garrison Hill', 'Gianna Hill']",-,-,Accion,superdad,tt12498034
,-,Jim Onyemenam,Sam Hamilton,"In London's deserted streets, a young man named Miles tries desperately to escape the gang he is part of with his girlfriend Daisy. Miles' actions have thrust him into indirect confrontation with an underworld ringleader under the peculiar nickname of Blondie. The 15 minutes shor... Leer todo",-,Accion,kissing concrete,tt12503212
,-,Bryan Edwards,-,-,-,Accion,salon fury,tt12507634
,7.9,Mark Finbow,Mark Finbow,A devout Puritan must go to war against the Crown if he is to secure the people of England's religious and political freedom.,1,Accion,freedom of the people,tt12504922
,-,Jay Conning,Jay Conning,"Nine years have passed since Peter Parker donned the mask and as a new threat plots to terrorize New York's underbelly, the seasoned photojournalist is tasked to investigate at the request of editor-in-chief, J. Jonah Jameson.",-,Accion,parker,tt12512786
,-,Xenia Leblanc,Xenia Leblanc,A covert operation faces a mundane predicament. An award-winning one minute action film.,1,Accion,covert message,tt12516596
,-,Arron Kinser,Arthur Romeo,-,8,Accion,passage,tt12520220
,-,Jennaoui Marouane,Jennaoui Marouane,-,35,Accion,solo,tt12523646
,-,Andrew Kadikian,Laura Breen,-,8,Accion,a count of treason,tt12522964
,-,Naim Abdeslam,Naim Abdeslam,-,3,Accion,acting reel ¨naim abdeslam 2020¨,tt12523662
,-,Angela M. Gordon,"['Cynthia Marshall', 'C.j. Scott', 'Benedikt Sebastian']",-,8,Accion,scorched sea,tt12529078
,-,Jordan Currie,Jordan Currie,-,19,Accion,the marauder,tt12531828
,-,Grant Brown,-,-,28,Accion,ghost rider vs freddy krueger,tt12544640
,-,Papa Dadams,"['Papa Dadams', 'BJ Jackson']","After being hit by a bus being driven by Morgan Freeman, Bus Man swears revenge against him.",11,Accion,busman,tt12547080
,-,Young-H. Lee,"['Craig Busek', 'Young-H. Lee']","In the violent underworld of a future Asian city, a group of cyborg criminals abduct women to sell into sex slavery. When they abduct Grace, the girlfriend of an assassin, he seeks out the help of a black clinic doctor who convinces him that there's only one way to save her: beco... Leer todo",25,Accion,raze of the cyborg,tt12546630
,-,Diana Mills Smith,Diana Mills Smith,"A skilled hitman is given a new performance enhancer before his latest assignment. When this drug causes bizarre and unexpected side effects, the hitman must fight his way out of a dark maze filled with a deadly crime syndicate.",-,Accion,bad hit,tt12547178
,-,Jason Gonzalez,Jason Gonzalez,An insurgent scientist turns a soldier into the ultimate war machine to avenge his parents death.,17,Accion,artificial souldier,tt12551096
,-,Achyut Prashast Singh,Achyut Prashast Singh,Sandeep narrates the story of a confrontation between a cop who suspects someone for a reason and the suspect who believes the cop is mistaken due to a second reason.,4,Accion,sandigdh,tt12553042
,-,Kevin Terry,-,-,11,Accion,fables issue #8: animal farm,tt12553248
,-,BJ Jackson,"['Papa Dadams', 'BJ Jackson']","Kcalb Atnas is the only human left in the world due to the invasion of the alien Copsqu, but when a Copsqu discovers his home, he starts to question whether they are all that bad.",13,Accion,kcalb atnas,tt12561394
,-,Vanesha Chanta,Vanesha Chanta,-,-,Accion,ex fight,tt12563648
,-,Coreetta Buchan,Coreetta Buchan,-,-,Accion,trials of volkore (part 4),tt12564418
,-,"['Abhishek Kapdi', 'Kapdi Bhargav']","['Kapdi Abhishek', 'Abhishek Kapdi']",Based On True Indicent.. Wenderfull Movie,21,Accion,indian terrorist,tt12566206
,-,Gabriel Garcia,Gabriel Garcia,A man must save one who has been lost.,3,Accion,for the one,tt12565270
,-,Coreetta Buchan,Coreetta Buchan,-,-,Accion,journey of three worlds - the re-take,tt12564622
,8.4,Sergey A.,Sergey A.,"The main character loves his white shirt, but once it was attacked by gray and dirt. What will the hero do?",4,Accion,anti-dirt,tt12571664
,-,Scott Clist,Scott Clist,-,18,Accion,lost soldiers,tt12574426
,6.7,Tony Cole,Tony Cole,"Former AIA agent Ryan Sefton has ""officially"" left the world of the living to escape the wrath of a vengeful criminal organization. But as an old saying goes, faking your death is easy - staying dead, not so much.",4,Accion,faked,tt12580504
,-,Bryan Edwards,-,-,-,Accion,duck crisis,tt12584852
,-,Yasmin Neal,Yasmin Neal,"A team of assassins attack a compound in search of something, and find that their mission is much more than it seems.",-,Accion,fieldcraft,tt12592080
,-,Eduardo Javier Zayas,Eduardo Javier Zayas,-,-,Accion,cyberpunk,tt12602716
,-,Casey Joel,Casey Joel,"When Sonny, nephew of well known and feared mob boss Jack Holy Smokes Montana, steals money in a heist from his grandfather, he has two options Escape, or go up in flames.",23,Accion,holy smokes,tt12596440
,-,Leonardo Orna,"['Chiara Muro', 'Juan Travierza']","Video Tv Short Promotional of projects of the Audiovisual Producer of Cinema and Tv LOH Films Media, an audiovisual group specialized in the creation, development and production of Fiction and Entertainment formats for Film and Television that is committed to talent and the devel... Leer todo",4,Accion,loh films media,tt12598998
,-,Tapio Kauma,Tapio Kauma,Two friends head out for summer cottage for some relaxation. However they encounter strange visitors and bloody mayhem breaks loose. In the middle of shooting and explosions the men are faced with question about the true nature of manhood.,-,Accion,kuningasmies,tt12602796
,-,-,-,"An entry for the Westworld Scoring Competition 2020 from HBO and Spitfire Audio, featuring an original score by composer Paul Terry, entitled Switching Genres (2020).",5,Accion,switching genres,tt12610352
,-,Bernardo Macapagal Jr.,Bernardo Macapagal Jr.Aljohn Mercado,-,42,Accion,dante,tt12616878
,-,John Galligan,John Galligan,-,-,Accion,indiana jones and the secret of the queens giant,tt12634810
,7.6,Tony Cole,Tony Cole,"The CIA's medically enhanced assassin program has been shut down and all its assets regarded liabilities. One of the few surviving agents, Bryan Stryker, is slowly running out of the drug that made him the program's top operative. Now he must rely solely on his instincts and expe... Leer todo",11,Accion,the stryker ascension,tt12640740
,8.7,Jonas Grimås,Jonas Grimås,-,7,Accion,the running man 2020,tt12645422
,-,Roman Medjanov,Roman Medjanov,Having fled an ill fated battle a young throne heir is tracked down by a band of mercenaries seeking the end of his bloodline.,14,Accion,an ill wind,tt12642510
,-,Rim Shafigullin,"['Rim Shafigullin', 'Daria Shokhina']",-,16,Accion,pizdets,tt12651518
,-,Joey Harlow,Joey Harlow,Sometimes the only way out is to fight.,10,Accion,retaliation,tt12649716
,-,Stanescu Motatu Demetrio Leonidas,"['Stanescu Motatu Demetrio Leonidas', 'Shaiful Reezal Tajri']",-,-,Accion,leonidas dacul,tt12656082
12,-,Nacho Serapio,Ana Eva CobosÁngel Pan,-,-,Accion,virus,tt12671426
,-,Brian Jackson,Brian Jackson,"A burned C.I.A Operative must defend his safe house, after his entire team is killed on a mission in Yemen.",38,Accion,failed state,tt12675592
,-,Mico Saad,Daniel L. Rivera,"4 friends decided to skip school for a day to hang out and party with some boys. However, this poor leaves them in the hands of a group of Human Sex Traffickers who beat them, drug them and attempt to sell them. The hunt to find the girls is on as the Detectives have 72 hours bef... Leer todo",-,Accion,207,tt12681346
,-,"['El', 'Sutan David Melendez']","['El', 'Sultan David Melendez']",-,-,Accion,rude teenager (adolescente rebelde),tt12686774
,-,Nate Jaxon,Nate Jaxon,"A short film about two brothers trying to sell their super steroid to the Russian Mafia, but what happens when the Russian mafia doesn't want to pay the price? Watch on July 10th and find out what happens.",9,Accion,the fury serum,tt12692962
,-,James E. Whitley III,"['Philippe Prosper', 'James E. Whitley III']",-,2,Accion,the road ahead,tt12688508
,-,Berton Pierce,Berton Pierce,A vigilante millionaire is out to save humanity from itself.,2,Accion,mission: deadly,tt12695744
,-,-,Barbara Caffarel,-,-,Accion,o'neil reyes ( showreel) actor ficcion,tt12700062
,-,Tazito Garcia,Tazito Garcia,"Three female bank robbers with a mysterious mission use wit, sex appeal and a hostage who's coerced into working for them to retrieve a long lost item to bring an art thief to justice",-,Accion,scampo,tt12700892
,-,Alejo Vega,Alejo Vega,-,-,Accion,indiana jones and the last tp,tt12703936
59,-,Kevin Mounce,"['Chris Varteressian', 'Cole Wenger']",Fiona is a musician just trying to go to her show before a thief interrupts her day. This short film takes the audience through her experience in just one continuous camera shot.,-,Accion,one shot,tt12706484
,9.4,Mohamed Amine Toujani,Warren Blanchard,"In a neighborhood where crime reigns, a police officer and his unit discover a large stock of cocaine that will be the perfect motive to generate revenge.",26,Accion,l'agent jimmy,tt12708984
,-,Cameron Thom,Cameron Thom,"Santo and Johnny, two young thriving mafia soldatos meet to discuss their recent heist and future plans within the chain. Santo has been informed through intel that Johnny has spoken too much, too much outwith the family. It's now Santo's and the family's word, to take him out. I... Leer todo",4,Accion,sleep walk,tt12706288
58,-,James Quinn,James Quinn,-,-,Accion,cornered,tt12712550
,-,Allison Albano Knight,-,Type o vodka is a special vodka for vampires and only vampires can drink it. A batch was lost in an accident.,22,Accion,type o vodka,tt12716292
,-,Papa Dadams,"['Papa Dadams', 'Benjamin Hayllar', 'BJ Jackson']","When Milkman's milk business starts to dry up, Milkman becomes depressed. However, soon that isn't very important when the world is caught up in an alien invasion and he has to survive.",-,Accion,milkless,tt12717292
,-,Jesse van Olderen,Jesse van Olderen,-,-,Accion,youtubekids dora editie 3: dora en de opperhoofd,tt12720224
,-,Joshua Ortiz,Joshua Ortiz,The Falcons are defeated. Their base is destroyed. The Darkorians are now planning to invade the nearby planet of Chrystali. The only hope left is the Falcon Fleet stationed on Planet Raleenia.,16,Accion,valiant falcons 2: heroes of the galaxy,tt12720838
,-,Leesa Robinson,"['Darran Mc', 'Cabe']",-,-,Accion,smoking man,tt12724856
,-,Leesa Robinson,"['Darran Mc', 'Cabe']",-,-,Accion,smoking man,tt12749986
,-,Matteo Maraffio,"['Riccardo Balatti', 'Sebastiano Fumagalli', 'Matteo Maraffio']",-,5,Accion,code yellow,tt12722784
,9.0,Lauritz Mazin,Lauritz Mazin,This film follows Wanda Maximoff as she is slowly losing her grasp on reality with her reality warping powers. The Avengers must stop at nothing to stop her world-ending madness.,36,Accion,spectrum cinema's house of m,tt12725436
,7.0,Jacob K. Ebbesen,Jacob K. Ebbesen,"In the year of 2008, Thomas Lund gets a mission to catch a spy hunter named Wolf. For Lund it's a little personal, because Wolf was responsible for the death of a beloved friend and colleague.",10,Accion,wolf: a thomas lund story,tt12735026
,-,Jacob Boatsman,Jacob Boatsman,-,-,Accion,chip manson 3 - this time it's personal,tt12739826
45,-,Robert Short,"['Shashone Lambert-Short', 'Robert Short']","Qwick, a hip-hop loving tech geek, must find a way to get a secret cure to his late grandfather's restricted lab. Just one thing...there's some people who'd kill to get that cure...literally.",-,Accion,the cure,tt10763494
45,-,Robert Short,"['Shashone Lambert-Short', 'Robert Short']","Qwick, a hip-hop loving tech geek, must find a way to get a secret cure to his late grandfather's restricted lab. Just one thing...there's some people who'd kill to get that cure...literally.",-,Accion,the cure,tt12746690
,-,Marjean Holden,Said Kakese Dibinga Chota,"Providence takes time off too spend time with her son, when she is ambushed by an Australian hit team out to collect a bounty that's been placed on her in Europe..",5,Accion,pheromone: providence,tt12752916
,-,Adam Roberts,"['Adam Hall', 'Adam Roberts']",-,6,Accion,lost and found,tt12755366
85,-,Samir Ali,Samir Ali,-,-,Accion,to the end,tt12757210
91,-,Brendan Kelleher,Brendan Gerard Kelleher,A top assassin is invited to take part in a deadly new experiment that will change the face of warfare.,8,Accion,under fire,tt12757630
,8.1,Sam Wickert,Eric Leigh,-,16,Accion,chalk warfare 4.0,tt12759454
,-,"['Marie France Louis', 'Twee Vu Sosa']",Twee Vu Sosa,-,-,Accion,beyond the best,tt12763994
,-,-,-,Reparto principal,6,Accion,the rhythm section: fight or flight,tt12782654
-,-,Thomas Merzlak,Thomas Merzlak,"Two people duel for some reason, and are beleaguered by a mysterious presence.",6,Accion,duel,tt12780400
-,-,Thomas Merzlak,Thomas Merzlak,"Two people duel for some reason, and are beleaguered by a mysterious presence.",6,Accion,duel,tt20114638
,-,Paul Krueger,Paul Krueger,-,-,Accion,man of action,tt12786786
,-,Tracy 'Twinkie' Byrd,-,-,-,Accion,because i believe,tt12803466
,-,Jason J. Tavares,Jason J. Tavares,"A kid came along who needed a favor, he wasn't a friend and he wasn't a neighbor - Eddie knew better than to trust a strange face, one that lurked out of the shadows from some other time and place.",28,Accion,eddie thurber-iii-the final countermeasure,tt12808028
88,7.7,Tony Cole,Tony Cole,"To rescue the kidnapped son of the President of the United States, John Bailey leads his inseparable and indestructible group of mercenaries into the volatile Horazon. In order to accomplish their task, The Club must take on the entire army of the rogue nation and come face-to-fa... Leer todo",22,Accion,the club,tt12810160
48,6.6,Emre Orun,Emre Orun,A gym owner struggles against an old adversary to keep his gym open while dreams give him clues to help him along the way.,25,Accion,battle,tt12810932
,-,Kevin Terry,-,-,12,Accion,fables issue #9: animal farm,tt12816650
,-,Martin Holper,Martin Holper,"When unemployed Ben learns that the treatment of his daughter suffering from leukemia is no longer financed, he decides to rob a car rental company .",19,Accion,resolve,tt12823172
,-,Piotr Hoang,Piotr Hoang,"Rockstar Puppy, a celebrity in the universe ruled by Cyberpunk Puppies, has a bounty on him and must use his wit to evade Assassin Pitbull - world's most feared puppy hunter.",4,Accion,rockstar puppy: we are the rockstars,tt12826710
,-,-,"['Victor Fleischauer Figueiredo', 'Tiago Fleischauer de Oliveira']",Two agents decide to infiltrate a high-security building to steal data from a computer and get rich.,-,Accion,a way in,tt12829604
,-,Chris Correa,Chris Correa,Two survivors try to fight on in a terrible world filled with the undead infecting everyone. Will they survive or let the City of Raleigh collapse.,4,Accion,nerfpocalypse,tt12835616
,7.9,Aidan Walsh,Aidan Walsh,-,35,Accion,horroverse full movie,tt12837380
,-,Chris Correa,Chris Correa,-,2,Accion,r/c warthog,tt12838546
37,-,Aj Cross,-,A new mission brings Peter head to head with a ruthless Karlov who will stop at nothing to incite warfare.,33,Accion,maximum ride,tt12837412
100,-,Josh Hale,-,-,-,Accion,skin deep,tt12845078
78,-,-,-,Reparto principal,-,Accion,dead end,tt12843926
,-,Toom Chanda,Toom Chanda,-,-,Accion,betrayal,tt12843812
,-,Martin L. Carlton,Martin L. Carlton,-,-,Accion,clear!,tt12850274
,-,Faris Jawad,Faris Jawad,-,1,Accion,run hasan run!,tt12849460
,-,Charles Steven Durán,Charles Steven Durán,Three mercenaries are hired to assassinate one of their own but there's more to this mission than meets the eye. Dive into the expanded universe of Crosswalk.,-,Accion,crosswalk: mercenaries,tt12856790
,-,Bethany Edwards,Bethany Edwards,-,-,Accion,girl's night,tt12861532
,8.7,Maarten Lemmens,Maarten Lemmens,"During a Foosball goalkeeper's frustration of being unable to get involved in the action, his pole breaks. He tries to show that he is meant for more than 'just' a goalkeeper.",2,Accion,goalie,tt12860676
,-,"['Brian Mcnu', 'Ity']","['Brian Mc', 'Nulty']",-,-,Accion,bloody finch,tt12867254
,-,Thorsten Kramer,-,"The music video for the title song ""DEVIL"" (TEUFEL) of the anti-bullying-film ""WHY? You can be the next one!"" (WARUM? Es kann jeden treffen!).",8,Accion,devil,tt12871290
,-,"['Brigitte Kali Canales', 'Hayley Keown']","['Brigitte Kali Canales', 'Hayley Keown']","When a Chihuahua named Cholula is kidnapped in broad daylight, her owner vows to do whatever it takes to rescue her fur-baby and make the evil captor pay. Never underestimate the love and determination of a dog mom.",-,Accion,love in the time of cholula,tt12874860
80,5.3,Royce Adkins,Royce Adkins,An ex super soldier with chronic asthma fights to prove his worth.,14,Accion,outcast,tt12881484
,-,Lance Muise,Lance Muise,-,3,Accion,ben 10 parody: if the omnitrix was a troll,tt12887214
,7.4,Shôjirô Nakazawa,"['Yasuko Kobayashi', 'Shôji Yonemura']","Anna, a 10-year-old girl, runs away from home and later chased by Shocker. She manages to hop onto DenLiner and she gets off during 1989 - the first year of the Heisei Era and has a great adventure with Momotaros and others.",23,Accion,kamen raidâ den'ô: puriti den'ô tôjô!,tt12888306
,-,Stelios Daniel Antoniou,Stelios Daniel Antoniou,"A quirky Man, a crazy Lady, a possibly demonic entity and an over-confident captive, collide in this other-worldly tale that focuses on character, morality, and quirky dialogue",-,Accion,ethereal living,tt12894618
,-,Lou Ratchett,"['Jayj Blanco', 'Lou Ratchett']","A rising rapper (Blanco) and his friend (Lou) are on a mission to make it out of the streets of Pittsburgh, PA. Now that a notorious drug kingpin (Shiz) is looking for retribution, Lou and Blanco's chance of making it out is slim-to-none.",44,Accion,consignment: betrayal,tt12898012
,-,Kenneth Castillo,-,-,-,Accion,unstopable,tt12898634
25,-,Raphaël Kaddour,Raphaël Kaddour,AXEL AND JAWAD WANT TO ROB AUDRY'S HOUSE AND BECOME OBSESSED WITH A SAFE.,-,Accion,obsession,tt12903432
,7.5,Terry Leung,Terry Leung,People battling to the death in a seemingly endless wasteland searching for the Embodiment of Angst.,175,Accion,open doom crescendo,tt12906170
,-,-,-,Reparto principal,-,Accion,pass the strike,tt12914248
,-,"['Silas Dunn', 'Tyler Flowers']",Silas Dunn,Jason Todd comes face to face with an adversary from his past. Only one of them will walk away.,7,Accion,red hood vs nightwing: fallen disciple,tt12929302
,9.3,Water Handblast,Water Handblast,"Submarine Man and his friends embark on an epic battle against a dark and evil entity known as ""The Stocking"".",17,Accion,the stocking,tt12942146
,-,Samtu Palouki,Samtu Palouki,"SPC Palouki, a Fort Bragg soldier, suddenly hears from his leadership that he will be deployed to Iran the next day, to support the US Troops in the middle east, following the assassination of the Iranian General Qasem soleimani. He has only few hours to prepare and inform his fa... Leer todo",-,Accion,the last call: world war iii,tt12951620
,-,Martin Helstáb,Martin Helstáb,"The hand which can't grab it, Stays clean or becomes bloody. Bottom of the lake seen from the mountain, Inside and outside came from the same fountain. ...The special relationship of a hunter, a robot, a giant salamander and a bird creature.",6,Accion,feast of the condor,tt12959050
10,-,Jared Goudsmit,Aidan Beasley,"In a world hurtling toward destruction, Winston has a memory to unravel - and an urgent message to deliver.",5,Accion,phantoms,tt12960734
,-,James Barbatano,"['James Barbatano', 'Drew Daly Hopper', 'Bethany Hoover']","Andrew Myst, a young detective hunts down a masked criminal known as the ""Duke"" while protecting the only person he's got left. Meanwhile, secrets unravel and his world is taken by storm.",-,Accion,blood hunter,tt12969436
,-,James Wakenell,James Wakenell,"Crime boss Lee Jenkins runs the city and no-one dares to oppose him. However, when rising vigilante Astaroth captures him, steals his leverage and delivers him to the police, Jenkins plots to seek revenge upon his new foe.",15,Accion,astaroth,tt12979026
,7.7,Davide Grisolia,"['Davide Grisolia', 'Rick Pfeiffer']","Earth: 65 Million Years ago. The evil Argor Zordak visit the blue Planet searching after animals for his evil experiments. Planet Earth today: A Group of Students, Eva Melas , Anna S. Madres and Tour Guide Biff Wilson follows Joseph Miles into the Cave, but you will not believe w... Leer todo",36,Accion,bad rap rising,tt10036186
,-,Zac Fudge,"['Zac Fudge', 'Olivier Lunardi']",A seasoned operative is called in to retrieve an asset on a particularly emotional day off.,-,Accion,extraction: f-229's day off,tt10204148
,-,-,-,-,-,Accion,cars and coffee movie,tt10275878
,-,Jenny Gärtner,Jenny Gärtner,-,-,Accion,aimbot,tt10308068
,-,Justin Mireku,Justin Mireku,-,-,Accion,code black: the journey,tt10353874
,-,-,-,It continues nearly six years later.,-,Accion,untitled 2nd epic nerf battle project,tt10627930
,-,Fouad Hajji,Fouad Hajji,-,-,Accion,order of khan,tt10730350
,-,Faton Millanaj,Faton Millanaj,-,-,Accion,roulette,tt10832098
,-,Jenifer Yeuroukis,Jenifer Yeuroukis,-,10,Accion,blessing,tt10901806
,-,-,-,"The Dark and Gothic City Known as ""Gotham City"" has been under attack by aliens and the caped crusader and other heroes need help to stop this evil, and solve whom it may be.",-,Accion,pixel batman: enter the phantom zone,tt10938042
,-,Sedrick Amar II,"['Sedrick Amar IIMatt Gould', 'Dan Zand']",A Director kidnaps a Writer to make the perfect movie.,-,Accion,blood on the screenplay,tt10968160
,7.9,Richard de Carvalho,"['Erik Magnusson', 'Richard de Carvalho']","On the trail of a crashed Imperial Shuttle, two bounty hunters collide over a valuable cargo, only to discover they're not the only hired guns around.",18,Accion,a blaster in the right hands: a star wars story,tt11117240
100,7.9,Marcos de la Rosa,Marcos de la Rosa,-,9,Accion,vagabond,tt11137438
,-,Jon Mancinetti,Jon Mancinetti,Anyone can be a hero in their brother's eyes.,25,Accion,super bois,tt11236294
,6.5,Rui Constantino,Rui Constantino,"Two divers are exploring underwater caves when they are attacked by a shark, the head of the maritime police joins forces with a young apprentice and a shark hunter to hunt the shark before it takes hold of the beaches.",44,Accion,tubarão: o regresso,tt11319636
,-,Ewan French,"['Ewan French', 'Jake Mason']",-,-,Accion,the red room,tt11359134
,-,Lorenzo Gutiérrez,"['Lorenzo Gutiérrez', 'Vincenzo Nappi']","In the distant future, within the city of LOS MUTANTES, FREDA DAVIS and LUCILLE NERO, two spies from the National Union of National Spies (N.U.N.S.), ask BETTY POWELL to help bring down the Catholic Association of Quebec (C.A.Q.) and its oppressive leader, JEANNE VERSACON.",13,Accion,n.u.n.s. with nunchucks,tt11372880
,-,Romel Xavier Moralez,"['Romel Xavier Moralez', 'Alyxandrya Prynce']",-,-,Accion,losin control,tt11410178
,-,Frederick Tabiyus Nah IV,"['Alexander Jesus Burgos', 'Frederick Tabiyus Nah IV']","California native Jamie Gonzalez, an amateur MMA fighter on the verge of his pro debut battles with self worth, past mistakes, tragedy, and the acceptance of those closest to him with his chosen life path. He realizes later that the only acceptance he needs is his own.",-,Accion,find your faith,tt11536594
24,-,Austin Kinser,"['Nick Desantis', 'Austin Kinser', 'Tyler Kinser']","When Chris is accused by his boss of being a rat, he must find his own way out of the cage he now finds himself in",-,Accion,caged,tt11605814
,-,Gerardo Herrera,Gerardo Herrera,-,-,Accion,la tercera caída,tt11616728
93,-,"['Yadi Nieves', 'Michael W. Pleasant']","['Christina Johnson', 'Yadi Nieves']",-,-,Accion,revenge,tt11621700
93,-,"['Yadi Nieves', 'Michael W. Pleasant']","['Christina Johnson', 'Yadi Nieves']",-,-,Accion,revenge,tt16019738
,-,John Denton,John Denton,"Max, a reckless corporate employee, is running late for an important board meeting. If he doesn't make it in time, then he faces termination of his job and his life.",-,Accion,constantly in action man,tt11701916
,-,Sandra Del Cid,-,-,-,Accion,raquel's legacy the revenge,tt11778036
,8.7,"['Chris Oz Mc', 'Intosh']","['Garrett Davis', 'Tori Hartley']","A young woman plans to hold up a gas station as she leaves town, but her plan goes sideways. Fast.",-,Accion,stick up,tt11866328
,7.0,Alex Proyas,Alex Proyas,"A young woman lost in a nocturnal, dreamlike city, with her twin psychic brothers who try to help her find her way home as she is pursued by a shadowy cult known as The Mysterious Ones.",20,Accion,mask of the evil apparition,tt11892182
,-,Jacob Trup,Jacob Trup,-,-,Accion,the flight of the manakins,tt11893652
,-,"['James Stewart', 'Darren Keilan']","['Darren Keilan', 'James Stewart']","Half brothers, Kai and Leo, both desperately want this job. Unfortunately, their deep seeded disdain for each other might land them in hot water.",-,Accion,an awkward encounter,tt11914358
,7.1,Kyohei Yamaguchi,Naruhisa Arakawa,-,39,Accion,mashin sentai kirameijâ za mûbî: bî-bappu dorîmu,tt11928952
