puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,-,['Deepan Chakravarthy'],['Deepan Chakravarthy'],A husband calls his pregnant wife at the verge of his final moment.,-,Drama,oru naal (one day),tt10267680
,-,['Carly Brown'],['Ellie Wilson'],"Three students in university halls notice a girl sitting alone in the gardens outside their flat. But every time they try to approach her, she disappears. Further investigations lead to a disturbing discovery about the past history of these student halls. A tense and chilling short story, which won Best Drama at the National Student TV Awards in 2012.",-,Drama,flat 443,tt10268442
,-,['Junpei Suzuki'],['Junpei Suzuki'],-,-,Drama,period uttara catharsis,tt10282030
,-,['Douglas Maxwell Myer'],['Douglas Maxwell Myer'],A portraitist camera wanders through the fields and forest of Moore State Park absorbing all of its natural frescoes.,5,Drama,natural frescoes,tt10289032
,-,['Shane Hues'],['Shane Hues'],-,11,Drama,zealous,tt10292936
88,-,['Anh Be'],['Dang Binh An'],"Confused by everything, he runs away from everything, but the further he runs, he seems unable to find the way out.",-,Drama,runaway,tt10294908
,-,['Michael Van Orden'],['Lyvia A. Martinez'],-,-,Drama,straw women,tt10299448
,-,['Michael Van Orden'],['Lyvia A. Martinez'],-,-,Drama,straw women,tt10327696
,-,['Michael Van Orden'],['Lyvia A. Martinez'],-,-,Drama,straw women,tt10328456
,-,['Tanju Berk'],-,-,-,Drama,old seats,tt10303010
,-,['Agnese Laizane'],"['Agnese Laizane', 'Alise Zarina']",-,31,Drama,paradi man skanu,tt10309806
,-,"['Luv', 'Leigh', 'An Clark']","['Luv', 'Leigh', 'An Clark']",-,-,Drama,killer husband,tt10328920
93,-,['Saumene Mehrdady'],['Saumene Mehrdady'],-,1,Drama,mk ultra,tt10377686
,-,['Carlos Ignacio Trioni Bellone'],['Carlos Ignacio Trioni Bellone'],-,5,Drama,el escondite del pájaro,tt10388846
,-,['Michael Brooks'],['Martin Stocks'],-,-,Drama,forever strangers,tt10400102
,-,['Jarleo Barbosa'],['Jarleo Barbosa'],-,-,Drama,faltam duas quadras,tt10419018
,-,['Patrick Willems'],['Patrick Willems'],The Spot sends a message to Marvel Comics to make him a better character.,2,Drama,the spot's demands,tt10431202
,-,['Thomas Griffet'],['Thomas Griffet'],"Spring 1815, Napoleon Bonaparte refuses to abdicate.",20,Drama,en attendant longwood,tt10431790
80,-,['Lina Collado'],['Lina Collado'],-,27,Drama,brick,tt10456906
,-,['Laurent Tabet'],['Laurent Tabet'],-,-,Drama,paname hotel,tt10473052
,-,['Cyrus Mirzashafa'],['Cyrus Mirzashafa'],Two boys venture to nearby fields and explore the sounds and elements. One of the boys assists his friend who is partially sighted to experience the world around him.,-,Drama,amble,tt10476442
,-,['Patrick Willems'],['Matt Torpey'],A guy fights the person who stole his milkshake.,1,Drama,milkshake fight,tt10538620
,-,['Andrés Lugo'],['Andrés Lugo'],-,-,Drama,silvio,tt10553268
,-,['Stacey Quine'],['Stacey Quine'],-,8,Drama,proxy service,tt10550576
33,-,['Dick Man-Wai Wong'],['Hiu Yan Cher Pang'],"While his two friends have already mapped their respective futures, Poon simply wants to get a good score in his second attempt at the HKCEE and stay in his own school. However, Poon gets another disappointing score, and his future is suddenly up in the air. Every year, some celebrate the fruits of their labor, while others dash around the city for their last hope at ... Leer todo",25,Drama,repeater,tt10568998
,-,"['Ngai-Man Chong', 'Calif Lok-Ling Lam']","['Ngai-Man Chong', 'Julian Che-Pak Pang']","Artificial light may have been one of mankind's greatest inventions, but it has also driven us apart from our families because it enables us to work longer and later hours. This drama tells three interconnected stories of people affected by light in different ways - A man forced to step away from work to take care of his injured mother in an apartment constantly lit b... Leer todo",28,Drama,lighter than love,tt10569038
,-,['Pako Leung'],['Pako Leung'],"Everyday, he battles the weather, the authorities, and a society that shows little concern for him. But like a reliable friend, you can count on this honest street vendor to be on that pedestrian bridge everyday, selling an old-school snack that few people eat and even fewer people appreciate. Like a forgotten endangered species struggling to survive in a modernized s... Leer todo",30,Drama,still on the bridge,tt10568892
,-,['Ming-Yee Cheung'],['Ming-Yee Cheung'],"A man and his elderly father take a journey to an offshore island. Believing this to be their final trip, the son desperately captures their moments together with his newly bought secondhand digital camera. Suddenly, the pictures are inexplicably erased, and there's no way to restore them. A reflection on the modern human's reliance on digital technology, this father-... Leer todo",19,Drama,this file cannot be deleted,tt10568902
,-,['Brian Frager'],['Brian Frager'],"A haunted professor struggles to rediscover the cause of his insomnia, circling ever closer to a devastating truth at the heart of his delirium. Will the suppressed memories overwhelm his frayed psyche, or will the truth set him free?",6,Drama,a persistent illusion,tt10573124
,-,['Darío Paso'],['Jaime Palacios'],-,-,Drama,cementerio de elefantes,tt10572778
,-,['William Vale'],['William Vale'],-,-,Drama,les lèvres closes,tt10584758
,-,['Mahyar Khosravani'],['Mahyar Khosravani'],"This is the story of three generations in the past, present and future. Each of them, celebrates the New Year in its own way.",7,Drama,the old pages of my notes,tt10586828
,-,['Trung Hai Bui'],['Trung Hai Bui'],-,7,Drama,broken day,tt10620834
,-,['Mani Nasry'],-,-,-,Drama,truth & lie,tt10626794
,-,['Emir Kula'],['Emir Kula'],-,19,Drama,bedensiz kadinlar,tt10653250
,-,['Can Sakar'],['Can Sakar'],-,-,Drama,2018 günlügü,tt10656262
,-,-,['Emmanuelle Chuvan'],Two parents of an adopted child fight with the authority trying to take her away.,4,Drama,colourblind,tt10661564
,-,['Gabriel Duran'],['Gabriel Duran'],-,-,Drama,cuerdas,tt10757270
79,-,['Matteo Pianezzi'],['Matteo Pianezzi'],-,10,Drama,smile,tt10768864
,-,['Marco Gernone'],['Marco Gernone'],-,-,Drama,8/9,tt10775846
,-,['Marco Gernone'],['Marco Gernone'],-,-,Drama,precauzione d'equilibrio,tt10775570
,-,['Daniela Casaburi'],['Daniela Casaburi'],-,-,Drama,ydor,tt10776228
,-,['Rachele Roppo'],['Rachele Roppo'],-,-,Drama,sottofondo,tt10776196
,-,['Jacques Boon'],['Brigitte Minne'],-,-,Drama,en toen kwam linde,tt10784486
,-,['Martin Villeneuve'],['Martin Villeneuve'],"This one-minute prelude to the film ""Mars et Avril"" unveils an intimate letter from elderly musician Jacob Obus (Jacques Languirand) to his friend, immortal cosmologist Eugène Spaak (Robert Lepage).",1,Drama,deux immortels: prélude à mars et avril,tt10796610
92,-,"[""Ala' Abu Ghoush""]","[""Ala' Abu Ghoush""]","Bashar, a nine year old Palestinian refugee, decides to take his goldfish to a bigger home.",10,Drama,goldfish,tt10796372
,-,['Alejandro Cabrera'],"['Alejandro Cabrera', 'William Shakespeare']","The tarot cards told Queen that her boyfriend is meant to great deeds, and now he will not hesitate to bath the town in blood to fulfill his destiny. But a dark premonition floats in the air. Maybe the cards were not totally clear on the meaning of their prediction.",9,Drama,walking shadow,tt10804766
,-,['Tommaso Landucci'],"['Tommaso Landucci', 'Giulia Moriggi']",-,-,Drama,johnny t.,tt10849058
,-,['Eric Spade Rivas'],['Eric Spade Rivas'],-,-,Drama,eye of the beholder brooklyn,tt10863478
,-,['Florin Calin'],-,-,-,Drama,cea mai frumoasa dimineata din viata mea,tt10908410
,-,['Mariusz Korycinski'],['Mariusz Korycinski'],"23rd April 1835, an unconscious boy was found not far away from Opinogóra. People from the town reach the village because they want to solve the mystery they are witnesses of. First, they meet a beautiful count's daughter and then they set off on a journey deep into the forest together with a mysterious guide.",11,Drama,in hoc signo vinces,tt10927762
,-,['Ariel Tamir'],['Ariel Tamir'],About the forbidden attraction of a father towards his daughter.,23,Drama,between the drops,tt10936760
,-,['Felipe Parra Roldán'],['Felipe Parra Roldán'],-,-,Drama,circulo de odio,tt10937824
,-,"[""Joshua van 't Hoff""]","[""Joshua van 't Hoff""]",An elderly man visits a closing film theatre and relives his memories of the place.,7,Drama,cinema palace,tt10943668
,-,['Noémie T.J. Phillipson'],-,-,-,Drama,bench,tt10945922
,-,['Julie Cail'],-,-,-,Drama,pièce pour trois personnages,tt10945910
,-,['Sebastian Klinger'],-,Two young and passionate table tennis players are both interested in the same girl. They decide to play one final table tennis match to decide who gets her. Who will win?,8,Drama,decision,tt10949024
,-,['Jonas Teitge'],['Jonas Teitge'],-,-,Drama,zeitfenster,tt10953434
83,-,"['F.C. Rabbath', 'Vanessa Vandy']",['F.C. Rabbath'],-,5,Drama,now or never,tt10985490
,-,['Tamara Segura'],['Tamara Segura'],Sometimes you just have to shed a little light on a tough situation to brighten the mood. This charming short from Cuba about harried mom and her sensitive son is most illuminating,8,Drama,cocuyos,tt11002612
,-,['David Antonio Cruz'],['David Antonio Cruz'],"Loosely based on Lolita Lebron, the Puerto Rican nationalist who led an attack on the U.S. House of Representatives in 1954 to draw attention to the cause of independence for her island home. Contains short video and audio samples of West Side Story, A Streetcar Named Desire, The Wizard of Oz, Silence of The Lambs, and Rebecca directed by Alfred Hitchcock. It also con... Leer todo",6,Drama,the no returns project,tt11052862
,-,['Marcelo Ferreira'],['Marcelo Ferreira'],A deluge. Two isolated actors. A final manifest. An incursion on art and culture backstage. What makes it difficult and delays the artist evolution.,40,Drama,playbeckett,tt11057418
,-,['Mauricio Halek'],['Mauricio Halek'],"A story full of nails, revenge and a girl who is willing to do everything for love.",9,Drama,5 clavos,tt11062288
,-,['Manu Delpech'],['Manu Delpech'],-,10,Drama,stay with me,tt11064818
,-,['Jeremy Thompson'],['Jeremy Thompson'],-,-,Drama,a story of love,tt11073450
-,5.2,['Beni Atoori'],"['Beni Atoori', 'Mitchell Cohen']",The sun failure to rise one morning with no scientific explanation. The resulting panic and global chaos challenges both one faith in mankind and in god as people struggle to find meaning in this apocalyptic event.,-,Drama,good god bad dog,tt1107819
,-,['Franca MaïSirieix'],['Franca MaïSirieix'],"With the help of her accomplice and little brother Sirieix, she makes a report on palliative home care, to enlighten patients and companions about this comfort and openness for the last trip.",18,Drama,soins palliatifs à domicile,tt11127394
,-,['Maciek Hamela'],['Maciek Hamela'],"The plot of ""Bonne Chance"" revolves around a woman who walks through the streets, asking people to wish her good luck without revealing the reason why. Despite her efforts, people refuse to offer their well-wishes. Feeling disheartened, she decides to try her luck with a lottery ticket. Just when she seems to have given up hope, a stranger passes by and finally wishes... Leer todo",-,Drama,bonne chance,tt11148094
,-,['Brett Calo'],['Brett Calo'],-,5,Drama,shards,tt11156914
30,-,['Deema Maghalseh'],['Rami Otaibi'],-,-,Drama,the boy,tt11173746
,-,['Ryuta Tanaka'],['Ryuta Tanaka'],A young man's search for the solution to his mystery illness triggers the collapse of his marriage and life.,28,Drama,+34,tt11173344
,-,-,['Scott Pryor'],-,-,Drama,take the stand,tt11179056
,-,['Marie Dufresne'],['Marie Dufresne'],-,44,Drama,it's all within you,tt11183754
,-,['Joe Cunningham'],['Joe Cunningham'],A screenwriter struggles to write a short film and instead becomes lost in his own somewhat imaginary misadventures.,9,Drama,writing: a short film,tt11192838
83,-,['Rebecca Hardy'],['Rebecca Hardy'],-,-,Drama,beyond the gates,tt11201528
,-,['Joel Schoenrock'],"['Gabriel Caponera', 'Joel Schoenrock']",-,-,Drama,faça o que fizer só não conte a ninguém,tt11212680
,-,['Mike Kelly'],"[""Frank O'Connor""]","First Confession is a film adaption of the classic short story by Irish author, Frank O'Connor.",18,Drama,first confession,tt11232738
,-,['Yma Zammit-Ross'],['Joel Beasant'],"A group of WA sawmill workers struggle for individuality and intellectual expression. They desire to make something else of their life, while trying not to lose hope as the world seems to close in.",-,Drama,the mill boys,tt11295400
,-,['Babita Puri Gupta'],-,-,-,Drama,and the life was snuffed off,tt11306858
,-,['Ross Bigley'],['Ross Bigley'],"Done for the MARNKino 48, theme one: So 1 location, 1 prop, 1 shot and 1 actor. A lonely older man comes home from the card with a card he just bought, after taking time to write a note in it, he tears it up.",5,Drama,the card,tt11323298
,-,['Dorota Zglobicka'],['Dorota Zglobicka'],-,21,Drama,love and shadow,tt11341998
,-,['Stephan Recksiedler'],['Stephan Recksiedler'],Jospeh caused his childhood friend Ludkin to drown during a fight. Ludkin's Mother Elsie can never forgive Jospeh for what he did. 40 years has past and Elsie lies on her deathbed. Her dying wish is to finally confront Joseph after all the years.,15,Drama,innate,tt11357638
,-,['Soy'],['Soy'],-,10,Drama,geomjisongarak,tt11367794
,-,['Lucas van Woerkum'],-,"Visualisation of Arnold Böcklin's painting Die Toteninsel, where the deceased on an island make the crossing to the afterlife. When a living woman arrives, the wandering souls start to haunt her. Music by Sergei Rachmaninov.",-,Drama,the isle of the dead,tt11385902
,-,['Federico J. Arioni'],['Federico J. Arioni'],Sometimes you make mistakes and want to turn back time to fix some things.,4,Drama,si pudiera volver el tiempo atrás,tt11413770
,-,['Matías Muñoz-Rodriguez'],"['Joaquín Sebastián Fernández Lieste', 'Alvaro Ortega']",The Shoes is a dark comedy that revolves around a funeral where the city customs are broken by country traditions.,15,Drama,zapatos,tt11422712
,-,['Jan Pikl'],['Jan Pikl'],A spectator turns around what he was just supposed to watch.,6,Drama,jinotaj,tt11473098
,-,['Mauricio Navarro'],-,"A blind man (Eder Espinoza) walks down the streets of downtown Santiago, he encounters a deaf woman (Claudia Salgado) suddenly they jump into a big fight, claiming that he doesn't see her and she doesn't hear him, making their argument pointless.",-,Drama,separtidad,tt11472828
,-,['Joshua Aaron'],['Joshua Aaron'],Six college friends lives become threatened when a mysterious murder happens at school.,26,Drama,the unknown,tt11477492
,-,['Joshua Aaron'],['Joshua Aaron'],Six college friends lives become threatened when a mysterious murder happens at school.,26,Drama,the unknown,tt1773773
,-,['Coquie Hughes'],['Coquie Hughes'],-,30,Drama,i am pearl james,tt11481840
,-,['Vit Fic'],['Vit Fic'],Arthur Rimbaud's story about a green hollow where a river sings.,8,Drama,le dormeur du val,tt11492154
,-,['Miguel Ángel Muñiz'],['Miguel Ángel Muñiz'],-,2,Drama,ojos,tt11502962
,-,['Marvin Tolentino'],['Nacho Gonzalez'],-,9,Drama,the assassination of michael jordan,tt11581196
,-,['Zi R. Lem'],['Zi R. Lem'],A detective investigating memory crime decides to alter his own memories of his wife.,15,Drama,altered memories,tt11616166
,-,"['Manjeet S Gill', 'Andrew J Walker']","['Manjeet S Gill', 'Andrew J Walker']",-,3,Drama,walk 17,tt11624892
,-,['Aristeu Araújo'],"['Aristeu Araújo', 'Sofia Helena']",-,3,Drama,por que corro?,tt11644504
,-,['Adam Zell'],['Adam Zell'],-,11,Drama,fixed,tt11700788
,6.8,['Alejandro Durán'],['Alejandro Durán'],-,13,Drama,sígueme,tt11709372
,-,['Alex Izman'],['Alex Izman'],-,-,Drama,3 razones,tt11735562
,-,['Prarthana Joshi'],['Prarthana Joshi'],-,-,Drama,hiding,tt11735888
,-,['Horan'],-,"The story revolves around a conversation between two young men who were once lovers, but now she is marrying another and decides to make a friendly dinner for her ex.",9,Drama,manchan,tt11807756
,-,['Emmie Kollau'],['Emmie Kollau'],-,11,Drama,dwalen,tt11812052
31,-,['Tyler Chipman'],['Tyler Chipman'],A white-collar dope picks a bad time to show up at his dealer's place.,3,Drama,raw deal,tt11824902
,-,['Charlotte George'],['Charlotte George'],-,2,Drama,young dads,tt11862018
,-,"['Tina Hörgl', 'Sebastian Klemm-Lorenz']","['Tina Hörgl', 'Sebastian Klemm-Lorenz']",In the reality TV show TV-Aktiv contestants fight for survival in a radioactive zone. The winner and their family wins medicare for life. All they have to do: Be the last one standing.,9,Drama,tv-aktiv,tt11906712
,-,"['Kristian Mc', 'Kay']",-,A mysterious man driving a black 69' Nova muscle car drives into a small Texas town and creates chaos amongst its locals with his good looks and vitality.,24,Drama,down the road,tt11909172
,5.0,['Ramon Zürcher'],['Ramon Zürcher'],A young woman is walking through the city. She meets a friend at a coffee shop. This friend tells her every detail about how she bought a bike the day before. The young women listens.,10,Drama,gestern hat sich meine freundin ein fahrrad gekauft,tt11964278
,-,['Prarthana Joshi'],['Prarthana Joshi'],-,10,Drama,for all it's worth,tt11990822
91,-,['Liang Kang'],['Liang Kang'],"Laosi coming the river, he saw Yazi and Dabao whose are Laosi's enemy accidental drowning. Laosi saved Yazi into the water but Dabao was drowned. Yazi's family said that Laosi is the murderer.",24,Drama,the outsider,tt12038088
,-,"['Alonso Machuca', 'Daniel Rebolledo Parra']",['Alonso Machuca'],"Alberto Blest Gana, in the middle of the writing process of his novel Martín Rivas, attends a night party in San Juan. There, he meets Marco, a bohemian intellectual who invites him to learn the tragic love story of Magdalena and Valentín, who, under the shadow of the fig tree, live their forbidden idyll in the context of the Chilean countryside traditions.",29,Drama,la flor de la higera de alberto blest gana,tt12043390
,-,['Johnny Serret'],-,-,-,Drama,a voyage for all,tt12049270
,-,['Fady Haddad'],['Fady Haddad'],"A love story filled with drugs, gangs, murder, and romance.",-,Drama,the greatest love story ever told,tt12092172
,-,['Nicolas Habas'],"['Nicolas Habas', 'Jean-Marc Laire']",-,-,Drama,mauvaise graine,tt12135306
43,-,['Eymeric Jorat'],['Eymeric Jorat'],-,7,Drama,camera obscura,tt12137484
,-,['Misaq Kazimi'],"['James Anthony Ellis', 'Ples Felix', 'Misaq Kazimi']","'Both Sides of the Gun' is based on the true story of Tariq Khamisa and Tony Hicks whose encounter result in murder, forgiveness and ultimately, a social movement.",-,Drama,both sides of the gun,tt12145858
,-,['Gulengul Altintas'],"['Gulengul Altintas', 'Garabet Orunöz', 'Yüce Yöney']",-,31,Drama,kaybolmayin çocuklar,tt12176462
,-,['Marc Haaz'],['Marc Haaz'],-,-,Drama,la note du pianiste,tt12196638
,-,['Sylvain Bresson'],['Sylvain Bresson'],-,-,Drama,une ame voilée,tt12288338
,-,['Ali Tansu Turhan'],['Ali Tansu Turhan'],"Salvador Dali confronts with his deceased older brother, who had also been named Salvador.",15,Drama,portrait,tt12321038
,-,['Manuel Pureza'],['Manuel Pureza'],-,-,Drama,terra do fogo,tt12353716
68,-,['Tharun Bhascker Dhaassyam'],['Tharun Bhascker Dhaassyam'],-,-,Drama,the journey,tt12369884
,-,['Carina Bueno'],"['Carina Bueno', 'Gabriel Valladão']",-,-,Drama,o silêncio de vitta,tt12430542
,-,['Jared Zacharias'],['Joe Simon'],-,1,Drama,time,tt12504084
,-,['Rodrigo Sousa e Sousa'],['Rodrigo Sousa e Sousa'],-,-,Drama,o barraco e o menino,tt12517822
,-,['Wayne Craig'],['Tijuana Layne'],A woman dreams of being a dancer finds herself stuck in an abusive relationship. She finds herself meeting a woman who opens not only her mind but her heart to accepting her dream can become a reality. Blue Hearts is a story of accepting your own heart and recognizes the power of a dream.,-,Drama,feast of souls,tt12523830
,-,"['David Legrand', 'Boris Lehman']","['David Legrand', 'Boris Lehman']",-,-,Drama,la marelle et les epouvantails,tt12533430
,-,['Marco Augelli'],-,-,-,Drama,al quds,tt12606524
,-,['Sanjay Sakshii'],['Sanjay Sakshii'],-,-,Drama,beti,tt12607704
,-,['Amirah M. Tajdin'],-,-,8,Drama,fluorescent sin,tt12619606
,-,['David Zellis'],['Matthew Etches'],A man who works out of his basement witnesses a terrible crime and feels an inability to take action when needed. Based on the award winning short story by Writer Matthew Etches.,3,Drama,united colours of a dead dog,tt12635148
,-,['Bobb Muchiri'],['Bobb Muchiri'],-,8,Drama,kichwateli,tt12656716
,-,['Omelga Mthiyane'],-,-,26,Drama,li xia's salon,tt12664890
,-,['Jorge Vigara'],['Jorge Vigara'],-,-,Drama,soy inmortal,tt12816086
,-,['Faran Moradi'],"['Faran Moradi', 'Till Schliemann', 'James Yigitoz']",-,2,Drama,broken,tt1517636
,-,['Faran Moradi'],"['Faran Moradi', 'Till Schliemann', 'James Yigitoz']",-,2,Drama,broken,tt12814402
,-,['Faran Moradi'],"['Faran Moradi', 'Till Schliemann', 'James Yigitoz']",-,2,Drama,broken,tt10571324
,-,['Faran Moradi'],"['Faran Moradi', 'Till Schliemann', 'James Yigitoz']",-,2,Drama,broken,tt12110318
,-,['Ines Ben Othman'],['Ines Ben Othman'],A couple escapes their financial problems and decides to make a living on love and fresh water.,12,Drama,d'amour et d'eau fraîche,tt12825564
,-,['Eduardo Lecuona'],-,-,-,Drama,kabukicho,tt12841080
,-,['Leo Ayres'],['Paul André Serrano'],-,-,Drama,una playa distante,tt12864514
,-,['Marcel Schneidenbach'],['Marcel Schneidenbach'],-,11,Drama,das gedächtnis der strahlen,tt12900988
,-,['Lucas Gutierrez'],['Lucas Gutierrez'],A father meets his daughter after several years. The relationship is complicated but there is a connection between them.,-,Drama,solo un instante,tt12906400
94,-,"['Christopher Nostrand', 'Justin Schwartz']","['Christopher Nostrand', 'Justin Schwartz']",A business man is concerned about his future and must choose work or family.,8,Drama,scrambled,tt13008080
,-,['Tymon Brown'],"['Tymon Brown', 'Shori Matsumoto']","After his car breaks down on his way to the airport, Seth encounters a starving woman and her infant child - but helping them may cost him dearly.",17,Drama,passenger,tt13009454
,-,['Tymon Brown'],"['Tymon Brown', 'Shori Matsumoto']","After his car breaks down on his way to the airport, Seth encounters a starving woman and her infant child - but helping them may cost him dearly.",17,Drama,passenger,tt15692054
33,-,['Isaac Bazán'],['Isaac Bazán'],-,-,Drama,the kiss,tt13011008
33,-,['Isaac Bazán'],['Isaac Bazán'],-,-,Drama,the kiss,tt11468658
,-,['Bodo Kox'],['Bodo Kox'],-,5,Drama,ksiezycowa rzeka,tt13034218
,-,['Bodo Kox'],['Bodo Kox'],-,6,Drama,rura,tt13034186
40,-,['Dilip Rathod'],['Dilip Rathod'],-,3,Drama,the loop,tt13042704
,-,['Peter Mattsson'],['Olle Ferner'],-,5,Drama,raubtier: en hjältes väg,tt13044404
,-,['Axel Rosito'],['Axel Rosito'],-,18,Drama,la promesa,tt13061998
,-,['Felipe Joffily'],"['Guga Coelho', 'Alê Felix']",-,14,Drama,sobre o menino do rio,tt13065550
79,-,['Sam Milletti'],-,-,-,Drama,trust,tt13093410
,-,['Cris Vázquez de Mercado'],['Cole Mays'],A young man learns to find his voice and no longer allow silence to rule him.,4,Drama,speak your mind,tt13108034
,-,['Sergio del Campo'],-,-,-,Drama,40% vol.,tt13111240
,-,['Dmytro Sukholytkyy-Sobchuk'],"['Dmytro Sukholytkyy-Sobchuk', 'Gustav Klimt']",Three different periods in life of a woman.,10,Drama,nytka,tt13189146
,-,['Péter Vadócz'],"['Laura Schettino', 'Péter Vadócz', ""Gabriella d'Amico""]",-,8,Drama,sono qui,tt13195024
32,-,['Darja Polakova'],['Darja Polakova'],-,-,Drama,zoe,tt13339390
,-,['Ivan Wood'],['Sam Snape'],-,-,Drama,an immortal game,tt13371048
,-,['Sergey Andryushkin'],-,-,-,Drama,otets,tt13418526
94,-,-,['David Bark'],-,19,Drama,wings,tt13430448
,-,['Margaret Lawrence'],['Margaret Lawrence'],-,-,Drama,tradition,tt13438064
21,-,['Vit Fic'],['Vit Fic'],Looking for White Rabbit? What a crazy habit.,7,Drama,white rabbit,tt13468910
,-,['Dylan Verrechia'],['Dylan Verrechia'],-,-,Drama,any other day,tt13483562
,4.6,['Aleksandr Veledinskiy'],['Aleksandr Veledinskiy'],"Locked in a bunker and faced with an impossible commission a young artist has to look beyond reality and logic, and face himself.",6,Drama,portret,tt13535506
,-,['Enrico Vanni'],['Enrico Vanni'],-,-,Drama,don't you have a mother?,tt13536750
,-,['Natal Portela'],-,-,33,Drama,francisca carla,tt13544224
,-,['Phil Vasquez'],['Phil Vasquez'],"Facing the end of a relationship, a man comes to realise that his love of historic New York may be the major difference and the missing connection between him and his girlfriend.",-,Drama,song of relations,tt1358270
,8.2,['Rati Oneli'],"['Ika Avaliani', 'Rati Oneli']","Part dream, part recollection THEO documents several days of a young mans life with fluid imagery and nontraditional narrative illuminating the emotional and transitional human condition. It's a story of a modern human, caught in the ""relentless-right-now"", lost in the powerful vortex of life, unable to find a way out or define himself, and unwilling to change.",30,Drama,theo,tt1358277
,-,['Marc Bretzler'],"['Marc Bretzler', 'Jörn Precht']",-,20,Drama,kiss 'n' ride,tt13594740
,-,"['Richard Hall', 'Josh Randall']","['Richard Hall', 'Josh Randall']",-,-,Drama,turning ten,tt13618584
,7.4,['Brad Crowe'],['Brad Crowe'],"Daryl Hexler has had to take care of his mentally and physically handicapped brother Sebastian all his life. When Sebastian dies in a freak bathroom accident however, Daryl embarks on a darkly comedic journey involving beach cremations, body donations, and carpool lane violations, all the while learning one of the toughest lessons in life: how to grieve for the loss o... Leer todo",20,Drama,potter's field,tt1364278
,-,['Alaya Riefensthal'],['Alaya Riefensthal'],An avant-garde experimental drama study of a female performer/actress trying in different ways to entertain a group of men and to survive.,6,Drama,bardo,tt13649690
,-,['Alaya Riefensthal'],['Alaya Riefensthal'],An avant-garde experimental drama study of a female performer/actress trying in different ways to entertain a group of men and to survive.,6,Drama,bardo,tt12987836
,-,['Murat Cetinkaya'],['Murat Cetinkaya'],-,-,Drama,asker,tt13700826
,-,['Vizen G. Hernández'],['Vizen G. Hernández'],-,10,Drama,senderos,tt13717820
20,-,['Noah Mucci'],['Noah Mucci'],-,-,Drama,tank,tt13733152
,-,['Byeong-Jun Kim'],['Byeong-Jun Kim'],-,29,Drama,nachseon,tt13748782
,-,['James Cairns'],-,"Having a Mental Illness and how this can change your outlook on life. How does a man at 23 adapt to being told he has a condition, one he never asked for, and the lasting effect it has not just on his life but his recovery.",24,Drama,changes within,tt13834416
,-,['Jessica Lopez'],['Jessica Lopez'],"Latin for Order of the Virtues, ""Ordo Virtutum"" is a Gregorian chant about the battle between the devil and the virtues over the soul of a girl named Anima.",-,Drama,ordo virtutum,tt13838100
,7.0,['Bill Reilly'],['Steve Passmore'],As though torn from today's headlines 'Pricks' brings to life a contemporary urban legend and melds it with the genre of reality entertainment. 'Pricks' pushes the boundary of how far media driven projects should venture in an attempt to satisfy an audiences hunger. This 10 minute short evokes both hatred and admiration for it's central characters. Upon completion one... Leer todo,10,Drama,pricks,tt1387436
,-,"['Maitri Dave', 'Ajinkya Hukerikar', 'Aastha Jain']","['Maitri Dave', 'Ajinkya Hukerikar', 'Aastha Jain']","This is a story of a boy and his oily hair, a belief that flows through Indian families that make the kids look sober and studious. He is bullied by the esteemed bunch for his ways and hence follows a journey of friendship, fitting in, falling out and learning to stand.",19,Drama,tellu - a boy who applies oil,tt13900914
30,-,"['Jerome Alcordo', 'Ionone Bangcas']","['Ionone Bangcas', 'Carlyn Ceniza', 'Arnold Sanico']",'Anna' is about a family welcoming a young girl into its home and the life of its members.,-,Drama,anna,tt13932242
30,-,"['Jerome Alcordo', 'Ionone Bangcas']","['Ionone Bangcas', 'Carlyn Ceniza', 'Arnold Sanico']",'Anna' is about a family welcoming a young girl into its home and the life of its members.,-,Drama,anna,tt13550632
29,-,"['Jerome Alcordo', 'Ionone Bangcas']",['Jerome Alcordo'],A lesson in forgiveness among youngsters during one magical Christmas Eve.,-,Drama,snow day,tt13938806
,-,['Vicky Khandpur'],['Vicky Khandpur'],This film shows us A virgin boy's first visit to a prostitute and THE PRICE he has to pay. What could it be? Expect the unexpected from our twisted social satire film. Watch it to know more. This film has won multiple awards and screened and many festivals. The Price was the winner of UTV World Movies Contest in 2010 and also was premiered on UTV World Movies channel ... Leer todo,-,Drama,the price (ifc),tt14018592
,-,['Abigail Lim Aquino'],['Abigail Lim Aquino'],Mariel is a teenage girl with a big dream of becoming the Sinulog Festival Queen but her family challenges her values and goals. Will Mariel be able to overcome these challenges to reach her dream?,14,Drama,damgo (dream),tt14031952
,-,['Steven Hayes'],-,-,-,Drama,the necklace,tt14046578
,-,['Jérôme Corbiau'],-,-,-,Drama,amour noir,tt14061948
,-,['Dinis Rodrigues'],['Dinis Rodrigues'],-,1,Drama,la isla bonita,tt14069372
33,-,['Juan Avilez'],['Juan Avilez'],A psychological drama about a women who's fighting to get a hold of her reality.,-,Drama,exit,tt14107868
,-,"['Alejandro Báguena', 'Alejandro Gala']",-,-,-,Drama,solo eso,tt14111470
,-,['Péter Vadócz'],['Péter Vadócz'],-,5,Drama,due,tt14111024
