,0,1,2,3,4,5,6
242,6.9,"['Daniel Fajemisin', 'Duncan Jonathan Pearson']","['Daniel Fajemisin', 'Duncan Jonathan', 'Pearson Stephen Follows']",'Space Chase' is a fast-paced short film from Catsnake Studios. Our hero and heroine become locked in a frantic race using elements of Parkour to reach their goal.,-,space chase,2006
243,6.9,Russ Emanuel,Emile Haris,A female assassin's personal and professional life collide.,-,girl with gun,2006
244,6.7,Dean Francis,['Rozlyn Clayton Vincent'],"A female flight attendant on a Trans-Pacific flight asks the question: ""what would you do with the last five minutes of your life?"" And answers it in the worst case scenario.",-,afterlife,2006
245,7.3,"['Steffen Hacker', 'Alexander Kiesl']","['Steffen Hacker', 'Alexander Kiesl']",Business as usual at a normal airport. But have you ever thought about the pilot's egos? Two aircraft crews try to find out which plane burns more rubber on a quarter mile.,-,racing beats,2006
246,8.9,Ming Lo,Ming Lo,-,-,safe,2006
247,6.8,Mats Karsvall,Mats Karsvall,"The film begins with authentic statements from American intelligence officials, describing Sweden as a naive country and a home for terrorists. Then we follow a man from the Middle East through the streets of Stockholm. At the American Embassy, an operation starts off. According to their intelligence, the man is a terrorist heading for a terrorist cell. They follow hi... Leer todo",-,backyard suicide,2006
248,5.8,Philipp Eichholtz,Philipp Eichholtz,-,-,perfect day,2006
249,7.2,Brad Kean,Brad Kean,"Brilliant robotics engineer Alex Wayland has perfected android technology. When he refuses to continue working under his corrupt superior, Wayland discovers that he is now marked for replacement. Stalked by an android bearing his exact likeness, Wayland must stop the corporation at all costs. In a world where anyone can be replaced at a moments notice, where do you tu... Leer todo",-,entity: nine,2006
250,7.7,Eddie Shieh,Eddie Shieh,Two immigrants embrace an ingenious solution while distributing restaurant menus.,-,no menus please,2006
251,5.2,Harold Cronk,Rik Swartzwelder,"Inspired by a Mark Twain short story, WAR PRAYER is an intense atmospheric film that takes the viewer through a surreal, ravaged landscape; it is a world that is vaguely familiar; recognizable, yet altogether unknown. Through thick clouds of choking gas, a Hero plants land mines; an Enemy pursues. When their paths collide, who will be left standing?",-,war prayer,2006
252,8.3,Bilge Ebiri,Bilge Ebiri,A hapless thief gets more than he bargained for when he starts scoping out an old woman's luggage.,-,purse snatcher,2006
253,7.0,Ben Telford,"['L Frank', 'Baum Joseph', 'Conrad Michael Herr']","Dorothy Willard, East Asian-American offspring of the Viet Nam War, takes a dream mission to ""terminate"" a renegade U.S. Army colonel - code-named 'The Wizard'.",-,apocalypse oz,2006
254,6.4,Dean Bajramovic,Dean Bajramovic,"They say Asian Assassin Johnny Hung kills without warning, without a sound. They say he is invincible. They say he bitch slapped the devil then banged his wife. The last time crime boss Gogo brought the legendary Johnny Hung to town was 2 years ago. Johnny Hung brought with him only one thing, absolute obliteration to all who stood in his path. When Johnny Hung left, ... Leer todo",-,guns to gogo,2006
255,6.6,Kaisa Penttilä,Kaisa Penttilä,A caring mother turns into a powerful world-saving superhero within seconds and leaves on a rescue mission and the little boy is alone - once again.,-,supermiehen poika,2006
256,-,Andrew Neel,Andrew Neel,"Cosey, during his bid to become a member of his Bronx gang, tries to avoid harming an innocent stranger who is the victim of his violent initiation ritual.",-,initiation,2006
257,6.2,Lydia Martinelli,Lydia Martinelli,-,-,leverage,2006
258,8.8,Guy Shahar,"['David Broitman', 'Guy Shahar']",-,-,mop that!,2006
259,4.4,Ryan Travis,"['Ryan Travis', 'Ari Weiner']","From ShadowScreen Productions comes the second short film by Director Ryan Travis. The Chase is a high octane ride through the gritty urban landscape of Hamburg, Germany. The ride begins in a barren warehouse, where the Thief, played by Beau Clark delivers high end merchandise to his underworld client. The underworld client, or Boss, played by Kevin Scott Allen closel... Leer todo",-,the chase,2006
260,8.4,"['Antony Sestito', 'Fulvio Sestito']","['Antony Sestito', 'Fulvio Sestito']",It's the 9th inning of a high-stakes baseball game. The batter faces his worst adversary. The Old West. Jonathan C. Edwards confronts the nightmares of his past. Their destiny is about to be decided.,-,the showdown,2006
261,8.6,Josh Slates,"['Boson Au', 'Leah Liu', 'Josh Slates']","When an unassuming bubble-tea kiosk girl runs afoul of a trio of flunkies in a rough-and-tumble haven for costumed miscreants, she unleashes her heretofore underestimated martial-arts abilities upon her hapless antagonists.",-,ponkutsu park,2006
262,6.8,Louie Cowan,['Daniel Alan Kiely'],A brother's love and protection toward his sister catapults him into facing a stark choice. Will he be able to resist the impulse for Vengeance or will he find a better way?,-,a cold blood,2006
263,7.0,"['Tyler Joy', 'Bohdan Neswiacheny']","['Tyler Joy', 'Bohdan Neswiacheny']","When a crime lord is murdered, the daughter hires a hit man to avenge his death.",-,no reply,2006
264,7.9,Gabriel Dowrick,Gabriel Dowrick,"Opening just after a robbery gone wrong four goons stand between this violent, vigilante, vengeful cop and the car park exit - his imaginary salvation - but real damnation.",-,the lord is my shotgun,2006
265,-,Eric Miles,Eric Miles,"Caught behind enemy lines, three Army Men face a storm of exploding projectiles and rough terrain. Will they survive the onslaught of enemy fire, or is their fate to fall on a Foreign battlefield? Only your wildest imagination will tell what is in store for the Army Men.",-,army men,2006
266,7.1,['Michael B Chait'],['Michael B Chait'],"Two former lovers are reunited by a mysterious matchmaker, only to find themselves trapped in a game of life and death.",-,lovers,2006
267,8.3,Ryan Knight,Ryan Knight,"A narrative film about a family man called to duty during WWI. When the fight for freedom calls, he must leave his family behind. Powerless, all they can do is pray for peace and hope one day he will return home.",-,road of the world,2006
268,-,John Rackham,John Rackham,Double-crosses and martial arts action follow the arrival of an advanced handgun - the McGoughain M233 - in this tongue-in-cheek short thriller.,-,the liberator,2006
269,6.9,['Michael D Friedman'],"['J R', 'Francis Michael', 'D Friedman', 'Martin L Kelley']",Special agent Joel Hurst's new found fame proves to be a detriment to his job performance.,-,overblown,2006
270,7.3,Satoshi Morota,Shô Aikawa,"A mysterious being called ""Muse"" summons the strongest to come and find her, leading the Boukenger, the Negatives and even Akashi's father to search her mountain fortress unaware of her true plan.",-,gôgô sentai bôkenjâ za mûvî saikyô no pureshasu,2006
271,8.0,['Daniel Gil Suarez'],['Daniel Gil Suarez'],-,-,mi terruño,2006
272,-,Noel Thompson,-,-,-,luvh8,2006
273,8.0,Pedro Chaves,-,-,-,rush 1,2006
274,7.1,['Alfred Thomas Catalfo'],['Alfred Thomas Catalfo'],"A famous museum... a shocking murder... a distinguished symbologist... an alluring cryptologist... secrets written in code. No, it's not that ""other"" story. When the curator of The Norman Rockwell Museum in Stockbridge, Massachusetts, is murdered, the police desperately need help with the investigation. Langford Fife, Professor of Symbology at Stockbridge Community Co... Leer todo",-,the norman rockwell code,2006
275,-,Josh Thacker,Chad Gilman,-,-,subversion,2006
276,-,Seth Larsen,Seth Larsen,"An infant is left at a cop's door. And with it, a death wish.",-,entangled,2006
277,6.8,"['Julien Lacombe', 'Pascal Sid']","['Julien Lacombe', 'Pascal Sid']","In the early 80's, a group of gangsters prepares a robbery in a warehouse, but the arrival of a newcomer throws disorder in the team.",-,le sixième homme,2006
278,6.0,"['Christopher Compton', 'Mason Compton', 'Krissy Heishman']","['Christopher Compton', 'Chad Myers']","Frankie needs to make quick deal, but Ciaran comes to collect Frankie's debt and doesn't leave emptyhanded.",-,loose ends,2006
279,7.0,Aurélien Poitrimoult,"['Aur Poitrimoult', 'Fran Striker']","The Green Hornet is a short film based upon characters from the popular radio and pulp series. The Green Hornet is actually Britt Reid, fearless newspaper publisher, who hides behind the Hornet's disguise to battle criminals that have managed to escape the long arm of law-aided. On his side we find of course his martial arts expert sidekick, Kato.",-,the green hornet,2006
280,6.6,Felix Allen,Felix Allen,"In a Godless world, one man has returned to his action hero roots to defend his faith. That man is Mel Gibson, and he has... Passion to the Max.",-,passion to the max,2006
281,8.3,Alexander Kontoleon,"['Pete Barbera', 'Jessica Douglas', 'Micah Joel']","Steve Goldstein, office ninja, struggles to find romance and true love in New York's difficult dating scene as he negotiates dealing with his 30th birthday.",-,lonely dragon,2006
282,8.3,Mike Donis,"['Marsha Courneya', 'Mike Donis', 'Aaron Tsang']",A retiring agent and his trained replacement are ambushed on their last mission.,-,the blue seal,2006
283,7.6,Pekka Holma,"['Pekka Holma', 'Antti Merilehto', 'Pentti Pekkonen']",-,-,conflict,2006
284,6.6,Moe Charif,Ahmad Charif,"Emily wakes up to find herself in the middle of nowhere. Chased by a group of complete lunatics; and for reasons beyond her comprehension, instincts kick in as she tries to make sense of the mess she has stumbled into whilst surviving at the same time. Hunted is a movie revolving around such people, who would stop at nothing in order to entertain themselves, even if i... Leer todo",-,hunted,2006
285,8.8,Gabe Uhr,"['T K', 'King Gabe Uhr']",The adrenaline-filled adventure of two detectives taking on the hop heads and the dreaded caffeine cartel.,-,venti vice,2006
286,-,Morgan Christie,-,-,-,the future box,2006
287,4.2,Matt Balzer,"['Matt Balzer', 'Samuel Harrison', 'Creed Henderson']",A shadowy man races against time in a fight to save his daughter from a chemical doomsday.,-,checkpoint echo,2006
288,8.5,Dan Ast,Dan Ast,"Sherry is the only survivor of a shooting in her school library. Now, hidden among the bookcases and desks, she must find an exit before the shooters realize she's still inside.",-,six minutes in a library,2006
289,-,['Jon C Carlson'],['Jon C Carlson'],"Chris is absolutely stunned when he discovers that his favorite comic book superhero is ""real!""",-,terminal man,2006
290,6.8,Billy Hanson,Billy Hanson,"Jerry, a cunning bank robber in his heyday, is released from prison to find that his daughter, Monica, may be following in his footsteps. After tracking down Monica and her short tempered boyfriend, Jerry helps Monica find an escape from criminal life she's started to lead.",-,revolver,2006
291,7.0,Ben Mathus,Ben Mathus,Four friends get more than they bargained for when they encounter a pack of kung fu fighting zombies while on their way to a martial arts competition.,-,enter the zombie,2006
292,7.3,Eric Won,Eric Won,"Ken, a homeless boy gets into a fight with another boy on the street. Jack, the crime boss saves Ken's life and brings him home. 20 years later their relationship becomes father and son and Ken fights to protect Jack from other criminals.",-,ken,2006
293,7.2,Dan Dujnic,"['Ian Camacho', 'Dan Dujnic', 'J Adam Giese']","Think your days in college were tough? Try making up with your girlfriend, finding food for your best buddy, running into a psycho RA and putting up with her whiny boyfriend on the same day! Oh, and did we mention that everyone else is a zombie?",-,brunch of the living dead,2006
294,5.1,Brooks Hunter,Brooks Hunter,"Death, torture, and pain are all worth the price of medical testing for the hottest new anti-depressant on the market, Zexler's ""Happy Now."" When patient, Lance Campbell, escapes from Zexler's evil clutches, he becomes society's only hope in knowing the truth behind this world renowned company!",-,happy now,2006
295,6.4,Lee Oliver,Lee Oliver,"11-year-old Ian loves to play video games. Especially violent ones. That all changes, however, when he plays Hot Wired 3, an extremely graphic and sexually explicit video game that's intended for mature audiences. Hot Wired 3 sucks Ian into a virtual world of whores, drugs and colorful thugs, and where murder and mayhem are all too real. Fearing for his life, Ian desp... Leer todo",-,gamer,2006
296,8.6,Chris Vallone,Chris Vallone,-,-,chi,2006
297,7.9,Phillip Briggs,"['Phillip Briggs', 'Phil Bucci']",-,-,second round,2006
298,5.7,Aaron Schoenke,"['Bill Finger', 'Bob Kane', 'Aaron Schoenke']","Joker has escaped recently from Arkham Asylum, he kills Robin, Jason Todd, as Robin dies Batman loses control and decides to kill the Joker but many things will get in his way, but Batman will do whatever it takes to finish his mission.",-,batman legends,2006
299,6.2,Kevin Kuehnast,Kevin Kuehnast,One man must fight the city's underbelly in search of retribution.,-,the cold farewell,2006
300,7.4,Colin Decker,Colin Decker,"The ""Mime Massacre"" is a tale of one man's lifelong mission for vengeance on all mimes that leads him to where the story begins, the mother of all mime gatherings, the Mime Workshop. Penetrating the mime lair, the Mad Man's years of both hatred and unwitting respect for the craft of mime, culminate in explosive mayhem. The Mad Man uses the one method the mimes are pow... Leer todo",-,mime massacre,2006
301,6.8,Spicy Mac,['Spicy Mac Raphaello'],"The Detective Jack is bound with a missile guidance device by Domingues. This is an impossible task. 1.To cancel the missile guidance, Jack has to get 4 digit code. This code is written on the statue of liberty's forehead in Las Vegas which is 230miles from him. 2. The missile guidance device is itself a time bomb. To unlock this device, he has to get a key which is o... Leer todo",-,french bomber detective,2006
302,8.1,['Pierre Emmanuel Plassart'],['Pierre Emmanuel Plassart'],"Patrick, a young and ambitious journalist, is investigating the famous drug dealer Carlos Martinez. Helped by Mark, a federal agent and his best friend, they're going to try to put him down. By going too far in this case, he soon realizes that even justice is corrupted and the only person he can trust is himself. When powerful people don't want you to discover the tru... Leer todo",-,betrayed,2006
303,4.8,Martin Troy,Jon Bonnell,Two hit-men arrive to whack a mob boss but get more than they bargained for.,-,the cleaner,2006
304,8.9,['David Will No'],['David Will No'],"Darak is an aging Sword Master - Juda, his brilliant apprentice son. Juda recounts the events that lead to the destruction of their relationship and finally the ultimate challenge - a death duel. In a world lost in time, the metal of loyalty, honour and family are tested as the tragedy is played out.",-,forged,2006
305,-,Steve Kahn,Steve Kahn,"Michael Bender has the perfect woman - Mia. She's beautiful. She's sexy. And, she loves him. The perfect love story comes to a screeching halt when Bender can't resist the lure of another woman. Bender's blunder thrusts the couple in to a surreal world of suspicion, jealousy and revenge that erupts into a 1970's Hong Kong style Chop Suey Martial Arts brawl climaxing i... Leer todo",-,daños del amor,2006
306,3.3,Brett Haley,Travis Beacham,"Melvin Mozart has a fool proof plan to rob a bank, except he didn't count on one thing, his high school sweetheart is the teller that day.",-,seconds,2006
307,-,Michael Langley,Michael Langley,"For Javier the dream of becoming a prizefighter just isn't coming true. Between trouble with money, trouble with his wife, and a baby on the way; he needs to changes things fast. With his career going nowhere and no other prospects, Javier makes a decision that he will quickly comes to regret. Convinced that $10,000 will solve all of his problems, he agrees to throw a... Leer todo",-,palooka,2006
308,8.2,Brandon Webster,Brandon Webster,"A woman, a cop, and a stolen purse... The story of young pick pocket who gets a caught up in a heist bigger than he can imagine while on the run from the police.",-,thefts,2006
309,7.6,"['Adam Kirley', 'Joby Stephens']",Joby Stephens,A short film harnessing the feel and atmosphere of a stealth video-game mixed with the action of a Hollywood blockbuster.,-,project one,2006
310,-,Tal Unreich,"['Liron Unreich', 'Tal Unreich']","In a post 9/11 world, a war-riddled reality of paranoia and panic pervades where everyone is a suspect.",-,heaven,2006
311,-,Ford Austin,Oscar Ray,"When two vampire sisters descend upon a small town in the middle of the country, they attempt to put an end to a centuries long battle for the world.",-,the lady blades,2006
312,-,John Varga,John Varga,The police department's Hoisting and Urgent Lifting (H.A.U.L.) Unit races against time to save a man trapped under a fridge.,-,h.a.u.l.,2006
313,6.6,Kate Madison,"['Joe Davison', 'Kate Madison']","The discovery of an ancient book leads Abigail down a path she never expected. Pursued by evil, haunted by the past and guided by a stranger, known only as Michael, she must restore the balance or face a world of darkness.",-,into the darkness,2006
314,-,Ozwald Boateng,Varon Bonicos,One man who holds the belief of many has the power to overcome and conquer all things.,-,no boundaries,2006
315,3.6,Yousaf Muhammad,Yousaf Muhammad,It shows the struggle of some women who survived after being gang raped by powerful civilians and men from the military.,-,no place to hide,2006
316,5.5,Matt Duggan,Matt Duggan,"Shane Wayne has been playing the game of Tag for a lifetime and never been ""IT"". Now the game is ruining his life and he wants to get out - but his fellow gamers won't let him - will he get out without being ""IT""?",-,tag,2006
317,-,['Mike Mc Neese'],"['Brandon Hetzler', 'Mike Mc Neese']","When Martin Cade is diagnosed with a rare and incurable nerve condition, he volunteers for an experimental procedure to further advance the research of his illness. Something goes terribly wrong, and now Martin is experiencing some strange 'side effects'. It doesn't take long for him to realize that sinister powers are behind the research being done to him, and it's u... Leer todo",-,metal storm,2006
318,-,Paul Fielding,"['Paul Fielding', 'Timothy Fielding']","The beginning of Timothy Fielding's feature film The Occupier, introducing the character Thomas Matthews, lethal assassin.",-,impromptu clients and off the cuff,2006
319,8.1,Rasmus Merivoo,Rasmus Merivoo,"After getting hit on the head with a shovel during a fight, Valdis forgets everything that was normal in his daily life as a jerk.",-,tulnukas ehk valdise pääsemine 11 osas,2006
320,8.9,Roman Cortez,"['Chito Arellano', 'Roman Cortez', 'Tracy Tubera']","Three poker-playing friends get into a high-flying action brawl, but soon realize there's an unexpected fourth person to be dealt with. Sequel to the number-one Seven Oh Five fan favorite short film, Three Card Studs.",-,four card studs,2006
321,-,Ian Vernon,Ian Vernon,"John has to pay his loan-shark, but today he has a plan to sort out all his problems and make one FINAL PAYMENT.",-,final payment,2006
322,-,Richard Parkin,"['Barry Graham', 'Richard Parkin']",Two small-time criminals get out of their depth when they pull of the job of a lifetime; only one of them rises to the challenge when the life of the woman they both love is threatened.,-,my ship is comin' in,2006
323,7.4,['Young H Lee'],['Young H Lee'],-,-,bullet of life,2006
324,-,Matt Gismondi,Matt Gismondi,The psychological evaluation of a recently graduated sniper ends with an unusual twist.,-,target interdiction,2006
325,-,"['Brenton Covington', 'Austin Nordell']",Brenton Covington,A group of friends go out for a night on the town.,-,sexy urban style,2006
326,6.0,Sarah Sterchele,"['Matthew Balke', 'Stephen King']","The film follows a gunslinger's quest to find his betrayer and enemy, The Man in Black. He discovers an abandoned town and it is there where he encounters a trap set by The Man in Black.",-,walking ghost,2006
327,5.6,Andrew Shipsides,Pearl Guilian,A young man pursues the objects of his desire through the labyrinth of his own dreaming mind.,-,bottle neck,2006
328,-,Roman Cortez,"['Chito Arellano', 'Roman Cortez', 'Tracy Tubera']","Zappka, the self-proclaimed Space Rocker, is about to meet his toughest challenge yet when he confronts his arch-nemesis, Net Zerod, and his henchman, Mondo, in his quest to find the ultimate guitar riff.",-,zappka: the quest to rock,2006
329,5.5,['Chris R Notarile'],['Chris R Notarile'],Catwoman steals a valuable diamond in this six part mini-series and the owner wants it back at all costs.,-,catwoman: the diamond exchange,2006
330,7.7,Maurice Trouwborst,Lotte Tabbers,-,-,jef.,2006
331,6.9,Marcus Perry,Marcus Perry,"Impenetrable fortresses, SWAT trained security forces, the occasional piece of malfunctioning gear; it's all in a day's work for corporate thief Veronica Sharpe (Cassidy Freeman). But business turns anything but usual when she's hired by her underworld boss (Michael T. Weiss) to steal an exotic codebreaker from a high-security skyscraper. After breaching the tower's d... Leer todo",-,razor sharp,2006
332,6.1,André Ristum,Caio Polesi,"A short film that celebrates the 100th anniversary of the flight of the 14 Bis - which took place in Paris, 1906, one of the very first airplanes ever created, designed by aviation pioneer the Brazilian Alberto Santos Dumont. Here's Dumont's challenges and obstacles faced while developing something heavier than the air and that could actually fly with wings instead of... Leer todo",-,14 bis,2006
333,8.8,Esteban Arguello,Esteban Arguello,"In a post-apocalyptic world, it is survival of the fittest... with a little help.",-,margaret's son,2006
334,5.2,Angel Ruiz,Angel Ruiz,"The story centers on a group of friends who take refuge inside an abandoned building, while they are stalked by an unstoppable killing force. With each tick of the clock, they are drawn closer to the macabre secret that ties them all together.",-,dead last,2006
335,7.1,['Elem Sipos Szab'],"['Elem Sipos', 'Szab Erzs Bodor']","""A desperate amateur film team wanted to know, why their 'favourite' film critic didn't like their latest film. They followed him unnoticed to find out..."" But not being careful enough they find themselves revealed, thus starting an insane chase across the streets of the city.",-,kritikus!,2006
336,7.0,Mathieu Ferguson,"['Mathieu Ferguson', 'Andrew Kemp']","A simple love story within the arena of online gaming. Frostbyte, our lonely hero, is in love. The only problem is he's never met her. Her name is Bigjugs and she's his XBOX online sparring partner.",-,owned,2006
337,-,Paul Fielding,"['Paul Fielding', 'Timothy Fielding']",Six perfect pictures for Joe to hide away from his girlfriend.,-,six perfect pictures,2006
338,7.0,Charles Roxburgh,Charles Roxburgh,"When a greenhorn adventurer is dropped into a world of oft-dangerous wonders, he must quickly buckle down and focus his efforts if he is going to emerge unscathed. But those sultry jungle girls are just so distracting.",-,logan's dream,2006
339,-,Daniel Parkes,Daniel Parkes,A woman must deal with a mysterious pursuer after withdrawing a large amount of cash from an A.T.M.,-,a.t.m.,2006
340,-,Jeff Wager,Bob Sáenz,-,-,the arrangement,2006
341,-,Charles Yi,Charles Yi,"In the race to be the number one tricycle racer in all the parking lots of the world, these five players do everything in their power to win. From fireballs to powerful punches they aren't afraid to play dirty. But watch as you learn that finishing ""last"" ain't so bad after all.",-,nice guys finish last,2006
342,6.8,Glenn Ripps,Glenn Ripps,"Sometime before the beginning of World War 3, a young man tries to poison a bunny rabbit for eating from his perfect little garden. As a result, he soon discovers that for every action there's an equal and opposite reaction.",-,louder than words: a flipbook story,2006
343,-,Matt Grzan,-,Two guys try to retrieve their tennis ball from someone else's backyard. The ultimate parody of backyard wrestling.,-,it's extreme!,2006
344,8.3,Brent Triplett,"['Bryan Mahoney', 'Nate Panning', 'Ryan Risley']",(Star Wars Fan Film Spoof) Hank and Jed are a couple of Jedi who decide to move to a galaxy far...far...away to a little backwards planet (Earth!) and try to make ends meet as auto mechanics. Darth Vader with his evil henchmen and some Sith assassins come after them with flashy lightsabers but are met with some comedy twists that will leave viewers laughing through th... Leer todo,-,return of the rednecks,2006
345,5.1,Gabriel Scott,Gabriel Scott,"When an unsuspecting friend agrees to do a favor for another friend, he is forced into a world he never thought existed. Now, with no way to reach out for help, he must make his way through one night in Los Angeles - one night that will change his life forever.",-,the run,2006
346,-,Deven Parmar,"['Bryan Davidson', 'Deven Parmar']","A small time domino hustler leaves everything behind to seek out fortune, glory, and destiny in Los Angeles, the city of dreams.",-,mach 1,2006
347,-,Angelique Little,Julia Flint,-,-,24 minutes to die hard,2006
348,9.1,Vanja Cankovic,Vanja Cankovic,-,-,incident kod pisoara,2006
349,-,Noah Harald,"['Noah Harald', 'Shane Mc Carthy']",-,-,clock,2006
350,-,Jan Latussek,Jan Latussek,-,-,run/corre,2006
351,8.5,Nancy Kiang,"['Italo Calvino', 'Nancy Kiang']","An agreeable guy, not quite an innocent bystander, finds his loyalties taken for granted during the course of a burglary, alternating between helping both cops and robbers in their stealthy endeavors, to capture or to evade. A giddy, revolving chase story.",-,solidarity,2006
352,-,"['Jean Patrick', 'Benes Allan Mauduit']","['Jean Patrick', 'Benes Allan Mauduit']","A skinny boy, a tasty shepherdess, an hungry ogre and some bloody mushrooms.",-,chair fraîche,2006
353,-,Oliver Frohnauer,"['Sebastian Feld', 'Oliver Frohnauer', 'Ivor Plecas']",-,-,just in time,2006
354,7.1,"['Jamie Sonderman', 'Robert Gulley', 'Keith Jefferies']","['Matthew Deacon', 'Chris Lepley', 'Stevie Robinson']","The story of an ambitious courier with a hidden past that must weave his way through a dangerous city populated by magic users, aliens, and warring aristocrats, all of whom want what he has to deliver - hope.",-,inzer0,2006
355,8.7,Bryan Wuestenberg,Bryan Wuestenberg,"The ruthless bounty hunter T.J. Hawk (Michael Stone) and his hardened thugs have been unleashed on Lefty (James Duval) and three other young men accused of horse theft by a Mexican rancher. Awaiting their torture and eventual deaths, these brave souls refuse to give the names of their ""accomplices"". Their only hope is that Pancho (Bret Roberts) and his suspicious comp... Leer todo",-,pancho and lefty,2006
356,-,Jakub Kuczynski,Jakub Kuczynski,-,-,mergada,2006
357,6.7,Katie Hides,Brett Snelgrove,"It's crouching lover, hidden agenda when a couple puts their relationship and martial-arts skills to the test, in this short film about fidelity, forgiveness, and how to turn domestic objects into menacing weapons.",-,domestic,2006
358,7.6,Scott Milot,-,"Johnny, a small-time gangster, gets big ideas when he scores an opportunity to orchestrate a major cocaine deal. However, this requires the aid of the notorious Butcher Brothers. When the deal goes badly, Johnny finds himself having to deal with the Butcher Brothers, a rival gang and the police, not to mention his nagging girlfriend.",-,bad hand,2006
359,-,Hue Rhodes,Hue Rhodes,"JP Cooper, fresh out of juvenile detention, wants to play football and avoid the police. In this small town, however, the sheriff is also the football coach. So when the sheriff crosses the line between mentor and officer, JP takes the law into his own hands.",-,practice,2006
360,-,Gabriel Vinícius,"['Murilo Cumin', 'Martin Baptist Neto']",A soldier returns home only to discover that it was taken by zombies.,-,resident mul,2006
361,-,Gabriel Vinícius,"['Murilo Cumin', 'Martin Baptist Neto']",Muevil and Exnet must face a new evil while survive a old foe.,-,resident mul 2: the back of zenemis,2006
362,-,Gabriel Vinícius,"['Murilo Cumin', 'Martin Baptist Neto']","Muevil and Exnet join forces with the military against Dr Skrull newest creation, an Zenemis duo.",-,resident mul 3: the eclipse of zenemis,2006
363,-,Gabriel Vinícius,"['Murilo Cumin', 'Martin Baptist Neto']","Five years after the events of the previous movie, muevil and exnet awake an evil bigger than anything else and must survive the final stand against new evolved type of zombies and vampires.",-,resident mul: survivor,2006
364,-,Jeffrey Karoff,"['Anghel Decca', 'Jeffrey Karoff']",-,-,rusty dogs,2006
365,-,['Rodrigo Mu Cazaux'],['Rodrigo Mu Cazaux'],"Silvio arrives at Joaquín's apartment and finds Aurora with him, this is the beginning of several tragical events between all of them, only one will left alive.",-,¡bang!,2006
366,6.1,"['Donna Cassyd', 'Leslie Sloan']",-,"A fast-paced look at roller derby, which was once one of the only outlets for female professional athletes.",-,high heels on wheels,2006
367,-,['Jamie D Montgomery'],"['Jamie D', 'Montgomery Andrew Peck']","The Stranger chronicles cop-turned-vigilante Vincent Kekario's quest for vengeance on the dirty city streets, following the brutal (unsolved) murder of his wife and unborn child a few years previous.",-,the stranger,2006
368,-,Allan Gildea,Allan Gildea,-,-,the patrol,2006
369,7.8,"['Yves Bigerel', 'Bruno Dequier', 'Benjamin Fiquet']",-,"A pirate is about to be executed at the gallows by the authorities, until the execution was interrupted when the town is being attacked by a pirate crew. The same crew the imprisoned pirate belongs to, who believed his crew mates came to rescue him from being hung by the noose. As the pirates come closer to the captive crew mate, an unexpected out come occurs when bot... Leer todo",-,pyrats,2006
370,-,-,John Paar,-,-,injustice,2006
371,-,Konstantinos Prepis,Konstantinos Prepis,-,-,13.700,2006
372,7.9,['Anthony E Griffin'],"['Anthony E', 'Griffin Michael', 'Mc Callum', 'Justin Muschong']","Eric and Sarah don't know why their relationship is on the rocks. So when their best friend Jake convinces them to scam a dangerous blackjack game, their futures are changed forever with deadly consequences.",-,red seven,2006
373,7.5,['Sheldon Wong Schwartz'],['Sheldon Wong Schwartz'],"Chow is a teenage street fighter in 1950s Hong Kong. Scarred by the memory of his parent's murder at the hands of Japanese soldiers during the WW2 invasion of China, Chow is about to face his biggest challenge: A fight with a Japanese street fighter.",-,beimo,2006
374,-,"['Daron Chatz', 'Jahmil X', 'T Qubeka']","['Daron Chatz', 'Jahmil X', 'T Qubeka']",-,-,shogun khumalo is dying!,2006
375,-,Wesley Friesen,Wesley Friesen,A young girl has nightmares that appear to come true. Being followed by the White Rabbit with Trinity to the rescue is one of the scenarios. Should she believe it or not?,-,scanner fake trix,2006
376,-,"['Alberto Carpintero', 'Miguel Mu']","['Alberto Carpintero', 'Miguel Mu']",-,-,amenaza exterior,2006
377,-,Scott Wohlstein,"['Atticus Cain', 'Elwin Green']","John, a young, black, urban professional, is set off running from those determined to prevent him from getting where he needs to go. Those who oppose him seem well coordinated and funded, and so we are not sure he has a chance. However, when the film concludes, we see John wasn't running away from , so much as running to, something- something that is very important to... Leer todo",-,opposition,2006
378,-,Carlos Haynes,Carlos Haynes,-,-,her,2006
379,6.8,"['Sean Mc', 'Nally Francisco', 'Ruiz Velasco']","['Sean Mc', 'Nally Francisco', 'Ruiz Velasco', 'Jeff Fowler']",A seemingly innocent tea party is transformed into mega technological mayhem when two imperious aristocrats compete for the affections of a lady.,-,a gentlemen's duel,2006
380,-,"['Robert Ham', 'Mark Stampfli']","['Robert Ham', 'Mark Stampfli']",After 9/11 a young Army private fighting in Iraq has to come to grips with the realities of war.,-,road to ramadi,2006
381,-,Hans Stiritz,Hans Stiritz,-,-,give me ducky!,2006
382,-,Drew Renaud,Chloe Domont,-,-,disconnected,2006
383,-,['Sophie O Gorman'],['Sophie O Gorman'],"Jack needs to meet his girlfriend by 3 o'clock sharp if he wants to keep seeing her. But can a person who is always late, turn the tide, even if it's not totally his fault?",-,late,2006
